Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,5.684341886080802e-14
2030,sc01,01-01 01:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-01 02:00:00+01:00,2.1316282072803006e-13
2030,sc01,01-01 03:00:00+01:00,-3.410605131648481e-13
2030,sc01,01-01 04:00:00+01:00,3.268496584496461e-13
2030,sc01,01-01 05:00:00+01:00,-3.055333763768431e-13
2030,sc01,01-01 06:00:00+01:00,1.0800249583553523e-12
2030,sc01,01-01 07:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-01 08:00:00+01:00,-7.105427357601002e-15
2030,sc01,01-01 09:00:00+01:00,165.82162704917397
2030,sc01,01-01 10:00:00+01:00,110.62059872432889
2030,sc01,01-01 11:00:00+01:00,61.41539532517148
2030,sc01,01-01 12:00:00+01:00,33.208082332316714
2030,sc01,01-01 13:00:00+01:00,14.921826402869055
2030,sc01,01-01 14:00:00+01:00,61.77043978051797
2030,sc01,01-01 15:00:00+01:00,147.43785954830173
2030,sc01,01-01 16:00:00+01:00,303.5649614099554
2030,sc01,01-01 17:00:00+01:00,-6.750155989720952e-13
2030,sc01,01-01 18:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-01 19:00:00+01:00,8.526512829121202e-14
2030,sc01,01-01 20:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-01 21:00:00+01:00,2.7000623958883807e-13
2030,sc01,01-01 22:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-01 23:00:00+01:00,-3.410605131648481e-13
2030,sc01,01-02 00:00:00+01:00,5.684341886080802e-14
2030,sc01,01-02 01:00:00+01:00,9.663381206337363e-13
2030,sc01,01-02 02:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-02 03:00:00+01:00,4.547473508864641e-13
2030,sc01,01-02 04:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-02 05:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-02 06:00:00+01:00,-1.4921397450962104e-13
2030,sc01,01-02 07:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-02 08:00:00+01:00,764.805473708302
2030,sc01,01-02 09:00:00+01:00,658.1153063800391
2030,sc01,01-02 10:00:00+01:00,541.0837179065105
2030,sc01,01-02 11:00:00+01:00,421.1675365518498
2030,sc01,01-02 12:00:00+01:00,350.61959060507803
2030,sc01,01-02 13:00:00+01:00,343.115271499055
2030,sc01,01-02 14:00:00+01:00,408.2562813639974
2030,sc01,01-02 15:00:00+01:00,688.0869139539999
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,298.73630393365585
2030,sc01,01-02 18:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-02 19:00:00+01:00,139.48426301199996
2030,sc01,01-02 20:00:00+01:00,-7.673861546209082e-13
2030,sc01,01-02 21:00:00+01:00,-1.4210854715202004e-13
2030,sc01,01-02 22:00:00+01:00,0.0
2030,sc01,01-02 23:00:00+01:00,-1.4210854715202004e-13
2030,sc01,01-03 00:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-03 01:00:00+01:00,-2.1316282072803006e-13
2030,sc01,01-03 02:00:00+01:00,-8.384404281969182e-13
2030,sc01,01-03 03:00:00+01:00,6.110667527536862e-13
2030,sc01,01-03 04:00:00+01:00,-3.410605131648481e-13
2030,sc01,01-03 05:00:00+01:00,-5.115907697472721e-13
2030,sc01,01-03 06:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-03 07:00:00+01:00,-1.0800249583553523e-12
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.589194284
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,33.920717616791194
2030,sc01,01-03 19:00:00+01:00,128.94337242802348
2030,sc01,01-03 20:00:00+01:00,-1.1368683772161603e-13
2030,sc01,01-03 21:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-03 22:00:00+01:00,8.526512829121202e-14
2030,sc01,01-03 23:00:00+01:00,-5.684341886080801e-13
2030,sc01,01-04 00:00:00+01:00,-6.252776074688882e-13
2030,sc01,01-04 01:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-04 02:00:00+01:00,-4.547473508864641e-13
2030,sc01,01-04 03:00:00+01:00,-5.400124791776761e-13
2030,sc01,01-04 04:00:00+01:00,-5.115907697472721e-13
2030,sc01,01-04 05:00:00+01:00,2.842170943040401e-14
2030,sc01,01-04 06:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-04 07:00:00+01:00,24.275628803889788
2030,sc01,01-04 08:00:00+01:00,1056.499080014221
2030,sc01,01-04 09:00:00+01:00,1041.1244298531146
2030,sc01,01-04 10:00:00+01:00,1063.4753689280838
2030,sc01,01-04 11:00:00+01:00,931.4661190363018
2030,sc01,01-04 12:00:00+01:00,859.9758948373295
2030,sc01,01-04 13:00:00+01:00,819.5615693582836
2030,sc01,01-04 14:00:00+01:00,839.8836886353087
2030,sc01,01-04 15:00:00+01:00,783.7911487209534
2030,sc01,01-04 16:00:00+01:00,1001.2069149622931
2030,sc01,01-04 17:00:00+01:00,393.03077933472
2030,sc01,01-04 18:00:00+01:00,20.141915460150884
2030,sc01,01-04 19:00:00+01:00,-6.252776074688882e-13
2030,sc01,01-04 20:00:00+01:00,4.831690603168681e-13
2030,sc01,01-04 21:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-04 22:00:00+01:00,-6.252776074688882e-13
2030,sc01,01-04 23:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-05 00:00:00+01:00,0.0
2030,sc01,01-05 01:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-05 02:00:00+01:00,-5.542233338928781e-13
2030,sc01,01-05 03:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-05 04:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-05 05:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-05 06:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-05 07:00:00+01:00,-1.1368683772161603e-13
2030,sc01,01-05 08:00:00+01:00,334.85652652690203
2030,sc01,01-05 09:00:00+01:00,998.4685926660002
2030,sc01,01-05 10:00:00+01:00,1100.6249752859999
2030,sc01,01-05 11:00:00+01:00,1170.6833892779998
2030,sc01,01-05 12:00:00+01:00,1123.9949592340001
2030,sc01,01-05 13:00:00+01:00,1131.510000632
2030,sc01,01-05 14:00:00+01:00,1195.811013492
2030,sc01,01-05 15:00:00+01:00,1336.852099548
2030,sc01,01-05 16:00:00+01:00,1603.7397439079998
2030,sc01,01-05 17:00:00+01:00,741.2994713380001
2030,sc01,01-05 18:00:00+01:00,490.251015554
2030,sc01,01-05 19:00:00+01:00,392.089688996
2030,sc01,01-05 20:00:00+01:00,313.7521075
2030,sc01,01-05 21:00:00+01:00,299.664909896
2030,sc01,01-05 22:00:00+01:00,72.04540803000009
2030,sc01,01-05 23:00:00+01:00,57.89940418600011
2030,sc01,01-06 00:00:00+01:00,-7.531752999057062e-13
2030,sc01,01-06 01:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-06 02:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-06 03:00:00+01:00,3.552713678800501e-14
2030,sc01,01-06 04:00:00+01:00,9.947598300641403e-14
2030,sc01,01-06 05:00:00+01:00,-9.237055564881302e-14
2030,sc01,01-06 06:00:00+01:00,-1.5631940186722204e-13
2030,sc01,01-06 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-06 08:00:00+01:00,1167.430300432
2030,sc01,01-06 09:00:00+01:00,1126.784924522
2030,sc01,01-06 10:00:00+01:00,1022.33180065
2030,sc01,01-06 11:00:00+01:00,880.1891512200001
2030,sc01,01-06 12:00:00+01:00,782.339170686
2030,sc01,01-06 13:00:00+01:00,730.1767397160002
