Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,02-08 16:00:00+01:00,Solar,406.17618221375596
2030,sc01,02-08 16:00:00+01:00,Gas,239.46937755383001
2030,sc01,02-08 16:00:00+01:00,Battery,0.0
2030,sc01,02-08 16:00:00+01:00,Nuclear,286.58303375264194
2030,sc01,02-08 16:00:00+01:00,Oil,0.0
2030,sc01,02-08 16:00:00+01:00,Coal,44.94047153233272
2030,sc01,02-08 16:00:00+01:00,Wind,860.85930936782
2030,sc01,02-08 16:00:00+01:00,Hydro,0.0
2030,sc01,02-08 16:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-19 00:00:00+01:00,Solar,924.1111697050198
2030,sc01,02-19 00:00:00+01:00,Gas,0.0
2030,sc01,02-19 00:00:00+01:00,Battery,0.0
2030,sc01,02-19 00:00:00+01:00,Nuclear,0.0
2030,sc01,02-19 00:00:00+01:00,Oil,0.0
2030,sc01,02-19 00:00:00+01:00,Coal,0.0
2030,sc01,02-19 00:00:00+01:00,Wind,0.0
2030,sc01,02-19 00:00:00+01:00,Hydro,0.0
2030,sc01,02-19 00:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,04-03 05:00:00+02:00,Solar,651.9513472189761
2030,sc01,04-03 05:00:00+02:00,Gas,0.0
2030,sc01,04-03 05:00:00+02:00,Battery,0.0
2030,sc01,04-03 05:00:00+02:00,Nuclear,0.0
2030,sc01,04-03 05:00:00+02:00,Oil,0.0
2030,sc01,04-03 05:00:00+02:00,Coal,0.0
2030,sc01,04-03 05:00:00+02:00,Wind,106.75264422701395
2030,sc01,04-03 05:00:00+02:00,Hydro,0.0
2030,sc01,04-03 05:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-25 22:00:00+02:00,Solar,847.5087651386198
2030,sc01,05-25 22:00:00+02:00,Gas,0.0
2030,sc01,05-25 22:00:00+02:00,Battery,0.0
2030,sc01,05-25 22:00:00+02:00,Nuclear,0.0
2030,sc01,05-25 22:00:00+02:00,Oil,0.0
2030,sc01,05-25 22:00:00+02:00,Coal,0.0
