Period,Scenario,LoadLevel,mEUR
2030,sc01,01-08 01:00:00+01:00,1874521.972017754
2030,sc01,01-21 09:00:00+01:00,1480085.46312185
2030,sc01,01-21 21:00:00+01:00,117226.06962384861
2030,sc01,01-22 21:00:00+01:00,2457204.4130851342
2030,sc01,01-24 18:00:00+01:00,1260501.7851287806
2030,sc01,01-24 22:00:00+01:00,2897225.9281742056
2030,sc01,01-30 11:00:00+01:00,2151858.430649883
2030,sc01,01-30 14:00:00+01:00,3440345.524816746
2030,sc01,02-03 00:00:00+01:00,5604180.675014231
2030,sc01,02-08 09:00:00+01:00,5944071.323342063
2030,sc01,02-13 01:00:00+01:00,5594605.7903684685
2030,sc01,03-08 15:00:00+01:00,2729450.339945988
2030,sc01,03-30 00:00:00+01:00,983551.5980903435
2030,sc01,04-08 22:00:00+02:00,2638520.157141515
2030,sc01,04-09 21:00:00+02:00,984307.4659458912
2030,sc01,04-11 22:00:00+02:00,1500449.8489599433
2030,sc01,04-28 00:00:00+02:00,0.0
2030,sc01,05-06 21:00:00+02:00,1620846.1428843073
2030,sc01,05-27 13:00:00+02:00,3048441.543452859
2030,sc01,06-06 07:00:00+02:00,1953404.2636733942
2030,sc01,06-12 20:00:00+02:00,3086778.0481604915
2030,sc01,06-14 16:00:00+02:00,2108347.9844173677
2030,sc01,06-28 14:00:00+02:00,2151757.9913367634
2030,sc01,07-19 07:00:00+02:00,2716653.477906494
2030,sc01,07-21 00:00:00+02:00,0.0
2030,sc01,07-23 21:00:00+02:00,575924.2930688172
2030,sc01,07-24 19:00:00+02:00,1718860.5637464663
2030,sc01,07-26 23:00:00+02:00,1841344.9780813793
2030,sc01,08-02 10:00:00+02:00,2373607.4134825063
2030,sc01,08-16 15:00:00+02:00,2803609.588390049
2030,sc01,08-16 19:00:00+02:00,2458278.6499078227
2030,sc01,09-10 18:00:00+02:00,2000529.5410857894
2030,sc01,09-12 08:00:00+02:00,1821655.445872789
2030,sc01,09-18 18:00:00+02:00,1762496.8221667462
2030,sc01,09-23 20:00:00+02:00,1657583.3401899487
2030,sc01,10-06 21:00:00+02:00,1829761.6963133286
2030,sc01,10-11 17:00:00+02:00,1572734.8313170646
2030,sc01,10-12 09:00:00+02:00,0.0
2030,sc01,10-15 14:00:00+02:00,2135015.8233294333
2030,sc01,11-07 18:00:00+01:00,405778.1980063943
2030,sc01,11-08 23:00:00+01:00,1463518.7734796223
2030,sc01,11-13 01:00:00+01:00,4040633.360049809
2030,sc01,11-13 21:00:00+01:00,3572820.702767844
2030,sc01,11-19 08:00:00+01:00,7752889.295756349
2030,sc01,11-21 19:00:00+01:00,1378385.9071625948
2030,sc01,11-27 07:00:00+01:00,8121121.720758599
2030,sc01,12-02 23:00:00+01:00,4653716.3316758005
2030,sc01,12-06 07:00:00+01:00,3568124.6104636816
2030,sc01,12-09 09:00:00+01:00,2482976.8428254784
2030,sc01,12-21 10:00:00+01:00,1333275.1513910724
