Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,1.0231815394945443e-12
2030,sc01,01-01 01:00:00+01:00,6.110667527536862e-13
2030,sc01,01-01 02:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-01 03:00:00+01:00,5.684341886080801e-13
2030,sc01,01-01 04:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-01 05:00:00+01:00,-7.531752999057062e-13
2030,sc01,01-01 06:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-01 07:00:00+01:00,2.7426949600339867e-12
2030,sc01,01-01 08:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-01 09:00:00+01:00,49.89772137076253
2030,sc01,01-01 10:00:00+01:00,16.42631352381838
2030,sc01,01-01 11:00:00+01:00,-6.252776074688882e-13
2030,sc01,01-01 12:00:00+01:00,0.0
2030,sc01,01-01 13:00:00+01:00,2.5579538487363607e-13
2030,sc01,01-01 14:00:00+01:00,-5.968558980384842e-13
2030,sc01,01-01 15:00:00+01:00,43.19288129783102
2030,sc01,01-01 16:00:00+01:00,272.63812661789257
2030,sc01,01-01 17:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 18:00:00+01:00,-1.5631940186722204e-13
2030,sc01,01-01 19:00:00+01:00,8.952838470577262e-13
2030,sc01,01-01 20:00:00+01:00,-2.842170943040401e-14
2030,sc01,01-01 21:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-01 22:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-01 23:00:00+01:00,8.100187187665142e-13
2030,sc01,01-02 00:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-02 01:00:00+01:00,8.526512829121202e-14
2030,sc01,01-02 02:00:00+01:00,5.684341886080801e-13
2030,sc01,01-02 03:00:00+01:00,8.526512829121202e-14
2030,sc01,01-02 04:00:00+01:00,-2.984279490192421e-13
2030,sc01,01-02 05:00:00+01:00,2.842170943040401e-14
2030,sc01,01-02 06:00:00+01:00,-2.1316282072803006e-13
2030,sc01,01-02 07:00:00+01:00,3.410605131648481e-13
2030,sc01,01-02 08:00:00+01:00,764.0506770830835
2030,sc01,01-02 09:00:00+01:00,657.3033097416815
2030,sc01,01-02 10:00:00+01:00,540.4161980254331
2030,sc01,01-02 11:00:00+01:00,420.3123463204814
2030,sc01,01-02 12:00:00+01:00,349.6834961426988
2030,sc01,01-02 13:00:00+01:00,342.15442464226743
2030,sc01,01-02 14:00:00+01:00,407.3956652022964
2030,sc01,01-02 15:00:00+01:00,688.086913954
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,5.400124791776761e-13
2030,sc01,01-02 19:00:00+01:00,139.48426301199993
2030,sc01,01-02 20:00:00+01:00,5.684341886080801e-13
2030,sc01,01-02 21:00:00+01:00,8.526512829121202e-14
2030,sc01,01-02 22:00:00+01:00,-5.684341886080802e-14
2030,sc01,01-02 23:00:00+01:00,2.5579538487363607e-13
2030,sc01,01-03 00:00:00+01:00,1.4921397450962104e-13
2030,sc01,01-03 01:00:00+01:00,5.968558980384842e-13
2030,sc01,01-03 02:00:00+01:00,6.110667527536862e-13
2030,sc01,01-03 03:00:00+01:00,5.115907697472721e-13
2030,sc01,01-03 04:00:00+01:00,7.105427357601002e-15
2030,sc01,01-03 05:00:00+01:00,4.263256414560601e-13
2030,sc01,01-03 06:00:00+01:00,-2.842170943040401e-14
2030,sc01,01-03 07:00:00+01:00,2.842170943040401e-14
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.5891942839999
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,4.263256414560601e-13
2030,sc01,01-03 19:00:00+01:00,22.48345787593
2030,sc01,01-03 20:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-03 21:00:00+01:00,1.0373923942097463e-12
2030,sc01,01-03 22:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-03 23:00:00+01:00,-2.4868995751603507e-13
2030,sc01,01-04 00:00:00+01:00,4.973799150320701e-14
2030,sc01,01-04 01:00:00+01:00,-1.2789769243681803e-13
2030,sc01,01-04 02:00:00+01:00,8.384404281969182e-13
2030,sc01,01-04 03:00:00+01:00,4.689582056016661e-13
2030,sc01,01-04 04:00:00+01:00,3.907985046680551e-13
2030,sc01,01-04 05:00:00+01:00,3.694822225952521e-13
2030,sc01,01-04 06:00:00+01:00,0.0
2030,sc01,01-04 07:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-04 08:00:00+01:00,1055.0748402117772
2030,sc01,01-04 09:00:00+01:00,1040.4647432081365
2030,sc01,01-04 10:00:00+01:00,1058.4405222614523
2030,sc01,01-04 11:00:00+01:00,926.2351843124846
2030,sc01,01-04 12:00:00+01:00,857.5447455697652
2030,sc01,01-04 13:00:00+01:00,819.2774029105909
2030,sc01,01-04 14:00:00+01:00,838.2973919015692
2030,sc01,01-04 15:00:00+01:00,783.5263063812513
2030,sc01,01-04 16:00:00+01:00,1000.5571368801399
2030,sc01,01-04 17:00:00+01:00,335.8708457831631
2030,sc01,01-04 18:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-04 19:00:00+01:00,4.263256414560601e-14
2030,sc01,01-04 20:00:00+01:00,-2.984279490192421e-13
2030,sc01,01-04 21:00:00+01:00,-1.9184653865522705e-13
2030,sc01,01-04 22:00:00+01:00,-5.400124791776761e-13
2030,sc01,01-04 23:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-05 00:00:00+01:00,4.973799150320701e-13
2030,sc01,01-05 01:00:00+01:00,3.339550858072471e-13
2030,sc01,01-05 02:00:00+01:00,4.405364961712621e-13
2030,sc01,01-05 03:00:00+01:00,4.263256414560601e-13
2030,sc01,01-05 04:00:00+01:00,-5.258016244624741e-13
2030,sc01,01-05 05:00:00+01:00,1.4921397450962104e-13
2030,sc01,01-05 06:00:00+01:00,3.694822225952521e-13
2030,sc01,01-05 07:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-05 08:00:00+01:00,216.0331961320582
2030,sc01,01-05 09:00:00+01:00,998.4685926660001
2030,sc01,01-05 10:00:00+01:00,1100.624975286
2030,sc01,01-05 11:00:00+01:00,1170.6833892779998
2030,sc01,01-05 12:00:00+01:00,1123.9949592340001
2030,sc01,01-05 13:00:00+01:00,1131.510000632
