Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-01 02:00:00+01:00,CT NG 30,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 19,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N10,0.0
2030,sc01,01-01 02:00:00+01:00,Wind 14,35.960054303
2030,sc01,01-01 02:00:00+01:00,CC NG 14,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 06,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 33,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 09,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N04,0.2639178082399998
2030,sc01,01-01 02:00:00+01:00,CT NG 23,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 26,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 55,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 04,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 19,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 31,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 67,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N03,0.0
2030,sc01,01-01 02:00:00+01:00,ST Other 02,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 34,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 73,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 66,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 57,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 62,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 41,0.049584528
2030,sc01,01-01 02:00:00+01:00,Solar 58,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 26,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 22,0.1416792
2030,sc01,01-01 02:00:00+01:00,Wind 09,2.0552841158
2030,sc01,01-01 02:00:00+01:00,Wind 01,0.88005394644
2030,sc01,01-01 02:00:00+01:00,CT NG 49,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 63,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 72,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 13,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 41,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 29,0.0
2030,sc01,01-01 02:00:00+01:00,ST NG 01,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 11,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 28,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 46,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 25,0.16005599999999998
2030,sc01,01-01 02:00:00+01:00,Solar 16,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 71,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 37,0.0
2030,sc01,01-01 02:00:00+01:00,CT Oil 05,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 54,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 08,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 22,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N01,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 53,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 18,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 74,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 03,0.0
