Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-01 00:00:00+01:00,Solar 72,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 42,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 29,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 70,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 63,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 16,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 11,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 34,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 06,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 14,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 28,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 33,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 22,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 15,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 25,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 68,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 56,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 04,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 64,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 41,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N03,426.4322178
2030,sc01,01-01 00:00:00+01:00,Hydro 43,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 65,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 20,13.73772
2030,sc01,01-01 00:00:00+01:00,Solar 75,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 03,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 43,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 18,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 60,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 10,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 67,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 62,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 20,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 52,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 34,3.64998
2030,sc01,01-01 00:00:00+01:00,Hydro 27,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 50,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 12,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 23,735.2037
2030,sc01,01-01 00:00:00+01:00,Solar 59,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 26,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 48,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 42,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N10,397.5897436
2030,sc01,01-01 00:00:00+01:00,Wind N05,916.4122849669171
2030,sc01,01-01 00:00:00+01:00,Solar 57,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 53,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 73,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 30,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N06,1404.211051
2030,sc01,01-01 00:00:00+01:00,Solar 02,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N07,546.1961393216088
2030,sc01,01-01 00:00:00+01:00,Wind 01,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 37,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 09,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 28,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 17,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 25,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 22,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 71,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 02,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 13,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 61,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 66,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 44,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 54,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 17,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 74,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 01,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 39,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 45,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N09,18.0974478
2030,sc01,01-01 00:00:00+01:00,Hydro 41,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 47,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 36,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 69,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 58,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 24,735.2037
2030,sc01,01-01 00:00:00+01:00,Solar 40,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 19,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 24,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N01,463.59753200000006
2030,sc01,01-01 00:00:00+01:00,Geo 01,16.0
2030,sc01,01-01 00:00:00+01:00,Wind 12,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 08,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N08,2000.0
2030,sc01,01-01 00:00:00+01:00,Wind 16,708.5300964
2030,sc01,01-01 00:00:00+01:00,Solar 04,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 11,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 32,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 03,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 21,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 35,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N04,2000.0
2030,sc01,01-01 00:00:00+01:00,Solar 06,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 51,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 15,117.71564344666483
2030,sc01,01-01 00:00:00+01:00,Hydro 33,3.64998
2030,sc01,01-01 00:00:00+01:00,Solar 14,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 26,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 29,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 08,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 55,0.0
2030,sc01,01-01 00:00:00+01:00,Wind N02,426.4322178
2030,sc01,01-01 00:00:00+01:00,Solar 46,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 10,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 40,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 09,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 31,0.0
2030,sc01,01-01 00:00:00+01:00,Hydro 21,0.0
2030,sc01,01-01 00:00:00+01:00,Solar 38,0.0
2030,sc01,01-01 00:00:00+01:00,Wind 07,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 72,145.1613622
2030,sc01,01-01 15:00:00+01:00,Hydro 42,0.0
2030,sc01,01-01 15:00:00+01:00,Hydro 29,51.49522173685517
2030,sc01,01-01 15:00:00+01:00,Solar 70,864.0557276
2030,sc01,01-01 15:00:00+01:00,Solar 63,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 16,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 11,11.4055356
2030,sc01,01-01 15:00:00+01:00,Solar 34,161.7414641
2030,sc01,01-01 15:00:00+01:00,Wind 06,190.71959850000002
2030,sc01,01-01 15:00:00+01:00,Wind 14,302.8725715651501
2030,sc01,01-01 15:00:00+01:00,Solar 28,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 33,676.6036752
2030,sc01,01-01 15:00:00+01:00,Hydro 22,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 15,60.65671207
2030,sc01,01-01 15:00:00+01:00,Hydro 25,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 68,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 56,102.87451330000002
2030,sc01,01-01 15:00:00+01:00,Wind 04,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 64,120.96780190000001
2030,sc01,01-01 15:00:00+01:00,Solar 41,8.970124481
2030,sc01,01-01 15:00:00+01:00,Wind N03,276.0068066
2030,sc01,01-01 15:00:00+01:00,Hydro 43,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 65,0.0
2030,sc01,01-01 15:00:00+01:00,Hydro 20,11.98824
2030,sc01,01-01 15:00:00+01:00,Solar 75,172.8111455
2030,sc01,01-01 15:00:00+01:00,Wind 03,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 43,8.970124481
2030,sc01,01-01 15:00:00+01:00,Solar 18,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 60,7.502163934
2030,sc01,01-01 15:00:00+01:00,Wind 10,131.3670263
2030,sc01,01-01 15:00:00+01:00,Solar 67,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 62,47.16590164
2030,sc01,01-01 15:00:00+01:00,Solar 20,58.06454489
2030,sc01,01-01 15:00:00+01:00,Solar 52,2.9399337760131
2030,sc01,01-01 15:00:00+01:00,Hydro 34,2.7782
2030,sc01,01-01 15:00:00+01:00,Hydro 27,8.7204
2030,sc01,01-01 15:00:00+01:00,Solar 50,24.03993361
2030,sc01,01-01 15:00:00+01:00,Solar 12,8.870972136
2030,sc01,01-01 15:00:00+01:00,Hydro 23,735.2037
2030,sc01,01-01 15:00:00+01:00,Solar 59,5.863868852
2030,sc01,01-01 15:00:00+01:00,Solar 26,3.0608353500000094
2030,sc01,01-01 15:00:00+01:00,Solar 48,8.970124481
2030,sc01,01-01 15:00:00+01:00,Solar 42,8.970124481
2030,sc01,01-01 15:00:00+01:00,Wind N10,122.974359
2030,sc01,01-01 15:00:00+01:00,Wind N05,1546.8839562996943
2030,sc01,01-01 15:00:00+01:00,Solar 57,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 53,82.47388737
2030,sc01,01-01 15:00:00+01:00,Solar 73,144.0092879
2030,sc01,01-01 15:00:00+01:00,Solar 30,0.0
2030,sc01,01-01 15:00:00+01:00,Wind N06,2000.0
2030,sc01,01-01 15:00:00+01:00,Solar 02,265.8843483
2030,sc01,01-01 15:00:00+01:00,Wind N07,0.0
2030,sc01,01-01 15:00:00+01:00,Wind 01,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 37,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 09,65.86634262
2030,sc01,01-01 15:00:00+01:00,Hydro 28,1104.8994
2030,sc01,01-01 15:00:00+01:00,Wind 17,1196.0
2030,sc01,01-01 15:00:00+01:00,Solar 25,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 22,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 71,604.7814056
2030,sc01,01-01 15:00:00+01:00,Wind 02,0.0
2030,sc01,01-01 15:00:00+01:00,Wind 13,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 61,0.9300983610000001
2030,sc01,01-01 15:00:00+01:00,Solar 66,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 44,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 54,47.15722584
2030,sc01,01-01 15:00:00+01:00,Solar 17,17.33871827
2030,sc01,01-01 15:00:00+01:00,Solar 74,144.0092879
2030,sc01,01-01 15:00:00+01:00,Solar 01,478.4664398
2030,sc01,01-01 15:00:00+01:00,Solar 39,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 45,0.0
2030,sc01,01-01 15:00:00+01:00,Wind N09,250.5800464
2030,sc01,01-01 15:00:00+01:00,Hydro 41,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 47,8.970124481
2030,sc01,01-01 15:00:00+01:00,Solar 36,166.7877978
2030,sc01,01-01 15:00:00+01:00,Solar 69,630.4716064000002
2030,sc01,01-01 15:00:00+01:00,Solar 58,0.0
2030,sc01,01-01 15:00:00+01:00,Hydro 24,735.2037
2030,sc01,01-01 15:00:00+01:00,Solar 40,8.970124481
2030,sc01,01-01 15:00:00+01:00,Hydro 19,3.0195
2030,sc01,01-01 15:00:00+01:00,Solar 24,8.3525387
2030,sc01,01-01 15:00:00+01:00,Wind N01,0.0
2030,sc01,01-01 15:00:00+01:00,Geo 01,16.0
2030,sc01,01-01 15:00:00+01:00,Wind 12,0.0
2030,sc01,01-01 15:00:00+01:00,Wind 08,131.3670263
2030,sc01,01-01 15:00:00+01:00,Wind N08,1706.9660632886262
2030,sc01,01-01 15:00:00+01:00,Wind 16,1196.0
2030,sc01,01-01 15:00:00+01:00,Solar 04,24.86005928
2030,sc01,01-01 15:00:00+01:00,Wind 11,131.3670263
2030,sc01,01-01 15:00:00+01:00,Solar 32,239.09419282466226
2030,sc01,01-01 15:00:00+01:00,Solar 03,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 21,0.0
2030,sc01,01-01 15:00:00+01:00,Solar 35,230.6603438
2030,sc01,01-01 15:00:00+01:00,Wind N04,734.3200499
2030,sc01,01-01 15:00:00+01:00,Solar 06,32.4462217
2030,sc01,01-01 15:00:00+01:00,Solar 51,80.21854179
2030,sc01,01-01 15:00:00+01:00,Wind 15,400.0
2030,sc01,01-01 15:00:00+01:00,Hydro 33,2.7782
2030,sc01,01-01 15:00:00+01:00,Solar 14,0.0
2030,sc01,01-01 15:00:00+01:00,Hydro 26,8.7204
2030,sc01,01-01 15:00:00+01:00,Solar 29,49.71200619
