,Weight
sti1,27
sti10,32
sti100,37
sti101,27
sti102,25
sti103,23
sti104,43
sti105,23
sti106,48
sti107,12
sti108,25
sti109,25
sti11,53
sti110,27
sti111,65
sti112,76
sti113,47
sti114,19
sti115,14
sti116,42
sti117,24
sti118,45
sti119,47
sti12,66
sti120,42
sti121,60
sti122,46
sti123,32
sti124,34
sti125,23
sti126,16
sti127,27
sti128,11
sti129,63
sti13,75
sti130,23
sti131,25
sti132,55
sti133,60
sti134,26
sti135,41
sti136,57
sti137,24
sti138,50
sti139,23
sti14,25
sti140,38
sti141,34
sti142,41
sti143,32
sti144,36
sti145,54
sti146,54
sti147,29
sti148,56
sti149,35
sti15,22
sti150,31
sti151,29
sti152,23
sti153,53
sti154,21
sti155,16
sti156,69
sti157,13
sti158,33
sti159,8
sti16,57
sti160,24
sti161,35
sti162,28
sti163,46
sti164,38
sti165,24
sti166,20
sti167,7
sti168,75
sti169,28
sti17,29
sti170,15
sti171,47
sti172,25
sti173,42
sti174,43
sti175,23
sti176,20
sti177,26
sti178,28
sti179,29
sti18,44
sti180,31
sti181,23
sti182,9
sti183,24
sti184,15
sti185,25
sti186,9
sti187,39
sti188,34
sti189,11
sti19,99
sti190,10
sti191,44
sti192,27
sti193,8
sti194,19
sti195,20
sti196,20
sti197,17
sti198,55
sti199,29
sti2,9
sti20,26
sti200,19
sti201,22
sti202,6
sti203,21
sti204,25
sti205,22
sti206,26
sti207,17
sti208,20
sti209,24
sti21,56
sti210,42
sti211,31
sti212,21
sti213,40
sti214,20
sti215,21
sti216,35
sti217,37
sti218,26
sti219,25
sti22,35
sti220,31
sti221,37
sti222,33
sti223,18
sti224,73
sti225,62
sti226,43
sti227,22
sti228,28
sti229,21
sti23,38
sti230,36
sti231,60
sti232,13
sti233,35
sti234,36
sti235,41
sti236,45
sti237,40
sti238,35
sti239,16
sti24,52
sti240,12
sti241,48
sti242,32
sti243,41
sti244,34
sti245,14
sti246,48
sti247,27
sti248,59
sti249,71
sti25,38
sti250,61
sti26,15
sti27,29
sti28,14
sti29,28
sti3,57
sti30,34
sti31,69
sti32,15
sti33,27
sti34,52
sti35,36
sti36,10
sti37,38
sti38,18
sti39,50
sti4,17
sti40,41
sti41,56
sti42,28
sti43,89
sti44,44
sti45,27
sti46,32
sti47,85
sti48,32
sti49,28
sti5,41
sti50,58
sti51,31
sti52,25
sti53,42
sti54,19
sti55,17
sti56,51
sti57,27
sti58,30
sti59,59
sti6,23
sti60,15
sti61,49
sti62,22
sti63,49
sti64,30
sti65,16
sti66,8
sti67,29
sti68,32
sti69,39
sti7,21
sti70,53
sti71,27
sti72,30
sti73,46
sti74,24
sti75,41
sti76,33
sti77,86
sti78,38
sti79,38
sti8,57
sti80,59
sti81,43
sti82,75
sti83,41
sti84,27
sti85,41
sti86,37
sti87,42
sti88,35
sti89,44
sti9,32
sti90,24
sti91,44
sti92,46
sti93,22
sti94,73
sti95,47
sti96,44
sti97,34
sti98,32
sti99,33
