Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,62.288608118158564
2030,sc01,01-01 01:00:00+01:00,2.9629632081196178e-12
2030,sc01,01-01 02:00:00+01:00,2.1103119252074976e-12
2030,sc01,01-01 03:00:00+01:00,-1.545430450278218e-12
2030,sc01,01-01 04:00:00+01:00,4.732214620162267e-12
2030,sc01,01-01 05:00:00+01:00,-1.2150280781497713e-12
2030,sc01,01-01 06:00:00+01:00,-1.7763568394002505e-12
2030,sc01,01-01 07:00:00+01:00,-1.8918200339612667e-13
2030,sc01,01-01 08:00:00+01:00,4.761524508012371e-12
2030,sc01,01-01 09:00:00+01:00,8.384404281969182e-13
2030,sc01,01-01 10:00:00+01:00,-1.4779288903810084e-12
2030,sc01,01-01 11:00:00+01:00,-2.9558577807620168e-12
2030,sc01,01-01 12:00:00+01:00,-9.094947017729282e-13
2030,sc01,01-01 13:00:00+01:00,-2.2737367544323206e-12
2030,sc01,01-01 14:00:00+01:00,4.547473508864641e-13
2030,sc01,01-01 15:00:00+01:00,-4.547473508864641e-13
2030,sc01,01-01 16:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 17:00:00+01:00,6.252776074688882e-13
2030,sc01,01-01 18:00:00+01:00,621.7913012051556
2030,sc01,01-01 19:00:00+01:00,1008.1984972561054
2030,sc01,01-01 20:00:00+01:00,1003.2394790047952
2030,sc01,01-01 21:00:00+01:00,885.5227215108532
2030,sc01,01-01 22:00:00+01:00,705.7898841671657
2030,sc01,01-01 23:00:00+01:00,337.7940667468606
2030,sc01,01-02 00:00:00+01:00,2.142286348316702e-12
2030,sc01,01-02 01:00:00+01:00,-1.2292389328649733e-12
2030,sc01,01-02 02:00:00+01:00,-3.9044323330017505e-12
2030,sc01,01-02 03:00:00+01:00,-3.8191672047105385e-13
2030,sc01,01-02 04:00:00+01:00,-1.5969447986208252e-12
2030,sc01,01-02 05:00:00+01:00,2.8901325777042075e-12
2030,sc01,01-02 06:00:00+01:00,-1.815436689867056e-12
2030,sc01,01-02 07:00:00+01:00,765.062035015282
2030,sc01,01-02 08:00:00+01:00,1565.027841403995
2030,sc01,01-02 09:00:00+01:00,570.5442083804251
2030,sc01,01-02 10:00:00+01:00,315.7503727474922
2030,sc01,01-02 11:00:00+01:00,353.69503587241525
2030,sc01,01-02 12:00:00+01:00,371.630015111823
2030,sc01,01-02 13:00:00+01:00,362.4478489718192
2030,sc01,01-02 14:00:00+01:00,352.48354086194
2030,sc01,01-02 15:00:00+01:00,389.6800670763919
2030,sc01,01-02 16:00:00+01:00,492.1450439432788
2030,sc01,01-02 17:00:00+01:00,1967.270380770858
2030,sc01,01-02 18:00:00+01:00,5254.932461110692
2030,sc01,01-02 19:00:00+01:00,5515.830702983406
2030,sc01,01-02 20:00:00+01:00,5064.1849932896575
2030,sc01,01-02 21:00:00+01:00,4329.295306448926
2030,sc01,01-02 22:00:00+01:00,3466.427569585592
2030,sc01,01-02 23:00:00+01:00,2357.6564259724405
2030,sc01,01-03 00:00:00+01:00,1472.2694686548064
2030,sc01,01-03 01:00:00+01:00,897.6000797078563
2030,sc01,01-03 02:00:00+01:00,576.6217344794295
2030,sc01,01-03 03:00:00+01:00,283.4542043317786
2030,sc01,01-03 04:00:00+01:00,256.98515891744495
2030,sc01,01-03 05:00:00+01:00,484.43339492983455
2030,sc01,01-03 06:00:00+01:00,1681.4529760572534
2030,sc01,01-03 07:00:00+01:00,3586.573304820072
2030,sc01,01-03 08:00:00+01:00,5014.534084368236
2030,sc01,01-03 09:00:00+01:00,4245.9876834389415
2030,sc01,01-03 10:00:00+01:00,1448.4374262666142
2030,sc01,01-03 11:00:00+01:00,943.1320492715854
2030,sc01,01-03 12:00:00+01:00,888.6995321701584
2030,sc01,01-03 13:00:00+01:00,230.1456957006306
2030,sc01,01-03 14:00:00+01:00,223.7348853735562
2030,sc01,01-03 15:00:00+01:00,253.6449466069713
2030,sc01,01-03 16:00:00+01:00,578.5009980040368
2030,sc01,01-03 17:00:00+01:00,4640.784959635747
2030,sc01,01-03 18:00:00+01:00,6738.161178145237
2030,sc01,01-03 19:00:00+01:00,6667.397286868929
2030,sc01,01-03 20:00:00+01:00,5841.6401333545155
2030,sc01,01-03 21:00:00+01:00,4577.365645616371
2030,sc01,01-03 22:00:00+01:00,3486.853866969591
2030,sc01,01-03 23:00:00+01:00,2206.7430453871484
2030,sc01,01-04 00:00:00+01:00,1494.715035121556
2030,sc01,01-04 01:00:00+01:00,934.7121927714858
2030,sc01,01-04 02:00:00+01:00,533.3156258032473
2030,sc01,01-04 03:00:00+01:00,305.40657619976093
2030,sc01,01-04 04:00:00+01:00,216.76804474659474
2030,sc01,01-04 05:00:00+01:00,415.1978756157814
2030,sc01,01-04 06:00:00+01:00,1233.8791386598318
2030,sc01,01-04 07:00:00+01:00,2995.5419727484814
2030,sc01,01-04 08:00:00+01:00,4368.320995732733
2030,sc01,01-04 09:00:00+01:00,3761.8740703937783
2030,sc01,01-04 10:00:00+01:00,319.16966248081405
2030,sc01,01-04 11:00:00+01:00,302.03113880044964
2030,sc01,01-04 12:00:00+01:00,335.9835040146331
2030,sc01,01-04 13:00:00+01:00,346.6685030267827
2030,sc01,01-04 14:00:00+01:00,283.82245124083613
2030,sc01,01-04 15:00:00+01:00,324.8631376776284
2030,sc01,01-04 16:00:00+01:00,511.8887420682624
2030,sc01,01-04 17:00:00+01:00,1807.7038173332555
2030,sc01,01-04 18:00:00+01:00,4637.52018309744
2030,sc01,01-04 19:00:00+01:00,5977.295116943757
2030,sc01,01-04 20:00:00+01:00,5041.549153554453
2030,sc01,01-04 21:00:00+01:00,3855.6648692275803
2030,sc01,01-04 22:00:00+01:00,2760.400770787712
2030,sc01,01-04 23:00:00+01:00,1987.3251114177986
2030,sc01,01-05 00:00:00+01:00,1368.3036152602642
2030,sc01,01-05 01:00:00+01:00,830.8764869510148
2030,sc01,01-05 02:00:00+01:00,441.530623154811
2030,sc01,01-05 03:00:00+01:00,177.67207931615192
2030,sc01,01-05 04:00:00+01:00,65.18304622100769
2030,sc01,01-05 05:00:00+01:00,98.21483885127695
2030,sc01,01-05 06:00:00+01:00,294.43579741234925
2030,sc01,01-05 07:00:00+01:00,738.982363590502
2030,sc01,01-05 08:00:00+01:00,1281.798483857964
2030,sc01,01-05 09:00:00+01:00,484.3698115793576
2030,sc01,01-05 10:00:00+01:00,256.2782943067953
2030,sc01,01-05 11:00:00+01:00,303.2184354104943
2030,sc01,01-05 12:00:00+01:00,297.59364016783115
2030,sc01,01-05 13:00:00+01:00,253.29231159168546
2030,sc01,01-05 14:00:00+01:00,210.34013901663116
2030,sc01,01-05 15:00:00+01:00,261.7710818649673
2030,sc01,01-05 16:00:00+01:00,382.9209095770865
2030,sc01,01-05 17:00:00+01:00,2238.941667514558
2030,sc01,01-05 18:00:00+01:00,5469.744478567081
2030,sc01,01-05 19:00:00+01:00,5651.782890324082
2030,sc01,01-05 20:00:00+01:00,3793.3471118248563
2030,sc01,01-05 21:00:00+01:00,2963.8139028250844
2030,sc01,01-05 22:00:00+01:00,2292.061158239522
