Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-08 08:00:00+01:00,104_PV_1,0.56355140235
2030,sc01,01-08 08:00:00+01:00,113_CT_2,0.0
2030,sc01,01-08 08:00:00+01:00,102_STEAM_3,1.1172
2030,sc01,01-08 08:00:00+01:00,113_CT_1,0.0
2030,sc01,01-08 08:00:00+01:00,107_CC_1,3.6549936937761007
2030,sc01,01-08 08:00:00+01:00,113_CT_4,0.0
2030,sc01,01-08 08:00:00+01:00,121_NUCLEAR_1,3.5563312498511035
2030,sc01,01-08 08:00:00+01:00,115_STEAM_3,3.362936671335424
2030,sc01,01-08 08:00:00+01:00,119_PV_1,0.01635869292
2030,sc01,01-08 08:00:00+01:00,102_CT_1,0.0
2030,sc01,01-08 08:00:00+01:00,123_CT_1,0.0
2030,sc01,01-08 08:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-08 08:00:00+01:00,113_CT_3,0.0
2030,sc01,01-08 08:00:00+01:00,122_WIND_1,12.93704314298509
2030,sc01,01-08 08:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-08 08:00:00+01:00,102_PV_1,0.031145966580000004
2030,sc01,01-08 08:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-08 08:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-08 08:00:00+01:00,101_PV_4,0.01399347882
2030,sc01,01-08 08:00:00+01:00,118_CC_1,0.0
2030,sc01,01-08 08:00:00+01:00,123_STEAM_2,3.751006525132296
2030,sc01,01-08 08:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-08 08:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-08 08:00:00+01:00,102_CT_2,0.0
2030,sc01,01-08 08:00:00+01:00,123_CT_5,0.0
2030,sc01,01-08 08:00:00+01:00,101_PV_1,0.014047717140000002
2030,sc01,01-08 08:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-08 08:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-08 08:00:00+01:00,123_STEAM_3,1.9320000000000004
2030,sc01,01-08 08:00:00+01:00,101_STEAM_4,1.1172
2030,sc01,01-08 08:00:00+01:00,123_CT_4,0.0
2030,sc01,01-08 08:00:00+01:00,101_CT_1,0.0
2030,sc01,01-08 08:00:00+01:00,101_PV_2,0.01448162346
2030,sc01,01-08 08:00:00+01:00,118_RTPV_1,0.0011174854200000001
2030,sc01,01-08 08:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-08 08:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-08 08:00:00+01:00,113_PV_1,0.0
2030,sc01,01-08 08:00:00+01:00,101_PV_3,0.01421043198
2030,sc01,01-08 08:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-08 08:00:00+01:00,102_STEAM_4,1.1172
2030,sc01,01-08 08:00:00+01:00,101_CT_2,0.0
2030,sc01,01-08 08:00:00+01:00,101_STEAM_3,1.1172
2030,sc01,01-08 08:00:00+01:00,102_PV_2,0.03078097482
2030,sc01,01-08 08:00:00+01:00,103_PV_1,0.07482331818
2030,sc01,01-08 08:00:00+01:00,118_RTPV_9,0.0
2030,sc01,01-09 16:00:00+01:00,104_PV_1,0.00100186912
2030,sc01,01-09 16:00:00+01:00,113_CT_2,0.0
2030,sc01,01-09 16:00:00+01:00,102_STEAM_3,0.05879999999999999
2030,sc01,01-09 16:00:00+01:00,113_CT_1,0.0
2030,sc01,01-09 16:00:00+01:00,107_CC_1,0.5662951238
2030,sc01,01-09 16:00:00+01:00,113_CT_4,0.0
2030,sc01,01-09 16:00:00+01:00,121_NUCLEAR_1,0.5498028244804156
2030,sc01,01-09 16:00:00+01:00,115_STEAM_3,0.6816
2030,sc01,01-09 16:00:00+01:00,119_PV_1,0.0010654364320000001
2030,sc01,01-09 16:00:00+01:00,102_CT_1,0.0
2030,sc01,01-09 16:00:00+01:00,123_CT_1,0.0
2030,sc01,01-09 16:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-09 16:00:00+01:00,113_CT_3,0.0
2030,sc01,01-09 16:00:00+01:00,122_WIND_1,1.735021474220499
