Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,04-08 17:00:00+02:00,Battery,0.0
2030,sc01,04-08 17:00:00+02:00,WT-Onshore,4034.177183948853
2030,sc01,04-08 17:00:00+02:00,Hydro,1389.7302092931448
2030,sc01,04-08 17:00:00+02:00,DG-BTM,137.18060889832
2030,sc01,04-08 17:00:00+02:00,SolarPV-Tracking,341.98364341388
2030,sc01,04-08 17:00:00+02:00,Biomass,0.0
2030,sc01,04-08 17:00:00+02:00,Geothermal,10.816
2030,sc01,04-08 17:00:00+02:00,Coal,0.0
2030,sc01,04-08 17:00:00+02:00,Oil,0.0
2030,sc01,04-08 17:00:00+02:00,SynchCompensator,0.0
2030,sc01,04-08 17:00:00+02:00,SolarPV-NonTracking,145.830235437952
2030,sc01,04-08 17:00:00+02:00,SolarThermal-CSP6,0.0
2030,sc01,04-08 17:00:00+02:00,Natural gas,1701.2188403775756
2030,sc01,04-12 18:00:00+02:00,Battery,0.0
2030,sc01,04-12 18:00:00+02:00,WT-Onshore,7342.0646532114315
2030,sc01,04-12 18:00:00+02:00,Hydro,317.46306484985
2030,sc01,04-12 18:00:00+02:00,DG-BTM,16.067138089176
2030,sc01,04-12 18:00:00+02:00,SolarPV-Tracking,35.26768969164
2030,sc01,04-12 18:00:00+02:00,Biomass,0.0
2030,sc01,04-12 18:00:00+02:00,Geothermal,11.664
2030,sc01,04-12 18:00:00+02:00,Coal,0.0
2030,sc01,04-12 18:00:00+02:00,Oil,0.0
2030,sc01,04-12 18:00:00+02:00,SynchCompensator,0.0
2030,sc01,04-12 18:00:00+02:00,SolarPV-NonTracking,22.908174632855996
2030,sc01,04-12 18:00:00+02:00,SolarThermal-CSP6,0.0
2030,sc01,04-12 18:00:00+02:00,Natural gas,780.1472200125515
2030,sc01,06-10 02:00:00+02:00,Battery,0.0
2030,sc01,06-10 02:00:00+02:00,WT-Onshore,10273.903309709043
2030,sc01,06-10 02:00:00+02:00,Hydro,5956.43081996119
2030,sc01,06-10 02:00:00+02:00,DG-BTM,0.0
2030,sc01,06-10 02:00:00+02:00,SolarPV-Tracking,0.0
2030,sc01,06-10 02:00:00+02:00,Biomass,0.0
2030,sc01,06-10 02:00:00+02:00,Geothermal,0.0
2030,sc01,06-10 02:00:00+02:00,Coal,0.0
2030,sc01,06-10 02:00:00+02:00,Oil,0.0
2030,sc01,06-10 02:00:00+02:00,SynchCompensator,0.0
2030,sc01,06-10 02:00:00+02:00,SolarPV-NonTracking,0.0
2030,sc01,06-10 02:00:00+02:00,SolarThermal-CSP6,0.0
2030,sc01,06-10 02:00:00+02:00,Natural gas,0.0
2030,sc01,06-13 14:00:00+02:00,Battery,0.0
2030,sc01,06-13 14:00:00+02:00,WT-Onshore,4963.227979386216
2030,sc01,06-13 14:00:00+02:00,Hydro,268.60195166400007
2030,sc01,06-13 14:00:00+02:00,DG-BTM,751.1457020994001
2030,sc01,06-13 14:00:00+02:00,SolarPV-Tracking,3960.3085010155983
2030,sc01,06-13 14:00:00+02:00,Biomass,0.0
2030,sc01,06-13 14:00:00+02:00,Geothermal,0.0
2030,sc01,06-13 14:00:00+02:00,Coal,0.0
2030,sc01,06-13 14:00:00+02:00,Oil,0.0
2030,sc01,06-13 14:00:00+02:00,SynchCompensator,0.0
2030,sc01,06-13 14:00:00+02:00,SolarPV-NonTracking,596.625088662468
2030,sc01,06-13 14:00:00+02:00,SolarThermal-CSP6,0.0
2030,sc01,06-13 14:00:00+02:00,Natural gas,171.44166114879232
2030,sc01,06-18 05:00:00+02:00,Battery,0.0
2030,sc01,06-18 05:00:00+02:00,WT-Onshore,7106.230670007063
2030,sc01,06-18 05:00:00+02:00,Hydro,2922.261952716901
