Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,-4.341416115494212e-12
2030,sc01,01-01 01:00:00+01:00,7.958078640513122e-13
2030,sc01,01-01 02:00:00+01:00,-2.2666313270747196e-12
2030,sc01,01-01 03:00:00+01:00,3.559819106158102e-12
2030,sc01,01-01 04:00:00+01:00,-2.1955770534987096e-12
2030,sc01,01-01 05:00:00+01:00,-1.3500311979441904e-13
2030,sc01,01-01 06:00:00+01:00,-1.4495071809506044e-12
2030,sc01,01-01 07:00:00+01:00,2.6716406864579767e-12
2030,sc01,01-01 08:00:00+01:00,3.794298208958935e-12
2030,sc01,01-01 09:00:00+01:00,-1.6342482922482304e-12
2030,sc01,01-01 10:00:00+01:00,-1.4210854715202004e-12
2030,sc01,01-01 11:00:00+01:00,-1.5418777365994174e-12
2030,sc01,01-01 12:00:00+01:00,7.531752999057062e-13
2030,sc01,01-01 13:00:00+01:00,-1.5205614545266144e-12
2030,sc01,01-01 14:00:00+01:00,-3.204547738278052e-12
2030,sc01,01-01 15:00:00+01:00,-1.3429257705865894e-12
2030,sc01,01-01 16:00:00+01:00,-4.234834705130197e-12
2030,sc01,01-01 17:00:00+01:00,-1.2221335055073723e-12
2030,sc01,01-01 18:00:00+01:00,406.4971346241126
2030,sc01,01-01 19:00:00+01:00,794.8415811480813
2030,sc01,01-01 20:00:00+01:00,790.9329800285282
2030,sc01,01-01 21:00:00+01:00,702.5305529626077
2030,sc01,01-01 22:00:00+01:00,531.6907130104984
2030,sc01,01-01 23:00:00+01:00,227.32055014580106
2030,sc01,01-02 00:00:00+01:00,-7.460698725481052e-13
2030,sc01,01-02 01:00:00+01:00,7.460698725481052e-13
2030,sc01,01-02 02:00:00+01:00,-4.973799150320701e-13
2030,sc01,01-02 03:00:00+01:00,4.547473508864641e-13
2030,sc01,01-02 04:00:00+01:00,-1.4210854715202004e-13
2030,sc01,01-02 05:00:00+01:00,6.963318810448982e-13
2030,sc01,01-02 06:00:00+01:00,-4.511946372076636e-12
2030,sc01,01-02 07:00:00+01:00,521.4014480966418
2030,sc01,01-02 08:00:00+01:00,1357.9082315243486
2030,sc01,01-02 09:00:00+01:00,417.9132891454194
2030,sc01,01-02 10:00:00+01:00,313.94653485173626
2030,sc01,01-02 11:00:00+01:00,352.2452848582196
2030,sc01,01-02 12:00:00+01:00,370.374100937859
2030,sc01,01-02 13:00:00+01:00,361.7779270270722
2030,sc01,01-02 14:00:00+01:00,351.99624787421146
2030,sc01,01-02 15:00:00+01:00,389.24533339823864
2030,sc01,01-02 16:00:00+01:00,491.7955387360542
2030,sc01,01-02 17:00:00+01:00,1967.313415895716
2030,sc01,01-02 18:00:00+01:00,5254.971042670528
2030,sc01,01-02 19:00:00+01:00,5515.860308520498
2030,sc01,01-02 20:00:00+01:00,5064.206179244083
2030,sc01,01-02 21:00:00+01:00,4329.310385293133
2030,sc01,01-02 22:00:00+01:00,3466.350983129063
2030,sc01,01-02 23:00:00+01:00,2357.6698519536467
2030,sc01,01-03 00:00:00+01:00,1472.8296195322923
2030,sc01,01-03 01:00:00+01:00,898.1946128653507
2030,sc01,01-03 02:00:00+01:00,577.1423536092511
2030,sc01,01-03 03:00:00+01:00,284.1072966490318
2030,sc01,01-03 04:00:00+01:00,257.61775168683346
2030,sc01,01-03 05:00:00+01:00,484.9427074497281
2030,sc01,01-03 06:00:00+01:00,1681.4557116033588
2030,sc01,01-03 07:00:00+01:00,3586.5629672994355
2030,sc01,01-03 08:00:00+01:00,5014.521910626374
2030,sc01,01-03 09:00:00+01:00,4245.962199545172
2030,sc01,01-03 10:00:00+01:00,1448.1186353684775
2030,sc01,01-03 11:00:00+01:00,943.6498703313578
2030,sc01,01-03 12:00:00+01:00,889.2428394741116
2030,sc01,01-03 13:00:00+01:00,230.2612480357464
2030,sc01,01-03 14:00:00+01:00,223.8511980692479
2030,sc01,01-03 15:00:00+01:00,253.74678421366758
2030,sc01,01-03 16:00:00+01:00,578.357171076845
2030,sc01,01-03 17:00:00+01:00,4640.8143808368
2030,sc01,01-03 18:00:00+01:00,6738.163770258719
2030,sc01,01-03 19:00:00+01:00,6667.399031619181
2030,sc01,01-03 20:00:00+01:00,5841.639507731111
2030,sc01,01-03 21:00:00+01:00,4577.365446389699
2030,sc01,01-03 22:00:00+01:00,3486.8455768029316
