Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-07 13:00:00+01:00,DG-BTM,11.090545642259999
2030,sc01,01-07 13:00:00+01:00,SolarPV-Tracking,42.72508225554326
2030,sc01,01-07 13:00:00+01:00,WT-Onshore,96.40414723633265
2030,sc01,01-07 13:00:00+01:00,Hydro,56.411296206142666
2030,sc01,01-07 13:00:00+01:00,Battery,0.0
2030,sc01,01-07 13:00:00+01:00,SolarPV-NonTracking,20.743508228932065
2030,sc01,01-07 13:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-07 13:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-07 13:00:00+01:00,Biomass,0.0
2030,sc01,01-07 13:00:00+01:00,Oil,2.30688
2030,sc01,01-07 13:00:00+01:00,Coal,0.0
2030,sc01,01-07 13:00:00+01:00,Natural gas,84.34517773638329
2030,sc01,01-07 13:00:00+01:00,Geothermal,0.28800000000000003
2030,sc01,01-07 19:00:00+01:00,DG-BTM,0.0054446639000000005
2030,sc01,01-07 19:00:00+01:00,SolarPV-Tracking,0.012773918198
2030,sc01,01-07 19:00:00+01:00,WT-Onshore,7.051978951168261
2030,sc01,01-07 19:00:00+01:00,Hydro,2.8723401715840584
2030,sc01,01-07 19:00:00+01:00,Battery,0.0
2030,sc01,01-07 19:00:00+01:00,SolarPV-NonTracking,0.03629367634500001
2030,sc01,01-07 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-07 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-07 19:00:00+01:00,Biomass,0.0
2030,sc01,01-07 19:00:00+01:00,Oil,0.12816
2030,sc01,01-07 19:00:00+01:00,Coal,0.0
2030,sc01,01-07 19:00:00+01:00,Natural gas,6.773256552820191
2030,sc01,01-07 19:00:00+01:00,Geothermal,0.016
2030,sc01,01-09 16:00:00+01:00,DG-BTM,1.670655449
2030,sc01,01-09 16:00:00+01:00,SolarPV-Tracking,6.699163619967355
2030,sc01,01-09 16:00:00+01:00,WT-Onshore,24.30773725151425
2030,sc01,01-09 16:00:00+01:00,Hydro,10.970934868206923
2030,sc01,01-09 16:00:00+01:00,Battery,0.0
2030,sc01,01-09 16:00:00+01:00,SolarPV-NonTracking,3.56667894298
2030,sc01,01-09 16:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-09 16:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-09 16:00:00+01:00,Biomass,0.0
2030,sc01,01-09 16:00:00+01:00,Oil,0.51264
2030,sc01,01-09 16:00:00+01:00,Coal,0.0
2030,sc01,01-09 16:00:00+01:00,Natural gas,24.531170743244562
2030,sc01,01-09 16:00:00+01:00,Geothermal,0.064
2030,sc01,01-09 19:00:00+01:00,DG-BTM,0.011686107884000001
2030,sc01,01-09 19:00:00+01:00,SolarPV-Tracking,0.027417190278000002
2030,sc01,01-09 19:00:00+01:00,WT-Onshore,10.737123259699999
2030,sc01,01-09 19:00:00+01:00,Hydro,6.579747805006189
2030,sc01,01-09 19:00:00+01:00,Battery,0.0
2030,sc01,01-09 19:00:00+01:00,SolarPV-NonTracking,0.07789862240199999
2030,sc01,01-09 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-09 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-09 19:00:00+01:00,Biomass,0.0
2030,sc01,01-09 19:00:00+01:00,Oil,0.25632
2030,sc01,01-09 19:00:00+01:00,Coal,0.0
2030,sc01,01-09 19:00:00+01:00,Natural gas,16.894163409012496
2030,sc01,01-09 19:00:00+01:00,Geothermal,0.032
2030,sc01,01-10 19:00:00+01:00,DG-BTM,0.011154921160000001
2030,sc01,01-10 19:00:00+01:00,SolarPV-Tracking,0.02617095436
2030,sc01,01-10 19:00:00+01:00,WT-Onshore,5.268135753918136
2030,sc01,01-10 19:00:00+01:00,Hydro,3.6175367953857633
2030,sc01,01-10 19:00:00+01:00,Battery,0.0
2030,sc01,01-10 19:00:00+01:00,SolarPV-NonTracking,0.07674901245300002
2030,sc01,01-10 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-10 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-10 19:00:00+01:00,Biomass,0.0
2030,sc01,01-10 19:00:00+01:00,Oil,0.12816
2030,sc01,01-10 19:00:00+01:00,Coal,0.0
2030,sc01,01-10 19:00:00+01:00,Natural gas,8.300559382142092
2030,sc01,01-10 19:00:00+01:00,Geothermal,0.016
2030,sc01,01-15 20:00:00+01:00,DG-BTM,0.014607634854
2030,sc01,01-15 20:00:00+01:00,SolarPV-Tracking,0.034271487848
2030,sc01,01-15 20:00:00+01:00,WT-Onshore,13.519114411628703
2030,sc01,01-15 20:00:00+01:00,Hydro,6.432215016332321
2030,sc01,01-15 20:00:00+01:00,Battery,0.0
2030,sc01,01-15 20:00:00+01:00,SolarPV-NonTracking,0.097766069948
2030,sc01,01-15 20:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-15 20:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-15 20:00:00+01:00,Biomass,0.0
2030,sc01,01-15 20:00:00+01:00,Oil,0.25632
2030,sc01,01-15 20:00:00+01:00,Coal,0.0
2030,sc01,01-15 20:00:00+01:00,Natural gas,12.80869617162394
2030,sc01,01-15 20:00:00+01:00,Geothermal,0.032
2030,sc01,01-16 14:00:00+01:00,DG-BTM,0.7949177307999999
2030,sc01,01-16 14:00:00+01:00,SolarPV-Tracking,4.29473723432823
2030,sc01,01-16 14:00:00+01:00,WT-Onshore,9.242987269476078
2030,sc01,01-16 14:00:00+01:00,Hydro,6.657467567068202
2030,sc01,01-16 14:00:00+01:00,Battery,0.0
2030,sc01,01-16 14:00:00+01:00,SolarPV-NonTracking,2.5665250560559603
2030,sc01,01-16 14:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-16 14:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-16 14:00:00+01:00,Biomass,0.0
2030,sc01,01-16 14:00:00+01:00,Oil,0.25632
2030,sc01,01-16 14:00:00+01:00,Coal,0.0
2030,sc01,01-16 14:00:00+01:00,Natural gas,10.988939172221206
2030,sc01,01-16 14:00:00+01:00,Geothermal,0.032
2030,sc01,01-16 16:00:00+01:00,DG-BTM,0.801988077
2030,sc01,01-16 16:00:00+01:00,SolarPV-Tracking,4.04068433036
2030,sc01,01-16 16:00:00+01:00,WT-Onshore,20.653728278517292
2030,sc01,01-16 16:00:00+01:00,Hydro,14.996105656000005
2030,sc01,01-16 16:00:00+01:00,Battery,0.0
