Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-03 14:00:00+01:00,Battery,0.0
2030,sc01,01-03 14:00:00+01:00,Biomass,0.0
2030,sc01,01-03 14:00:00+01:00,DG-BTM,3.9591552940000003
2030,sc01,01-03 14:00:00+01:00,Hydro,22.611988425211823
2030,sc01,01-03 14:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-03 14:00:00+01:00,Oil,0.0
2030,sc01,01-03 14:00:00+01:00,SolarPV-NonTracking,13.32638838442763
2030,sc01,01-03 14:00:00+01:00,SolarPV-Tracking,10.793422169820126
2030,sc01,01-03 14:00:00+01:00,Coal,0.0
2030,sc01,01-03 14:00:00+01:00,WT-Onshore,31.19074533984923
2030,sc01,01-03 14:00:00+01:00,Geothermal,0.0
2030,sc01,01-03 14:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-03 14:00:00+01:00,Natural gas,1.1394003526061915
2030,sc01,01-04 17:00:00+01:00,Battery,0.0
2030,sc01,01-04 17:00:00+01:00,Biomass,0.0
2030,sc01,01-04 17:00:00+01:00,DG-BTM,1.17150325933
2030,sc01,01-04 17:00:00+01:00,Hydro,24.803251835861918
2030,sc01,01-04 17:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-04 17:00:00+01:00,Oil,0.0
2030,sc01,01-04 17:00:00+01:00,SolarPV-NonTracking,6.785995878215
2030,sc01,01-04 17:00:00+01:00,SolarPV-Tracking,5.50461496492
2030,sc01,01-04 17:00:00+01:00,Coal,0.0
2030,sc01,01-04 17:00:00+01:00,WT-Onshore,40.37807995694693
2030,sc01,01-04 17:00:00+01:00,Geothermal,0.08
2030,sc01,01-04 17:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-04 17:00:00+01:00,Natural gas,9.135869523086125
2030,sc01,01-07 19:00:00+01:00,Battery,0.0
2030,sc01,01-07 19:00:00+01:00,Biomass,0.0
2030,sc01,01-07 19:00:00+01:00,DG-BTM,0.0054446639000000005
2030,sc01,01-07 19:00:00+01:00,Hydro,3.7734541200000007
2030,sc01,01-07 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-07 19:00:00+01:00,Oil,0.0
2030,sc01,01-07 19:00:00+01:00,SolarPV-NonTracking,0.036293676345000005
2030,sc01,01-07 19:00:00+01:00,SolarPV-Tracking,0.012773918198
2030,sc01,01-07 19:00:00+01:00,Coal,0.0
2030,sc01,01-07 19:00:00+01:00,WT-Onshore,8.004904940884114
2030,sc01,01-07 19:00:00+01:00,Geothermal,0.016
2030,sc01,01-07 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-07 19:00:00+01:00,Natural gas,6.326533145582879
2030,sc01,01-15 18:00:00+01:00,Battery,0.0
2030,sc01,01-15 18:00:00+01:00,Biomass,0.0
2030,sc01,01-15 18:00:00+01:00,DG-BTM,0.040213234173999995
2030,sc01,01-15 18:00:00+01:00,Hydro,7.564490592
2030,sc01,01-15 18:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-15 18:00:00+01:00,Oil,0.0
2030,sc01,01-15 18:00:00+01:00,SolarPV-NonTracking,0.24380402383200014
2030,sc01,01-15 18:00:00+01:00,SolarPV-Tracking,0.159356425608
2030,sc01,01-15 18:00:00+01:00,Coal,0.0
2030,sc01,01-15 18:00:00+01:00,WT-Onshore,17.693142421259136
2030,sc01,01-15 18:00:00+01:00,Geothermal,0.032
2030,sc01,01-15 18:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-15 18:00:00+01:00,Natural gas,12.561160087746861
2030,sc01,01-16 18:00:00+01:00,Battery,0.0
2030,sc01,01-16 18:00:00+01:00,Biomass,0.0
2030,sc01,01-16 18:00:00+01:00,DG-BTM,0.015404414938
2030,sc01,01-16 18:00:00+01:00,Hydro,7.562317752
2030,sc01,01-16 18:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-16 18:00:00+01:00,Oil,0.0
2030,sc01,01-16 18:00:00+01:00,SolarPV-NonTracking,0.103098764676
2030,sc01,01-16 18:00:00+01:00,SolarPV-Tracking,0.036140841738
2030,sc01,01-16 18:00:00+01:00,Coal,0.0
