Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-03 11:00:00+01:00,Solar 62,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 31,709.1045262
2030,sc01,01-03 11:00:00+01:00,Solar 74,18.227443060000002
2030,sc01,01-03 11:00:00+01:00,Solar 37,70.34359957
2030,sc01,01-03 11:00:00+01:00,Hydro 34,6.05456
2030,sc01,01-03 11:00:00+01:00,Wind N03,11.986619045268002
2030,sc01,01-03 11:00:00+01:00,Hydro 25,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 27,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 04,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 14,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 09,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 41,1.3425478960000001
2030,sc01,01-03 11:00:00+01:00,Solar 06,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 33,995.0649696
2030,sc01,01-03 11:00:00+01:00,Solar 35,224.9246982
2030,sc01,01-03 11:00:00+01:00,Solar 73,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 41,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 02,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 32,1122.319125
2030,sc01,01-03 11:00:00+01:00,Hydro 42,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 08,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 04,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 13,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 39,1.3425478960000001
2030,sc01,01-03 11:00:00+01:00,Solar 14,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 43,3.665513128
2030,sc01,01-03 11:00:00+01:00,Hydro 24,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 43,0.0
2030,sc01,01-03 11:00:00+01:00,Wind N01,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 15,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 66,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 34,636.0319364
2030,sc01,01-03 11:00:00+01:00,Wind 12,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 29,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 64,0.0
2030,sc01,01-03 11:00:00+01:00,Geo 01,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 11,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 26,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 42,3.665513128
2030,sc01,01-03 11:00:00+01:00,Solar 52,8.028419472
2030,sc01,01-03 11:00:00+01:00,Solar 69,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 47,3.665513128
2030,sc01,01-03 11:00:00+01:00,Wind 16,0.0
2030,sc01,01-03 11:00:00+01:00,Wind N02,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 56,106.87637
2030,sc01,01-03 11:00:00+01:00,Solar 10,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 22,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 19,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 23,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 28,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 60,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 61,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 65,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 22,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 48,3.665513128
2030,sc01,01-03 11:00:00+01:00,Solar 72,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 40,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 26,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 67,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 51,111.8610642
2030,sc01,01-03 11:00:00+01:00,Wind 03,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 01,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 17,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 03,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 30,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 09,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 20,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 01,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 40,1.3425478960000001
2030,sc01,01-03 11:00:00+01:00,Solar 45,3.665513128
2030,sc01,01-03 11:00:00+01:00,Solar 59,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 20,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 06,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 50,3.539608064
2030,sc01,01-03 11:00:00+01:00,Solar 11,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 21,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 75,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 18,0.0
2030,sc01,01-03 11:00:00+01:00,Hydro 33,6.05456
2030,sc01,01-03 11:00:00+01:00,Wind 07,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 12,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 58,6.0459442
2030,sc01,01-03 11:00:00+01:00,Solar 46,3.665513128
2030,sc01,01-03 11:00:00+01:00,Wind 08,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 25,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 17,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 53,115.03519690000002
2030,sc01,01-03 11:00:00+01:00,Solar 29,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 21,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 36,379.3700042504804
2030,sc01,01-03 11:00:00+01:00,Solar 68,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 16,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 57,5.163236736
2030,sc01,01-03 11:00:00+01:00,Solar 38,139.8548543
2030,sc01,01-03 11:00:00+01:00,Solar 15,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 70,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 54,6.940377616
2030,sc01,01-03 11:00:00+01:00,Wind 02,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 63,0.0
2030,sc01,01-03 11:00:00+01:00,Wind 10,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 24,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 71,0.0
2030,sc01,01-03 11:00:00+01:00,Solar 44,3.665513128
2030,sc01,01-03 11:00:00+01:00,Solar 55,106.588483
2030,sc01,01-03 11:00:00+01:00,Hydro 28,0.0
