Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-02 16:00:00+01:00,SolarPV-NonTracking,65.39146637073387
2030,sc01,01-02 16:00:00+01:00,Natural gas,21.572441194175738
2030,sc01,01-02 16:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-02 16:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-02 16:00:00+01:00,Geothermal,0.656
2030,sc01,01-02 16:00:00+01:00,Hydro,153.624557712
2030,sc01,01-02 16:00:00+01:00,Coal,0.0
2030,sc01,01-02 16:00:00+01:00,WT-Onshore,313.757373004393
2030,sc01,01-02 16:00:00+01:00,Battery,0.0
2030,sc01,01-02 16:00:00+01:00,SolarPV-Tracking,69.97971659640999
2030,sc01,01-02 16:00:00+01:00,Oil,0.0
2030,sc01,01-02 16:00:00+01:00,Biomass,0.0
2030,sc01,01-02 16:00:00+01:00,DG-BTM,25.34935646372
2030,sc01,01-05 01:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-05 01:00:00+01:00,Natural gas,15.147148360719694
2030,sc01,01-05 01:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-05 01:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-05 01:00:00+01:00,Geothermal,0.336
2030,sc01,01-05 01:00:00+01:00,Hydro,49.83703644066526
2030,sc01,01-05 01:00:00+01:00,Coal,0.0
2030,sc01,01-05 01:00:00+01:00,WT-Onshore,140.98356927129
2030,sc01,01-05 01:00:00+01:00,Battery,0.0
2030,sc01,01-05 01:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-05 01:00:00+01:00,Oil,0.0
2030,sc01,01-05 01:00:00+01:00,Biomass,0.0
2030,sc01,01-05 01:00:00+01:00,DG-BTM,0.0
2030,sc01,01-05 15:00:00+01:00,SolarPV-NonTracking,118.19265552669754
2030,sc01,01-05 15:00:00+01:00,Natural gas,18.732880908118577
2030,sc01,01-05 15:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-05 15:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-05 15:00:00+01:00,Geothermal,0.0
2030,sc01,01-05 15:00:00+01:00,Hydro,247.9232309798083
2030,sc01,01-05 15:00:00+01:00,Coal,0.0
2030,sc01,01-05 15:00:00+01:00,WT-Onshore,381.47591698782986
2030,sc01,01-05 15:00:00+01:00,Battery,0.0
2030,sc01,01-05 15:00:00+01:00,SolarPV-Tracking,170.27997744107634
2030,sc01,01-05 15:00:00+01:00,Oil,0.0
2030,sc01,01-05 15:00:00+01:00,Biomass,0.0
2030,sc01,01-05 15:00:00+01:00,DG-BTM,42.26491407972919
2030,sc01,01-05 19:00:00+01:00,SolarPV-NonTracking,3.789939329035001
2030,sc01,01-05 19:00:00+01:00,Natural gas,344.9944952563198
2030,sc01,01-05 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-05 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-05 19:00:00+01:00,Geothermal,0.976
2030,sc01,01-05 19:00:00+01:00,Hydro,227.88107098199995
2030,sc01,01-05 19:00:00+01:00,Coal,0.0
2030,sc01,01-05 19:00:00+01:00,WT-Onshore,336.2408515260023
2030,sc01,01-05 19:00:00+01:00,Battery,0.0
2030,sc01,01-05 19:00:00+01:00,SolarPV-Tracking,1.2923466506260002
2030,sc01,01-05 19:00:00+01:00,Oil,0.0
2030,sc01,01-05 19:00:00+01:00,Biomass,0.0
2030,sc01,01-05 19:00:00+01:00,DG-BTM,0.550840630714
2030,sc01,01-07 08:00:00+01:00,SolarPV-NonTracking,5.491766481393999
2030,sc01,01-07 08:00:00+01:00,Natural gas,423.4554085494668
2030,sc01,01-07 08:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-07 08:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-07 08:00:00+01:00,Geothermal,0.848
2030,sc01,01-07 08:00:00+01:00,Hydro,202.32841424999998
2030,sc01,01-07 08:00:00+01:00,Coal,0.0
2030,sc01,01-07 08:00:00+01:00,WT-Onshore,251.85375700679072
2030,sc01,01-07 08:00:00+01:00,Battery,0.0
2030,sc01,01-07 08:00:00+01:00,SolarPV-Tracking,3.322653793742001
2030,sc01,01-07 08:00:00+01:00,Oil,0.0
