,Weight
sti1,51
sti10,29
sti100,30
sti101,33
sti102,17
sti103,53
sti104,31
sti105,35
sti106,13
sti107,13
sti108,33
sti109,28
sti11,46
sti110,16
sti111,24
sti112,33
sti113,20
sti114,41
sti115,34
sti116,16
sti117,34
sti118,26
sti119,38
sti12,32
sti120,51
sti121,9
sti122,35
sti123,31
sti124,13
sti125,27
sti126,15
sti127,12
sti128,14
sti129,27
sti13,30
sti130,18
sti131,18
sti132,46
sti133,19
sti134,27
sti135,34
sti136,24
sti137,35
sti138,39
sti139,22
sti14,37
sti140,30
sti141,26
sti142,16
sti143,19
sti144,16
sti145,32
sti146,25
sti147,36
sti148,36
sti149,36
sti15,31
sti150,31
sti151,51
sti152,18
sti153,32
sti154,14
sti155,19
sti156,30
sti157,16
sti158,29
sti159,24
sti16,15
sti160,29
sti161,14
sti162,13
sti163,46
sti164,17
sti165,38
sti166,37
sti167,26
sti168,6
sti169,27
sti17,23
sti170,32
sti171,30
sti172,39
sti173,41
sti174,20
sti175,27
sti176,11
sti177,21
sti178,23
sti179,23
sti18,27
sti180,28
sti181,45
sti182,22
sti183,23
sti184,28
sti185,16
sti186,27
sti187,9
sti188,11
sti189,17
sti19,35
sti190,20
sti191,18
sti192,21
sti193,13
sti194,30
sti195,15
sti196,43
sti197,19
sti198,26
sti199,33
sti2,7
sti20,26
sti200,31
sti201,19
sti202,29
sti203,28
sti204,57
sti205,48
sti206,12
sti207,16
sti208,36
sti209,27
sti21,28
sti210,22
sti211,27
sti212,28
sti213,15
sti214,20
sti215,7
sti216,20
sti217,29
sti218,25
sti219,26
sti22,11
sti220,12
sti221,18
sti222,21
sti223,20
sti224,46
sti225,18
sti226,30
sti227,17
sti228,20
sti229,18
sti23,11
sti230,18
sti231,21
sti232,14
sti233,18
sti234,6
sti235,16
sti236,32
sti237,37
sti238,8
sti239,35
sti24,41
sti240,17
sti241,18
sti242,14
sti243,27
sti244,27
sti245,30
sti246,37
sti247,11
sti248,18
sti249,30
sti25,24
sti250,25
sti251,29
sti252,20
sti253,53
sti254,31
sti255,36
sti256,14
sti257,54
sti258,16
sti259,39
sti26,23
sti260,31
sti261,36
sti262,13
sti263,14
sti264,10
sti265,27
sti266,8
sti267,9
sti268,22
sti269,23
sti27,27
sti270,28
sti271,23
sti272,17
sti273,14
sti274,21
sti275,11
sti276,7
sti277,12
sti278,26
sti279,19
sti28,13
sti280,28
sti281,22
sti282,26
sti283,12
sti284,21
sti285,18
sti286,21
sti287,6
sti288,34
sti289,26
sti29,21
sti290,19
sti291,35
sti292,23
sti293,19
sti294,14
sti295,34
sti296,9
sti297,15
sti298,24
sti299,21
sti3,9
sti30,35
sti300,31
sti301,44
sti302,23
sti303,9
sti304,28
sti305,12
sti306,23
sti307,22
sti308,41
sti309,22
sti31,12
sti310,16
sti311,10
sti312,19
sti313,38
sti314,7
sti315,19
sti316,9
sti317,16
sti318,11
sti319,16
sti32,21
sti320,11
sti321,42
sti322,9
sti323,21
sti324,29
sti325,21
sti326,43
sti327,28
sti328,10
sti329,18
sti33,53
sti330,25
sti331,19
sti332,30
sti333,24
sti334,25
sti335,22
sti336,19
sti337,15
sti338,27
sti339,11
sti34,48
sti340,9
sti341,24
sti342,24
sti343,27
sti344,37
sti345,23
sti346,23
sti347,7
sti348,24
sti349,27
sti35,20
sti350,28
sti36,41
sti37,35
sti38,27
sti39,35
sti4,36
sti40,52
sti41,10
sti42,60
sti43,22
sti44,7
sti45,40
sti46,28
sti47,36
sti48,37
sti49,44
sti5,28
sti50,16
sti51,13
sti52,15
sti53,50
sti54,31
sti55,31
sti56,8
sti57,47
sti58,27
sti59,29
sti6,26
sti60,19
sti61,18
sti62,18
sti63,15
sti64,22
sti65,23
sti66,37
sti67,32
sti68,19
sti69,23
sti7,32
sti70,17
sti71,30
sti72,14
sti73,44
sti74,30
sti75,29
sti76,19
sti77,29
sti78,37
sti79,29
sti8,22
sti80,14
sti81,40
sti82,18
sti83,27
sti84,14
sti85,50
sti86,16
sti87,24
sti88,50
sti89,23
sti9,20
sti90,35
sti91,11
sti92,15
sti93,13
sti94,30
sti95,18
sti96,69
sti97,38
sti98,13
sti99,10
