Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-01 01:00:00+01:00,7.389644451905042e-13
2030,sc01,01-01 02:00:00+01:00,5.400124791776761e-13
2030,sc01,01-01 03:00:00+01:00,3.410605131648481e-13
2030,sc01,01-01 04:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-01 05:00:00+01:00,-3.481659405224491e-13
2030,sc01,01-01 06:00:00+01:00,-2.6290081223123707e-13
2030,sc01,01-01 07:00:00+01:00,1.4210854715202004e-14
2030,sc01,01-01 08:00:00+01:00,-3.481659405224491e-13
2030,sc01,01-01 09:00:00+01:00,186.43341818926484
2030,sc01,01-01 10:00:00+01:00,132.77594876273093
2030,sc01,01-01 11:00:00+01:00,84.43315169134912
2030,sc01,01-01 12:00:00+01:00,56.96161648419068
2030,sc01,01-01 13:00:00+01:00,39.39040626011656
2030,sc01,01-01 14:00:00+01:00,86.1439226125795
2030,sc01,01-01 15:00:00+01:00,171.6195577987172
2030,sc01,01-01 16:00:00+01:00,314.3454885866482
2030,sc01,01-01 17:00:00+01:00,-2.2026824808563106e-13
2030,sc01,01-01 18:00:00+01:00,-3.979039320256561e-13
2030,sc01,01-01 19:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-01 20:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 21:00:00+01:00,-3.907985046680551e-13
2030,sc01,01-01 22:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-01 23:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-02 00:00:00+01:00,4.547473508864641e-13
2030,sc01,01-02 01:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-02 02:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-02 03:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-02 04:00:00+01:00,-3.552713678800501e-13
2030,sc01,01-02 05:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-02 06:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-02 07:00:00+01:00,5.684341886080802e-14
2030,sc01,01-02 08:00:00+01:00,759.1505481203352
2030,sc01,01-02 09:00:00+01:00,652.9710848387176
2030,sc01,01-02 10:00:00+01:00,536.4953644833049
2030,sc01,01-02 11:00:00+01:00,416.9980487703705
2030,sc01,01-02 12:00:00+01:00,352.1711868286123
2030,sc01,01-02 13:00:00+01:00,342.90024186273195
2030,sc01,01-02 14:00:00+01:00,404.07479893172484
2030,sc01,01-02 15:00:00+01:00,688.0869139539999
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,301.4307111209766
2030,sc01,01-02 18:00:00+01:00,66.37183743072504
2030,sc01,01-02 19:00:00+01:00,144.2066709628439
2030,sc01,01-02 20:00:00+01:00,141.594867398115
2030,sc01,01-02 21:00:00+01:00,58.65474965000005
2030,sc01,01-02 22:00:00+01:00,19.406402791355617
2030,sc01,01-02 23:00:00+01:00,13.55425000073182
2030,sc01,01-03 00:00:00+01:00,3.126388037344441e-13
2030,sc01,01-03 01:00:00+01:00,4.405364961712621e-13
2030,sc01,01-03 02:00:00+01:00,4.689582056016661e-13
2030,sc01,01-03 03:00:00+01:00,-9.237055564881302e-14
2030,sc01,01-03 04:00:00+01:00,4.831690603168681e-13
2030,sc01,01-03 05:00:00+01:00,5.115907697472721e-13
2030,sc01,01-03 06:00:00+01:00,5.684341886080802e-14
2030,sc01,01-03 07:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.589194284
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,46.461976401185325
2030,sc01,01-03 19:00:00+01:00,140.10108381838083
