Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-29 05:00:00+01:00,Solar,0.0
2030,sc01,01-29 05:00:00+01:00,Coal,0.0
2030,sc01,01-29 05:00:00+01:00,Battery,0.0
2030,sc01,01-29 05:00:00+01:00,Wind,81.42869609771648
2030,sc01,01-29 05:00:00+01:00,Hydro,0.0
2030,sc01,01-29 05:00:00+01:00,Nuclear,0.12117177828235359
2030,sc01,01-29 05:00:00+01:00,Gas,22.976632012841055
2030,sc01,01-29 05:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-29 05:00:00+01:00,Oil,0.0
2030,sc01,02-01 19:00:00+01:00,Solar,0.0
2030,sc01,02-01 19:00:00+01:00,Coal,0.0
2030,sc01,02-01 19:00:00+01:00,Battery,0.0
2030,sc01,02-01 19:00:00+01:00,Wind,117.7975468625987
2030,sc01,02-01 19:00:00+01:00,Hydro,0.0
2030,sc01,02-01 19:00:00+01:00,Nuclear,0.0
2030,sc01,02-01 19:00:00+01:00,Gas,13.400108966401996
2030,sc01,02-01 19:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-01 19:00:00+01:00,Oil,0.0
2030,sc01,02-05 05:00:00+01:00,Solar,0.0
2030,sc01,02-05 05:00:00+01:00,Coal,0.0
2030,sc01,02-05 05:00:00+01:00,Battery,0.0
2030,sc01,02-05 05:00:00+01:00,Wind,149.1793875662678
2030,sc01,02-05 05:00:00+01:00,Hydro,0.0
2030,sc01,02-05 05:00:00+01:00,Nuclear,0.0
2030,sc01,02-05 05:00:00+01:00,Gas,30.647318746232163
2030,sc01,02-05 05:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-05 05:00:00+01:00,Oil,0.0
2030,sc01,02-10 12:00:00+01:00,Solar,946.9319082643801
2030,sc01,02-10 12:00:00+01:00,Coal,0.0
2030,sc01,02-10 12:00:00+01:00,Battery,0.0
2030,sc01,02-10 12:00:00+01:00,Wind,0.0
2030,sc01,02-10 12:00:00+01:00,Hydro,0.0
2030,sc01,02-10 12:00:00+01:00,Nuclear,0.0
2030,sc01,02-10 12:00:00+01:00,Gas,0.0
2030,sc01,02-10 12:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-10 12:00:00+01:00,Oil,0.0
2030,sc01,02-10 23:00:00+01:00,Solar,0.0
2030,sc01,02-10 23:00:00+01:00,Coal,0.0
2030,sc01,02-10 23:00:00+01:00,Battery,0.0
2030,sc01,02-10 23:00:00+01:00,Wind,434.01503864160134
2030,sc01,02-10 23:00:00+01:00,Hydro,0.0
2030,sc01,02-10 23:00:00+01:00,Nuclear,0.0
2030,sc01,02-10 23:00:00+01:00,Gas,0.0
2030,sc01,02-10 23:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-10 23:00:00+01:00,Oil,0.0
2030,sc01,02-13 04:00:00+01:00,Solar,0.0
2030,sc01,02-13 04:00:00+01:00,Coal,0.0
2030,sc01,02-13 04:00:00+01:00,Battery,0.0
2030,sc01,02-13 04:00:00+01:00,Wind,126.92399999999999
2030,sc01,02-13 04:00:00+01:00,Hydro,0.0
2030,sc01,02-13 04:00:00+01:00,Nuclear,73.92
2030,sc01,02-13 04:00:00+01:00,Gas,59.70672652770004
2030,sc01,02-13 04:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-13 04:00:00+01:00,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Coal,56.69688049280986
2030,sc01,02-21 17:00:00+01:00,Battery,0.0
2030,sc01,02-21 17:00:00+01:00,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Nuclear,67.936
2030,sc01,02-21 17:00:00+01:00,Gas,132.50800999999998
