,Weight
sti1,54
sti10,44
sti100,42
sti101,32
sti102,79
sti103,33
sti104,37
sti105,43
sti106,74
sti107,12
sti108,70
sti109,39
sti11,56
sti110,71
sti111,23
sti112,61
sti113,18
sti114,90
sti115,44
sti116,24
sti117,24
sti118,56
sti119,34
sti12,46
sti120,20
sti121,41
sti122,42
sti123,64
sti124,19
sti125,41
sti126,57
sti127,82
sti128,34
sti129,14
sti13,66
sti130,32
sti131,80
sti132,58
sti133,39
sti134,60
sti135,20
sti136,48
sti137,41
sti138,40
sti139,49
sti14,62
sti140,47
sti141,54
sti142,81
sti143,7
sti144,21
sti145,44
sti146,89
sti147,76
sti148,73
sti149,47
sti15,83
sti150,35
sti151,84
sti152,30
sti153,26
sti154,22
sti155,20
sti156,56
sti157,51
sti158,58
sti159,58
sti16,40
sti160,10
sti161,70
sti162,35
sti163,47
sti164,39
sti165,27
sti166,63
sti167,41
sti168,7
sti169,50
sti17,33
sti170,40
sti171,16
sti172,16
sti173,26
sti174,17
sti175,11
sti176,34
sti177,22
sti178,34
sti179,25
sti18,39
sti180,48
sti181,47
sti182,58
sti183,77
sti184,34
sti185,38
sti186,56
sti187,60
sti188,24
sti189,51
sti19,18
sti190,59
sti2,72
sti20,55
sti21,13
sti22,36
sti23,29
sti24,71
sti25,18
sti26,32
sti27,41
sti28,73
sti29,41
sti3,57
sti30,21
sti31,47
sti32,30
sti33,39
sti34,37
sti35,57
sti36,80
sti37,38
sti38,53
sti39,66
sti4,98
sti40,63
sti41,30
sti42,21
sti43,47
sti44,24
sti45,63
sti46,60
sti47,19
sti48,66
sti49,111
sti5,27
sti50,81
sti51,20
sti52,73
sti53,23
sti54,59
sti55,75
sti56,16
sti57,42
sti58,21
sti59,68
sti6,37
sti60,77
sti61,63
sti62,33
sti63,47
sti64,83
sti65,40
sti66,29
sti67,35
sti68,31
sti69,64
sti7,33
sti70,33
sti71,11
sti72,49
sti73,70
sti74,56
sti75,20
sti76,50
sti77,78
sti78,86
sti79,34
sti8,43
sti80,73
sti81,46
sti82,48
sti83,29
sti84,18
sti85,59
sti86,42
sti87,62
sti88,47
sti89,35
sti9,51
sti90,80
sti91,23
sti92,39
sti93,58
sti94,49
sti95,20
sti96,84
sti97,63
sti98,48
sti99,58
