Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-20 19:00:00+01:00,PV_Malaga,0.0
2030,sc01,01-20 19:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,01-20 19:00:00+01:00,PV_Cadiz,0.0
2030,sc01,01-20 19:00:00+01:00,Wind_Gijon,0.0
2030,sc01,01-20 19:00:00+01:00,PV_Sevilla,0.0
2030,sc01,01-20 19:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-08 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-08 21:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-08 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-08 21:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-08 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-08 21:00:00+01:00,Wind_Bilbo,67.73000244351479
2030,sc01,02-18 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-18 21:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-18 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-18 21:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-18 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-18 21:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-24 12:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-24 12:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-24 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-24 12:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-24 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-24 12:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-03 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-03 13:00:00+01:00,Wind_Acoruna,22.72563590800214
2030,sc01,03-03 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-03 13:00:00+01:00,Wind_Gijon,377.6
2030,sc01,03-03 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-03 13:00:00+01:00,Wind_Bilbo,329.6
2030,sc01,03-10 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-10 21:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-10 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-10 21:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-10 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-10 21:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-12 11:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-12 11:00:00+01:00,Wind_Acoruna,71.43793386899856
2030,sc01,03-12 11:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-12 11:00:00+01:00,Wind_Gijon,316.8
2030,sc01,03-12 11:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-12 11:00:00+01:00,Wind_Bilbo,237.2
2030,sc01,03-13 12:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Acoruna,192.0
2030,sc01,03-13 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Gijon,297.6
2030,sc01,03-13 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Bilbo,114.76230761200007
2030,sc01,03-30 04:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-30 04:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-30 04:00:00+01:00,PV_Cadiz,0.0
