,Weight
sti1,65
sti10,85
sti100,71
sti101,45
sti102,42
sti103,56
sti104,56
sti105,131
sti106,43
sti107,118
sti108,27
sti109,41
sti11,28
sti110,63
sti111,59
sti112,57
sti113,84
sti114,104
sti115,41
sti116,62
sti117,78
sti118,65
sti119,52
sti12,68
sti120,53
sti121,66
sti122,39
sti123,25
sti124,65
sti125,100
sti126,64
sti127,73
sti128,81
sti129,53
sti13,40
sti130,43
sti14,116
sti15,72
sti16,41
sti17,129
sti18,51
sti19,58
sti2,43
sti20,34
sti21,38
sti22,61
sti23,67
sti24,62
sti25,106
sti26,17
sti27,86
sti28,43
sti29,54
sti3,130
sti30,50
sti31,79
sti32,89
sti33,65
sti34,72
sti35,64
sti36,120
sti37,47
sti38,71
sti39,73
sti4,91
sti40,70
sti41,108
sti42,52
sti43,47
sti44,54
sti45,42
sti46,71
sti47,53
sti48,54
sti49,49
sti5,105
sti50,75
sti51,148
sti52,86
sti53,67
sti54,62
sti55,104
sti56,59
sti57,133
sti58,61
sti59,49
sti6,43
sti60,79
sti61,103
sti62,82
sti63,109
sti64,39
sti65,49
sti66,10
sti67,41
sti68,41
sti69,57
sti7,84
sti70,101
sti71,137
sti72,52
sti73,64
sti74,33
sti75,69
sti76,125
sti77,117
sti78,71
sti79,71
sti8,55
sti80,36
sti81,91
sti82,39
sti83,78
sti84,53
sti85,75
sti86,70
sti87,52
sti88,20
sti89,59
sti9,117
sti90,73
sti91,46
sti92,74
sti93,14
sti94,80
sti95,77
sti96,39
sti97,35
sti98,104
sti99,51
