Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-04 19:00:00+01:00,N_109,4.643495328075451
2030,sc01,01-04 19:00:00+01:00,N_104,0.3003481734230863
2030,sc01,01-04 19:00:00+01:00,N_110,-2.8473381424635993
2030,sc01,01-04 19:00:00+01:00,N_101,-4.496458536837993
2030,sc01,01-04 19:00:00+01:00,N_105,-3.690031029172274
2030,sc01,01-04 19:00:00+01:00,N_114,0.9758694088902903
2030,sc01,01-04 19:00:00+01:00,N_112,0.9243553623416086
2030,sc01,01-04 19:00:00+01:00,N_108,30.904588665595536
2030,sc01,01-04 19:00:00+01:00,N_124,1.1008990124975484
2030,sc01,01-04 19:00:00+01:00,N_120,0.9729210303844354
2030,sc01,01-04 19:00:00+01:00,N_119,0.9976324444677575
2030,sc01,01-04 19:00:00+01:00,N_116,1.012047436016362
2030,sc01,01-04 19:00:00+01:00,N_123,0.959442077248078
2030,sc01,01-04 19:00:00+01:00,N_113,0.93688209029307
2030,sc01,01-04 19:00:00+01:00,N_106,-20.086789942033246
2030,sc01,01-04 19:00:00+01:00,N_111,0.9369943051918378
2030,sc01,01-04 19:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-04 19:00:00+01:00,N_115,1.0202437130522304
2030,sc01,01-04 19:00:00+01:00,N_118,1.0131919276562522
2030,sc01,01-04 19:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-04 19:00:00+01:00,N_103,1.23128397634075
2030,sc01,01-04 19:00:00+01:00,N_102,-5.006081378114566
2030,sc01,01-04 19:00:00+01:00,N_121,1.0137398305858973
2030,sc01,01-04 19:00:00+01:00,N_117,1.01273498930566
2030,sc01,01-07 08:00:00+01:00,N_109,58.59067834905295
2030,sc01,01-07 08:00:00+01:00,N_104,60.901959345975186
2030,sc01,01-07 08:00:00+01:00,N_110,57.65409822235164
2030,sc01,01-07 08:00:00+01:00,N_101,64.0143769526939
2030,sc01,01-07 08:00:00+01:00,N_105,60.904171207821676
2030,sc01,01-07 08:00:00+01:00,N_114,47.84557641326656
2030,sc01,01-07 08:00:00+01:00,N_112,54.65100913420037
2030,sc01,01-07 08:00:00+01:00,N_108,49.30983796295488
2030,sc01,01-07 08:00:00+01:00,N_124,93.3966651534935
2030,sc01,01-07 08:00:00+01:00,N_120,48.23508166283917
2030,sc01,01-07 08:00:00+01:00,N_119,44.97049894705007
2030,sc01,01-07 08:00:00+01:00,N_116,43.06615902950643
2030,sc01,01-07 08:00:00+01:00,N_123,50.01576314417868
2030,sc01,01-07 08:00:00+01:00,N_113,52.996124495957815
2030,sc01,01-07 08:00:00+01:00,N_106,64.02002928583524
2030,sc01,01-07 08:00:00+01:00,N_111,52.98129997730701
2030,sc01,01-07 08:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-07 08:00:00+01:00,N_115,50.01576314417868
2030,sc01,01-07 08:00:00+01:00,N_118,30.904588665595536
2030,sc01,01-07 08:00:00+01:00,N_122,29.264697761670178
2030,sc01,01-07 08:00:00+01:00,N_103,76.17173023369905
2030,sc01,01-07 08:00:00+01:00,N_102,63.72586775783677
2030,sc01,01-07 08:00:00+01:00,N_121,25.082475336649694
2030,sc01,01-07 08:00:00+01:00,N_117,35.76009630672412
2030,sc01,01-07 17:00:00+01:00,N_109,59.852267496511445
2030,sc01,01-07 17:00:00+01:00,N_104,61.316850661458716
2030,sc01,01-07 17:00:00+01:00,N_110,55.41709463710896
2030,sc01,01-07 17:00:00+01:00,N_101,63.725867757836774
2030,sc01,01-07 17:00:00+01:00,N_105,59.66283923525865
2030,sc01,01-07 17:00:00+01:00,N_114,43.135264648569944
2030,sc01,01-07 17:00:00+01:00,N_112,52.73695865172677
2030,sc01,01-07 17:00:00+01:00,N_108,57.634681066810195
2030,sc01,01-07 17:00:00+01:00,N_124,107.59779950755663
2030,sc01,01-07 17:00:00+01:00,N_120,43.68481239555085
2030,sc01,01-07 17:00:00+01:00,N_119,39.0788563057079
2030,sc01,01-07 17:00:00+01:00,N_116,36.39204858663284
2030,sc01,01-07 17:00:00+01:00,N_123,46.197152080919736
2030,sc01,01-07 17:00:00+01:00,N_113,50.40210404974785
2030,sc01,01-07 17:00:00+01:00,N_106,57.259451278860965
2030,sc01,01-07 17:00:00+01:00,N_111,50.38118833466174
2030,sc01,01-07 17:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-07 17:00:00+01:00,N_115,50.01576314417868
2030,sc01,01-07 17:00:00+01:00,N_118,13.845990120234543
2030,sc01,01-07 17:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-07 17:00:00+01:00,N_103,83.29536921309294
