Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Solar,81.44650863647848
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,EnergyDemand,-19.19067190818
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Solar,62.636399999999995
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,EnergyDemand,-17.2360664343
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_102,PowerFlowIn,5.06791308929308
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Solar,62.307599999999994
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,EnergyDemand,-31.98445317756
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,PowerFlowOut,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_103,PowerFlowIn,13.877077714337068
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Solar,31.236
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,ENS,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,EnergyDemand,-13.14916408767
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,PowerFlowOut,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_104,PowerFlowIn,14.442044072637799
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,ENS,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,EnergyDemand,-12.61608986229
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,PowerFlowOut,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_105,PowerFlowIn,43.31084592466836
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,02-13 14:00:00+01:00,Area_11,N_106,ENS,0.0
