Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,02-13 14:00:00+01:00,N_120,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_119,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_108,0.7599178132020644
2030,sc01,02-13 14:00:00+01:00,N_118,0.7599178132020652
2030,sc01,02-13 14:00:00+01:00,N_117,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_112,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_103,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_121,0.7599178132020652
2030,sc01,02-13 14:00:00+01:00,N_105,0.7599178132020639
2030,sc01,02-13 14:00:00+01:00,N_123,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_124,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_114,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_110,0.7599178132020644
2030,sc01,02-13 14:00:00+01:00,N_122,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_106,0.7599178132020639
2030,sc01,02-13 14:00:00+01:00,N_116,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_101,0.7599178132020639
2030,sc01,02-13 14:00:00+01:00,N_111,0.7599178132020642
2030,sc01,02-13 14:00:00+01:00,N_115,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_107,0.7599178132020644
2030,sc01,02-13 14:00:00+01:00,N_109,0.7599178132020644
2030,sc01,02-13 14:00:00+01:00,N_102,0.7599178132020639
2030,sc01,02-13 14:00:00+01:00,N_113,0.7599178132020651
2030,sc01,02-13 14:00:00+01:00,N_104,0.7599178132020644
2030,sc01,03-03 13:00:00+01:00,N_120,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_119,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_108,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_118,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_117,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_112,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_103,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_121,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_105,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_123,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_124,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_114,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_110,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_122,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_106,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_116,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_101,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_111,0.7599178132020636
2030,sc01,03-03 13:00:00+01:00,N_115,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_107,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_109,0.759917813202064
2030,sc01,03-03 13:00:00+01:00,N_102,0.7599178132020639
2030,sc01,03-03 13:00:00+01:00,N_113,0.7599178132020645
2030,sc01,03-03 13:00:00+01:00,N_104,0.759917813202064
2030,sc01,03-10 04:00:00+01:00,N_120,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_119,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_108,34.76345922473644
2030,sc01,03-10 04:00:00+01:00,N_118,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_117,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_112,34.763459224736444
2030,sc01,03-10 04:00:00+01:00,N_103,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_121,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_105,34.76345922473644
2030,sc01,03-10 04:00:00+01:00,N_123,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_124,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_114,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_110,34.76345922473644
2030,sc01,03-10 04:00:00+01:00,N_122,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_106,34.76345922473644
2030,sc01,03-10 04:00:00+01:00,N_116,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_101,34.763459224736444
2030,sc01,03-10 04:00:00+01:00,N_111,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_115,34.76345922473646
2030,sc01,03-10 04:00:00+01:00,N_107,34.76345922473644
2030,sc01,03-10 04:00:00+01:00,N_109,34.763459224736444
2030,sc01,03-10 04:00:00+01:00,N_102,34.763459224736444
2030,sc01,03-10 04:00:00+01:00,N_113,34.763459224736444
2030,sc01,03-10 04:00:00+01:00,N_104,34.763459224736444
2030,sc01,03-11 21:00:00+01:00,N_120,31.379258164390865
2030,sc01,03-11 21:00:00+01:00,N_119,30.191625631662166
2030,sc01,03-11 21:00:00+01:00,N_108,34.76345922473647
2030,sc01,03-11 21:00:00+01:00,N_118,-1.8117927214047225
2030,sc01,03-11 21:00:00+01:00,N_117,15.57213988489301
2030,sc01,03-11 21:00:00+01:00,N_112,33.63078989215342
2030,sc01,03-11 21:00:00+01:00,N_103,41.48102781898849
2030,sc01,03-11 21:00:00+01:00,N_121,-17.44525989165164
2030,sc01,03-11 21:00:00+01:00,N_105,35.407900648262384
