Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-03 19:00:00+01:00,N_114,5.411277555367801
2030,sc01,01-03 19:00:00+01:00,N_106,-12.147244181566599
2030,sc01,01-03 19:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-03 19:00:00+01:00,N_110,2.3769866560629143
2030,sc01,01-03 19:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 19:00:00+01:00,N_113,5.492668707512511
2030,sc01,01-03 19:00:00+01:00,N_101,1.1155238212663219
2030,sc01,01-03 19:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 19:00:00+01:00,N_111,5.492434444161579
2030,sc01,01-03 19:00:00+01:00,N_116,5.3357511684281365
2030,sc01,01-03 19:00:00+01:00,N_123,5.445571769413038
2030,sc01,01-03 19:00:00+01:00,N_105,1.732384987587572
2030,sc01,01-03 19:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-03 19:00:00+01:00,N_117,4.502473793280705
2030,sc01,01-03 19:00:00+01:00,N_103,6.258590487281883
2030,sc01,01-03 19:00:00+01:00,N_109,8.770365561793334
2030,sc01,01-03 19:00:00+01:00,N_119,5.365844358021864
2030,sc01,01-03 19:00:00+01:00,N_118,3.948689242596322
2030,sc01,01-03 19:00:00+01:00,N_112,5.51881989864997
2030,sc01,01-03 19:00:00+01:00,N_122,3.7616549890181257
2030,sc01,01-03 19:00:00+01:00,N_124,6.5307862373712835
2030,sc01,01-03 19:00:00+01:00,N_104,5.127002261225916
2030,sc01,01-03 19:00:00+01:00,N_115,6.699164776461152
2030,sc01,01-03 19:00:00+01:00,N_120,5.417432683039682
2030,sc01,01-04 17:00:00+01:00,N_114,16.314528867579693
2030,sc01,01-04 17:00:00+01:00,N_106,58.46687925564308
2030,sc01,01-04 17:00:00+01:00,N_121,0.7856423195014633
2030,sc01,01-04 17:00:00+01:00,N_110,44.9053898017473
2030,sc01,01-04 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-04 17:00:00+01:00,N_113,31.99409708182885
2030,sc01,01-04 17:00:00+01:00,N_101,63.72586775783677
2030,sc01,01-04 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-04 17:00:00+01:00,N_111,31.948967505772732
2030,sc01,01-04 17:00:00+01:00,N_116,1.76477616361536
2030,sc01,01-04 17:00:00+01:00,N_123,22.921124969331814
2030,sc01,01-04 17:00:00+01:00,N_105,54.522566905466626
2030,sc01,01-04 17:00:00+01:00,N_102,62.67436305242086
2030,sc01,01-04 17:00:00+01:00,N_117,1.3669926282022813
2030,sc01,01-04 17:00:00+01:00,N_103,102.70549384529193
2030,sc01,01-04 17:00:00+01:00,N_109,50.29408575763147
2030,sc01,01-04 17:00:00+01:00,N_119,7.562067473366839
2030,sc01,01-04 17:00:00+01:00,N_118,1.1026312246667516
2030,sc01,01-04 17:00:00+01:00,N_112,37.031983566033674
2030,sc01,01-04 17:00:00+01:00,N_122,1.013346253238699
2030,sc01,01-04 17:00:00+01:00,N_124,155.14254282043663
2030,sc01,01-04 17:00:00+01:00,N_104,55.86628521713519
2030,sc01,01-04 17:00:00+01:00,N_115,-2.9771749073790112
2030,sc01,01-04 17:00:00+01:00,N_120,17.500281147226527
2030,sc01,01-08 08:00:00+01:00,N_114,44.824499957067594
2030,sc01,01-08 08:00:00+01:00,N_106,95.70062493264817
2030,sc01,01-08 08:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-08 08:00:00+01:00,N_110,70.46887435377091
2030,sc01,01-08 08:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-08 08:00:00+01:00,N_113,57.14502992541875
2030,sc01,01-08 08:00:00+01:00,N_101,86.6148169654222
2030,sc01,01-08 08:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-08 08:00:00+01:00,N_111,57.10956847095383
2030,sc01,01-08 08:00:00+01:00,N_116,33.391744808977286
2030,sc01,01-08 08:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-08 08:00:00+01:00,N_105,78.7193762785904
2030,sc01,01-08 08:00:00+01:00,N_102,86.22250962574333
2030,sc01,01-08 08:00:00+01:00,N_117,20.892644729619622
2030,sc01,01-08 08:00:00+01:00,N_103,112.30956050325678
2030,sc01,01-08 08:00:00+01:00,N_109,68.34606542565794
2030,sc01,01-08 08:00:00+01:00,N_119,37.947080794068064
2030,sc01,01-08 08:00:00+01:00,N_118,12.885645605779018
