,Weight
sti1,78
sti10,38
sti100,37
sti101,72
sti102,21
sti103,60
sti104,73
sti105,37
sti106,35
sti107,58
sti108,65
sti109,49
sti11,121
sti110,38
sti111,33
sti112,50
sti113,45
sti114,56
sti115,43
sti116,43
sti117,52
sti118,35
sti119,68
sti12,38
sti120,61
sti121,20
sti122,34
sti123,75
sti124,61
sti125,52
sti126,33
sti127,12
sti128,67
sti129,54
sti13,61
sti130,35
sti131,28
sti132,66
sti133,19
sti134,37
sti135,58
sti136,33
sti137,58
sti138,63
sti139,29
sti14,56
sti140,57
sti141,27
sti142,24
sti143,25
sti144,43
sti145,58
sti146,40
sti147,47
sti148,77
sti149,50
sti15,54
sti150,53
sti151,59
sti152,20
sti153,56
sti154,14
sti155,41
sti156,31
sti157,20
sti158,38
sti159,43
sti16,31
sti160,38
sti161,20
sti162,15
sti163,65
sti164,32
sti165,49
sti166,77
sti167,29
sti168,20
sti169,34
sti17,54
sti170,40
sti171,39
sti172,54
sti173,87
sti174,33
sti175,35
sti176,12
sti177,33
sti178,31
sti179,40
sti18,51
sti180,51
sti181,73
sti182,28
sti183,30
sti184,40
sti185,37
sti186,50
sti187,10
sti188,28
sti189,18
sti19,75
sti190,25
sti2,13
sti20,52
sti21,55
sti22,15
sti23,38
sti24,110
sti25,41
sti26,48
sti27,46
sti28,28
sti29,60
sti3,34
sti30,52
sti31,20
sti32,26
sti33,105
sti34,50
sti35,69
sti36,45
sti37,33
sti38,34
sti39,45
sti4,68
sti40,118
sti41,32
sti42,121
sti43,58
sti44,11
sti45,61
sti46,41
sti47,54
sti48,54
sti49,58
sti5,60
sti50,37
sti51,33
sti52,30
sti53,65
sti54,50
sti55,35
sti56,67
sti57,60
sti58,61
sti59,88
sti6,58
sti60,24
sti61,47
sti62,31
sti63,36
sti64,70
sti65,38
sti66,38
sti67,55
sti68,45
sti69,56
sti7,36
sti70,52
sti71,41
sti72,29
sti73,56
sti74,31
sti75,43
sti76,31
sti77,37
sti78,42
sti79,51
sti8,43
sti80,31
sti81,55
sti82,35
sti83,54
sti84,34
sti85,64
sti86,27
sti87,51
sti88,71
sti89,46
sti9,62
sti90,45
sti91,36
sti92,21
sti93,34
sti94,48
sti95,32
sti96,82
sti97,56
sti98,30
sti99,33
