,Weight
sti1,65
sti10,85
sti100,76
sti101,45
sti102,41
sti103,55
sti104,57
sti105,126
sti106,43
sti107,118
sti108,27
sti109,41
sti11,27
sti110,66
sti111,62
sti112,57
sti113,86
sti114,119
sti115,42
sti116,62
sti117,84
sti118,70
sti119,50
sti12,72
sti120,56
sti13,40
sti14,124
sti15,72
sti16,41
sti17,128
sti18,89
sti19,56
sti2,44
sti20,39
sti21,38
sti22,61
sti23,68
sti24,62
sti25,106
sti26,61
sti27,89
sti28,30
sti29,55
sti3,131
sti30,50
sti31,80
sti32,98
sti33,68
sti34,37
sti35,89
sti36,120
sti37,77
sti38,71
sti39,77
sti4,109
sti40,74
sti41,108
sti42,52
sti43,54
sti44,55
sti45,42
sti46,77
sti47,65
sti48,59
sti49,49
sti5,106
sti50,133
sti51,148
sti52,86
sti53,74
sti54,87
sti55,107
sti56,64
sti57,133
sti58,61
sti59,54
sti6,44
sti60,79
sti61,103
sti62,92
sti63,116
sti64,73
sti65,51
sti66,11
sti67,41
sti68,41
sti69,58
sti7,135
sti70,92
sti71,152
sti72,50
sti73,64
sti74,33
sti75,86
sti76,136
sti77,126
sti78,71
sti79,87
sti8,55
sti80,60
sti81,92
sti82,41
sti83,78
sti84,51
sti85,81
sti86,72
sti87,52
sti88,44
sti89,60
sti9,118
sti90,74
sti91,46
sti92,93
sti93,14
sti94,84
sti95,97
sti96,62
sti97,37
sti98,103
sti99,51
