Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,02-23 22:00:00+01:00,CT NG 28,0.0
2030,sc01,02-23 22:00:00+01:00,Hydro 42,1.4330632799999998
2030,sc01,02-23 22:00:00+01:00,Wind 14,532.96208836
2030,sc01,02-23 22:00:00+01:00,CC NG 21,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 73,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 37,0.0
2030,sc01,02-23 22:00:00+01:00,Wind N03,131.53296730642515
2030,sc01,02-23 22:00:00+01:00,Solar 29,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 37,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 23,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 54,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 07,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 42,27.147504
2030,sc01,02-23 22:00:00+01:00,Wind 13,45.904932380000005
2030,sc01,02-23 22:00:00+01:00,Wind N09,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 70,0.0
2030,sc01,02-23 22:00:00+01:00,Wind 15,0.0
2030,sc01,02-23 22:00:00+01:00,Wind 10,26.2942889158
2030,sc01,02-23 22:00:00+01:00,CC NG 09,0.0
2030,sc01,02-23 22:00:00+01:00,Hydro 24,232.04056974676251
2030,sc01,02-23 22:00:00+01:00,Solar 08,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 47,0.0
2030,sc01,02-23 22:00:00+01:00,CT Oil 03,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 14,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 43,0.0
2030,sc01,02-23 22:00:00+01:00,Wind 09,26.2942889158
2030,sc01,02-23 22:00:00+01:00,Solar 34,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 10,12.733250207247753
2030,sc01,02-23 22:00:00+01:00,ST NG 03,0.0
2030,sc01,02-23 22:00:00+01:00,Hydro 28,192.8931599697588
2030,sc01,02-23 22:00:00+01:00,Solar 51,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 10,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 31,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 25,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 34,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 25,0.0
2030,sc01,02-23 22:00:00+01:00,CT NG 41,17.79084
2030,sc01,02-23 22:00:00+01:00,CT NG 16,0.0
2030,sc01,02-23 22:00:00+01:00,Solar 26,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 20,0.0
2030,sc01,02-23 22:00:00+01:00,CC NG 33,0.0
2030,sc01,02-23 22:00:00+01:00,ST NG 06,0.0
