,Weight
sti1,84
sti10,38
sti100,39
sti101,73
sti102,21
sti103,60
sti104,73
sti105,38
sti106,35
sti107,53
sti108,58
sti109,55
sti11,122
sti110,33
sti111,61
sti112,56
sti113,45
sti114,57
sti115,44
sti116,47
sti117,52
sti118,35
sti119,66
sti12,38
sti120,61
sti121,38
sti122,34
sti123,88
sti124,75
sti125,58
sti126,35
sti127,37
sti128,67
sti129,61
sti13,64
sti130,36
sti131,28
sti132,71
sti133,66
sti134,37
sti135,58
sti136,39
sti137,58
sti138,60
sti139,55
sti14,62
sti140,57
sti141,41
sti142,23
sti143,26
sti144,40
sti145,65
sti146,50
sti147,57
sti148,78
sti149,48
sti15,57
sti150,59
sti151,61
sti152,20
sti153,55
sti154,14
sti155,40
sti156,31
sti157,22
sti158,40
sti159,46
sti16,30
sti160,38
sti161,20
sti162,15
sti163,59
sti164,33
sti165,59
sti166,72
sti167,28
sti168,20
sti169,34
sti17,61
sti170,47
sti18,52
sti19,74
sti2,13
sti20,59
sti21,55
sti22,17
sti23,38
sti24,133
sti25,42
sti26,53
sti27,46
sti28,29
sti29,60
sti3,65
sti30,52
sti31,22
sti32,37
sti33,106
sti34,50
sti35,68
sti36,46
sti37,35
sti38,39
sti39,50
sti4,68
sti40,115
sti41,32
sti42,121
sti43,82
sti44,22
sti45,65
sti46,117
sti47,55
sti48,56
sti49,61
sti5,61
sti50,45
sti51,33
sti52,30
sti53,91
sti54,50
sti55,41
sti56,68
sti57,60
sti58,56
sti59,90
sti6,72
sti60,36
sti61,55
sti62,59
sti63,38
sti64,70
sti65,51
sti66,42
sti67,56
sti68,46
sti69,65
sti7,40
sti70,51
sti71,41
sti72,39
sti73,71
sti74,34
sti75,49
sti76,48
sti77,37
sti78,56
sti79,52
sti8,42
sti80,31
sti81,55
sti82,35
sti83,56
sti84,36
sti85,63
sti86,34
sti87,52
sti88,74
sti89,48
sti9,63
sti90,51
sti91,37
sti92,23
sti93,36
sti94,48
sti95,36
sti96,91
sti97,68
sti98,36
sti99,36
