,Weight
sti1,47
sti10,70
sti100,35
sti101,16
sti102,39
sti103,36
sti104,40
sti105,8
sti106,44
sti107,37
sti108,32
sti109,59
sti11,44
sti110,29
sti111,36
sti112,16
sti113,60
sti114,32
sti115,36
sti116,30
sti117,28
sti118,43
sti119,41
sti12,26
sti120,41
sti121,15
sti122,40
sti123,60
sti124,37
sti125,57
sti126,29
sti127,42
sti128,18
sti129,21
sti13,45
sti130,45
sti131,26
sti132,50
sti133,22
sti134,21
sti135,70
sti136,28
sti137,41
sti138,37
sti139,28
sti14,32
sti140,38
sti141,31
sti142,43
sti143,31
sti144,52
sti145,31
sti146,20
sti147,12
sti148,22
sti149,10
sti15,46
sti150,42
sti151,53
sti152,17
sti153,37
sti154,27
sti155,28
sti156,23
sti157,15
sti158,27
sti159,46
sti16,55
sti160,33
sti161,52
sti162,34
sti163,22
sti164,40
sti165,25
sti166,60
sti167,62
sti168,35
sti169,15
sti17,63
sti170,25
sti171,20
sti172,27
sti173,37
sti174,14
sti175,21
sti176,27
sti177,35
sti178,15
sti179,35
sti18,27
sti180,29
sti181,39
sti182,43
sti183,15
sti184,20
sti185,18
sti186,19
sti187,45
sti188,24
sti189,24
sti19,34
sti190,35
sti191,16
sti192,7
sti193,37
sti194,31
sti195,16
sti196,40
sti197,38
sti198,44
sti199,17
sti2,16
sti20,68
sti200,46
sti201,60
sti202,41
sti203,32
sti204,30
sti205,15
sti206,37
sti207,22
sti208,10
sti209,35
sti21,35
sti210,28
sti211,30
sti212,23
sti213,20
sti214,38
sti215,39
sti216,25
sti217,29
sti218,40
sti219,34
sti22,32
sti220,26
sti221,9
sti222,24
sti223,13
sti224,25
sti225,31
sti226,14
sti227,28
sti228,26
sti229,19
sti23,19
sti230,67
sti231,13
sti232,13
sti233,25
sti234,24
sti24,25
sti25,49
sti26,43
sti27,19
sti28,26
sti29,22
sti3,48
sti30,28
sti31,23
sti32,46
sti33,30
sti34,42
sti35,34
sti36,23
sti37,33
sti38,44
sti39,15
sti4,28
sti40,17
sti41,56
sti42,42
sti43,43
sti44,33
sti45,40
sti46,52
sti47,58
sti48,11
sti49,34
sti5,35
sti50,49
sti51,48
sti52,32
sti53,24
sti54,29
sti55,28
sti56,27
sti57,22
sti58,44
sti59,18
sti6,59
sti60,48
sti61,26
sti62,30
sti63,41
sti64,26
sti65,59
sti66,40
sti67,31
sti68,29
sti69,58
sti7,33
sti70,35
sti71,54
sti72,38
sti73,60
sti74,15
sti75,83
sti76,42
sti77,23
sti78,13
sti79,39
sti8,34
sti80,17
sti81,51
sti82,19
sti83,34
sti84,52
sti85,46
sti86,49
sti87,29
sti88,30
sti89,48
sti9,17
sti90,96
sti91,30
sti92,18
sti93,40
sti94,18
sti95,31
sti96,14
sti97,60
sti98,26
sti99,30
stn1,6
stn10,20
stn11,46
stn12,34
stn13,13
stn14,39
stn15,34
stn16,17
stn17,34
stn18,27
stn19,56
stn2,33
stn20,32
stn21,27
stn22,34
stn23,27
stn3,75
stn4,28
stn5,33
stn6,58
stn7,38
stn8,34
stn9,25
stp1,29
stp2,36
stp3,36
stp4,3
