,Weight
sti1,33
sti10,66
sti100,42
sti101,42
sti102,30
sti103,28
sti104,54
sti105,25
sti106,68
sti107,17
sti108,29
sti109,54
sti11,65
sti110,40
sti111,78
sti112,79
sti113,63
sti114,50
sti115,19
sti116,22
sti117,30
sti118,61
sti119,60
sti12,91
sti120,47
sti121,75
sti122,88
sti123,34
sti124,62
sti125,42
sti126,19
sti127,27
sti128,10
sti129,70
sti13,94
sti130,24
sti131,47
sti132,56
sti133,110
sti134,58
sti135,51
sti136,60
sti137,29
sti138,82
sti139,24
sti14,32
sti140,74
sti141,62
sti142,55
sti143,42
sti144,46
sti145,81
sti146,69
sti147,50
sti148,71
sti149,41
sti15,42
sti150,41
sti151,34
sti152,32
sti153,74
sti154,22
sti155,20
sti156,71
sti157,27
sti158,53
sti159,14
sti16,74
sti160,21
sti161,39
sti162,39
sti163,52
sti164,46
sti165,36
sti166,45
sti167,7
sti168,77
sti169,40
sti17,43
sti170,22
sti18,55
sti19,102
sti2,26
sti20,51
sti21,81
sti22,84
sti23,64
sti24,57
sti25,41
sti26,21
sti27,53
sti28,40
sti29,34
sti3,84
sti30,41
sti31,91
sti32,15
sti33,47
sti34,95
sti35,93
sti36,23
sti37,42
sti38,26
sti39,62
sti4,31
sti40,46
sti41,90
sti42,46
sti43,115
sti44,73
sti45,29
sti46,33
sti47,98
sti48,45
sti49,49
sti5,48
sti50,61
sti51,44
sti52,34
sti53,52
sti54,27
sti55,24
sti56,101
sti57,46
sti58,39
sti59,89
sti6,38
sti60,34
sti61,57
sti62,55
sti63,79
sti64,33
sti65,22
sti66,7
sti67,48
sti68,39
sti69,90
sti7,33
sti70,61
sti71,35
sti72,32
sti73,75
sti74,43
sti75,86
sti76,44
sti77,118
sti78,45
sti79,72
sti8,75
sti80,78
sti81,48
sti82,86
sti83,42
sti84,31
sti85,56
sti86,45
sti87,78
sti88,46
sti89,73
sti9,40
sti90,25
sti91,47
sti92,68
sti93,50
sti94,69
sti95,61
sti96,60
sti97,43
sti98,37
sti99,35
