Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-01 01:00:00+01:00,9.947598300641403e-14
2030,sc01,01-01 02:00:00+01:00,-8.100187187665142e-13
2030,sc01,01-01 03:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-01 04:00:00+01:00,4.263256414560601e-14
2030,sc01,01-01 05:00:00+01:00,1.5631940186722204e-13
2030,sc01,01-01 06:00:00+01:00,9.379164112033322e-13
2030,sc01,01-01 07:00:00+01:00,5.684341886080802e-14
2030,sc01,01-01 08:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-01 09:00:00+01:00,49.949914021385815
2030,sc01,01-01 10:00:00+01:00,16.50798287618281
2030,sc01,01-01 11:00:00+01:00,2.7853275241795927e-12
2030,sc01,01-01 12:00:00+01:00,2.6147972675971687e-12
2030,sc01,01-01 13:00:00+01:00,2.5579538487363607e-13
2030,sc01,01-01 14:00:00+01:00,-1.2789769243681803e-12
2030,sc01,01-01 15:00:00+01:00,43.19288129783102
2030,sc01,01-01 16:00:00+01:00,271.93373389175076
2030,sc01,01-01 17:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 18:00:00+01:00,-2.7000623958883807e-13
2030,sc01,01-01 19:00:00+01:00,-9.947598300641403e-14
2030,sc01,01-01 20:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-01 21:00:00+01:00,-1.9895196601282805e-13
2030,sc01,01-01 22:00:00+01:00,-2.842170943040401e-14
2030,sc01,01-01 23:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-02 00:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-02 01:00:00+01:00,-1.2221335055073723e-12
2030,sc01,01-02 02:00:00+01:00,0.0
2030,sc01,01-02 03:00:00+01:00,5.258016244624741e-13
2030,sc01,01-02 04:00:00+01:00,2.984279490192421e-13
2030,sc01,01-02 05:00:00+01:00,-6.536993168992922e-13
2030,sc01,01-02 06:00:00+01:00,1.8474111129762605e-13
2030,sc01,01-02 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-02 08:00:00+01:00,763.6076572725403
2030,sc01,01-02 09:00:00+01:00,657.0128470897039
2030,sc01,01-02 10:00:00+01:00,540.4060571482954
2030,sc01,01-02 11:00:00+01:00,420.3042065913189
2030,sc01,01-02 12:00:00+01:00,349.6768079674698
2030,sc01,01-02 13:00:00+01:00,342.14796857738196
2030,sc01,01-02 14:00:00+01:00,407.3884524654692
2030,sc01,01-02 15:00:00+01:00,688.086913954
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,125.96492148660175
2030,sc01,01-02 19:00:00+01:00,209.64707218119753
2030,sc01,01-02 20:00:00+01:00,176.76921266999994
2030,sc01,01-02 21:00:00+01:00,58.65474965000004
2030,sc01,01-02 22:00:00+01:00,19.420530233800832
2030,sc01,01-02 23:00:00+01:00,13.564107514258957
2030,sc01,01-03 00:00:00+01:00,-1.2079226507921703e-13
2030,sc01,01-03 01:00:00+01:00,2.984279490192421e-13
2030,sc01,01-03 02:00:00+01:00,4.121147867408581e-13
2030,sc01,01-03 03:00:00+01:00,3.410605131648481e-13
2030,sc01,01-03 04:00:00+01:00,9.592326932761353e-13
2030,sc01,01-03 05:00:00+01:00,4.121147867408581e-13
2030,sc01,01-03 06:00:00+01:00,5.684341886080802e-14
2030,sc01,01-03 07:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.5891942839999
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,61.92229985836261
2030,sc01,01-03 19:00:00+01:00,57.13074700557699
2030,sc01,01-03 20:00:00+01:00,37.75684254552152
2030,sc01,01-03 21:00:00+01:00,36.4630372339695
2030,sc01,01-03 22:00:00+01:00,33.653968591630424
2030,sc01,01-03 23:00:00+01:00,27.43035426468294
2030,sc01,01-04 00:00:00+01:00,6.908289935575361
2030,sc01,01-04 01:00:00+01:00,5.826450433232822e-13
2030,sc01,01-04 02:00:00+01:00,2.984279490192421e-13
2030,sc01,01-04 03:00:00+01:00,5.542233338928781e-13
2030,sc01,01-04 04:00:00+01:00,2.2026824808563106e-13
2030,sc01,01-04 05:00:00+01:00,7.531752999057062e-13
2030,sc01,01-04 06:00:00+01:00,1.1368683772161603e-13
2030,sc01,01-04 07:00:00+01:00,1.0516032489249483e-12
2030,sc01,01-04 08:00:00+01:00,1055.0028637248613
2030,sc01,01-04 09:00:00+01:00,1040.4406375331062
2030,sc01,01-04 10:00:00+01:00,1058.419681486108
2030,sc01,01-04 11:00:00+01:00,926.2351843124846
2030,sc01,01-04 12:00:00+01:00,857.5381111054633
2030,sc01,01-04 13:00:00+01:00,819.2708473433493
2030,sc01,01-04 14:00:00+01:00,838.2900719490494
2030,sc01,01-04 15:00:00+01:00,783.5186452611797
2030,sc01,01-04 16:00:00+01:00,1000.5354715144244
2030,sc01,01-04 17:00:00+01:00,335.3519116604623
2030,sc01,01-04 18:00:00+01:00,27.63155816015015
2030,sc01,01-04 19:00:00+01:00,37.51682862728039
2030,sc01,01-04 20:00:00+01:00,44.894545447191646
2030,sc01,01-04 21:00:00+01:00,35.46342547576521
2030,sc01,01-04 22:00:00+01:00,33.00461686893681
2030,sc01,01-04 23:00:00+01:00,30.7847436549729
2030,sc01,01-05 00:00:00+01:00,12.748591271297911
2030,sc01,01-05 01:00:00+01:00,3.339550858072471e-13
2030,sc01,01-05 02:00:00+01:00,5.258016244624741e-13
2030,sc01,01-05 03:00:00+01:00,8.810729923425242e-13
2030,sc01,01-05 04:00:00+01:00,-3.836930773104541e-13
2030,sc01,01-05 05:00:00+01:00,-5.044853423896711e-13
2030,sc01,01-05 06:00:00+01:00,3.410605131648481e-13
2030,sc01,01-05 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-05 08:00:00+01:00,215.8659790125542
2030,sc01,01-05 09:00:00+01:00,998.4685926660001
2030,sc01,01-05 10:00:00+01:00,1100.624975286
2030,sc01,01-05 11:00:00+01:00,1170.6833892779998
2030,sc01,01-05 12:00:00+01:00,1123.9949592340001
2030,sc01,01-05 13:00:00+01:00,1131.510000632
2030,sc01,01-05 14:00:00+01:00,1195.811013492
2030,sc01,01-05 15:00:00+01:00,1336.852099548
2030,sc01,01-05 16:00:00+01:00,1603.739743908
2030,sc01,01-05 17:00:00+01:00,741.299471338
2030,sc01,01-05 18:00:00+01:00,490.251015554
2030,sc01,01-05 19:00:00+01:00,407.1860314505369
2030,sc01,01-05 20:00:00+01:00,405.40790311182514
2030,sc01,01-05 21:00:00+01:00,402.2537497621072
2030,sc01,01-05 22:00:00+01:00,277.567518386
2030,sc01,01-05 23:00:00+01:00,263.4215145420001
2030,sc01,01-06 00:00:00+01:00,77.50179810471104
2030,sc01,01-06 01:00:00+01:00,-1.7053025658242404e-13
