Period,Scenario,LoadLevel,mEUR
2030,sc01,01-01 03:00:00+01:00,288.7325812767565
2030,sc01,01-03 16:00:00+01:00,48.05626604682545
2030,sc01,01-03 17:00:00+01:00,14.630423191947772
2030,sc01,01-03 19:00:00+01:00,3.29386227027133
2030,sc01,01-04 16:00:00+01:00,33.99266593008705
2030,sc01,01-04 19:00:00+01:00,2.6842154918148933
2030,sc01,01-06 10:00:00+01:00,8799.842061762965
2030,sc01,01-07 06:00:00+01:00,1318.3858444491434
2030,sc01,01-07 08:00:00+01:00,533.6353479288953
2030,sc01,01-07 15:00:00+01:00,36.04238201442326
2030,sc01,01-07 16:00:00+01:00,46.45395298588842
2030,sc01,01-07 17:00:00+01:00,29.55326868991494
2030,sc01,01-07 18:00:00+01:00,6.45751955844551
2030,sc01,01-07 19:00:00+01:00,24.49269299666957
2030,sc01,01-08 08:00:00+01:00,58.515432022135236
2030,sc01,01-08 09:00:00+01:00,214.72303565804606
2030,sc01,01-08 10:00:00+01:00,42.86788261568206
2030,sc01,01-08 15:00:00+01:00,35.77145707910883
2030,sc01,01-08 16:00:00+01:00,46.008434595925166
2030,sc01,01-08 17:00:00+01:00,37.21194067416338
2030,sc01,01-08 18:00:00+01:00,7.189727892444549
2030,sc01,01-08 19:00:00+01:00,7.126889914378393
2030,sc01,01-08 20:00:00+01:00,4.506934413591685
2030,sc01,01-09 08:00:00+01:00,61.38799443453632
2030,sc01,01-09 09:00:00+01:00,57.97349887187968
2030,sc01,01-09 12:00:00+01:00,60196.975732729385
2030,sc01,01-09 15:00:00+01:00,35.4605765982294
2030,sc01,01-09 16:00:00+01:00,46.31384127173614
2030,sc01,01-09 17:00:00+01:00,32.071860072783906
2030,sc01,01-09 18:00:00+01:00,7.995575653465972
2030,sc01,01-09 19:00:00+01:00,8.09672829548828
2030,sc01,01-09 20:00:00+01:00,5.490493595412109
2030,sc01,01-10 08:00:00+01:00,88.00548583295028
2030,sc01,01-10 09:00:00+01:00,81.6972117242818
2030,sc01,01-10 10:00:00+01:00,67.19913777561595
2030,sc01,01-10 11:00:00+01:00,60.470447286223
2030,sc01,01-10 14:00:00+01:00,200.09561634937577
2030,sc01,01-10 15:00:00+01:00,50.93898738537009
2030,sc01,01-10 16:00:00+01:00,57.75377103257613
2030,sc01,01-10 17:00:00+01:00,33.85524035012017
2030,sc01,01-10 18:00:00+01:00,8.479385688075398
2030,sc01,01-10 19:00:00+01:00,8.146353915260178
2030,sc01,01-10 20:00:00+01:00,8.357422323647977
2030,sc01,01-11 08:00:00+01:00,62.26356786361879
2030,sc01,01-11 09:00:00+01:00,57.37977595832781
2030,sc01,01-11 10:00:00+01:00,41.13211079981953
2030,sc01,01-11 16:00:00+01:00,43.41119065219354
2030,sc01,01-11 17:00:00+01:00,36.204888347448126
2030,sc01,01-11 18:00:00+01:00,6.778855209463445
2030,sc01,01-11 19:00:00+01:00,6.840549887582514
2030,sc01,01-13 00:00:00+01:00,1393.9711046862217
2030,sc01,01-14 16:00:00+01:00,41.668464267563685
2030,sc01,01-14 17:00:00+01:00,49.76334955043984
2030,sc01,01-14 18:00:00+01:00,6.254990804363858
2030,sc01,01-14 19:00:00+01:00,6.475898084314546
2030,sc01,01-14 20:00:00+01:00,3.9757416471234066
2030,sc01,01-14 21:00:00+01:00,2872.6718215185438
2030,sc01,01-15 02:00:00+01:00,2224.7879733794553
2030,sc01,01-15 16:00:00+01:00,44.408908698152764
2030,sc01,01-15 17:00:00+01:00,53.82908208533447
2030,sc01,01-15 18:00:00+01:00,7.936296103631484
2030,sc01,01-15 19:00:00+01:00,7.659860100218465
2030,sc01,01-15 20:00:00+01:00,4.841382442932294
2030,sc01,01-16 05:00:00+01:00,168.04068622854487
2030,sc01,01-16 08:00:00+01:00,234.34046814306552
2030,sc01,01-16 09:00:00+01:00,50.22308353838782
2030,sc01,01-16 16:00:00+01:00,451.91256143339785
2030,sc01,01-16 17:00:00+01:00,57.64759913055398
2030,sc01,01-16 18:00:00+01:00,11.306740288097627
2030,sc01,01-16 19:00:00+01:00,7.397890891232605
2030,sc01,01-16 20:00:00+01:00,7.583422132074428
2030,sc01,01-16 23:00:00+01:00,1085.2554132980652
2030,sc01,01-17 15:00:00+01:00,248875.9666048435
2030,sc01,01-17 17:00:00+01:00,63.19230460995867
2030,sc01,01-17 18:00:00+01:00,10.91103732592917
2030,sc01,01-18 16:00:00+01:00,225.5902228139336
2030,sc01,01-18 17:00:00+01:00,63.94562052414446
2030,sc01,01-18 18:00:00+01:00,7.902039579495269
2030,sc01,01-18 19:00:00+01:00,6.945224065912757
2030,sc01,01-20 16:00:00+01:00,81677.66502294115
2030,sc01,01-21 08:00:00+01:00,59.00190515252237
2030,sc01,01-21 09:00:00+01:00,47.63957679876024
2030,sc01,01-21 16:00:00+01:00,175.96076039064985
2030,sc01,01-21 17:00:00+01:00,57.80955418451504
2030,sc01,01-21 18:00:00+01:00,8.69901170826224
2030,sc01,01-21 19:00:00+01:00,10.514297787837204
2030,sc01,01-21 20:00:00+01:00,8.246707612593186
2030,sc01,01-22 07:00:00+01:00,10.393158385930095
2030,sc01,01-22 08:00:00+01:00,66.78512852535107
2030,sc01,01-22 09:00:00+01:00,63.6646317722381
2030,sc01,01-22 10:00:00+01:00,54.986651348372874
2030,sc01,01-22 11:00:00+01:00,47.78348059484021
2030,sc01,01-22 14:00:00+01:00,645.4949965503764
2030,sc01,01-22 15:00:00+01:00,49.633722716183904
2030,sc01,01-22 16:00:00+01:00,61.40940828567744
2030,sc01,01-22 17:00:00+01:00,69.35498333886463
2030,sc01,01-22 18:00:00+01:00,10.145080703402975
2030,sc01,01-22 19:00:00+01:00,12.070612213882423
2030,sc01,01-22 20:00:00+01:00,6.431645420456911
2030,sc01,01-23 08:00:00+01:00,63.17429247077962
2030,sc01,01-23 09:00:00+01:00,63.680185866743216
2030,sc01,01-23 10:00:00+01:00,56.599688466172545
2030,sc01,01-23 11:00:00+01:00,49.87791625655919
2030,sc01,01-23 15:00:00+01:00,58.73436903068379
2030,sc01,01-23 16:00:00+01:00,68.60575166086723
2030,sc01,01-23 17:00:00+01:00,81.92102516502224
2030,sc01,01-23 18:00:00+01:00,16.220996376447758
2030,sc01,01-23 19:00:00+01:00,11.566554867012062
2030,sc01,01-23 20:00:00+01:00,11.82334301511444
2030,sc01,01-24 07:00:00+01:00,62.07481340432001
2030,sc01,01-24 08:00:00+01:00,81.97372964786851
2030,sc01,01-24 09:00:00+01:00,79.61019504203848
2030,sc01,01-24 10:00:00+01:00,69.59793544667744
2030,sc01,01-24 11:00:00+01:00,62.5360897629993
2030,sc01,01-24 12:00:00+01:00,56.74530414724234
2030,sc01,01-24 16:00:00+01:00,73.02242369907071
2030,sc01,01-24 17:00:00+01:00,87.47835548022356
2030,sc01,01-24 18:00:00+01:00,19.526972711846224
2030,sc01,01-24 20:00:00+01:00,11.505824109575165
2030,sc01,01-25 01:00:00+01:00,814.5266789975323
2030,sc01,01-25 08:00:00+01:00,84.5486860406513
2030,sc01,01-25 09:00:00+01:00,77.79919174094616
2030,sc01,01-25 10:00:00+01:00,66.71699146507679
2030,sc01,01-25 11:00:00+01:00,56.934645767066684
2030,sc01,01-25 16:00:00+01:00,42.9766815108821
2030,sc01,01-25 17:00:00+01:00,203.426819618321
2030,sc01,01-25 18:00:00+01:00,7.375502957329955
2030,sc01,01-25 19:00:00+01:00,74.68800597624654
2030,sc01,01-25 20:00:00+01:00,84.14729256683813
2030,sc01,01-27 01:00:00+01:00,1696.591301912061
2030,sc01,01-28 09:00:00+01:00,223.6396267559413
2030,sc01,01-28 19:00:00+01:00,39.18807298458277
2030,sc01,01-28 20:00:00+01:00,29.63701781102534
