Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,62.28860811816571
2030,sc01,01-01 01:00:00+01:00,5.6843418860808015e-12
2030,sc01,01-01 02:00:00+01:00,2.5011104298755527e-12
2030,sc01,01-01 03:00:00+01:00,-1.1368683772161603e-12
2030,sc01,01-01 04:00:00+01:00,6.821210263296962e-13
2030,sc01,01-01 05:00:00+01:00,1.8189894035458565e-12
2030,sc01,01-01 06:00:00+01:00,1.8189894035458565e-12
2030,sc01,01-01 07:00:00+01:00,2.7284841053187847e-12
2030,sc01,01-01 08:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 09:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 10:00:00+01:00,1.1937117960769683e-12
2030,sc01,01-01 11:00:00+01:00,6.508571459562518e-12
2030,sc01,01-01 12:00:00+01:00,1.1937117960769683e-12
2030,sc01,01-01 13:00:00+01:00,1.0231815394945443e-12
2030,sc01,01-01 14:00:00+01:00,4.320099833421409e-12
2030,sc01,01-01 15:00:00+01:00,-1.2505552149377763e-12
2030,sc01,01-01 16:00:00+01:00,-5.115907697472721e-13
2030,sc01,01-01 17:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 18:00:00+01:00,621.7913012051577
2030,sc01,01-01 19:00:00+01:00,1008.1984972561004
2030,sc01,01-01 20:00:00+01:00,1003.2394790048022
2030,sc01,01-01 21:00:00+01:00,885.522721510865
2030,sc01,01-01 22:00:00+01:00,705.7898841671692
2030,sc01,01-01 23:00:00+01:00,337.7940667468631
2030,sc01,01-02 00:00:00+01:00,2.0463630789890885e-12
2030,sc01,01-02 01:00:00+01:00,3.637978807091713e-12
2030,sc01,01-02 02:00:00+01:00,3.865352482534945e-12
2030,sc01,01-02 03:00:00+01:00,4.320099833421409e-12
2030,sc01,01-02 04:00:00+01:00,-1.1368683772161603e-12
2030,sc01,01-02 05:00:00+01:00,4.774847184307873e-12
2030,sc01,01-02 06:00:00+01:00,-2.8421709430404007e-12
2030,sc01,01-02 07:00:00+01:00,765.0620350152833
2030,sc01,01-02 08:00:00+01:00,1565.0278414040024
2030,sc01,01-02 09:00:00+01:00,570.5442083804248
2030,sc01,01-02 10:00:00+01:00,315.75037274749417
2030,sc01,01-02 11:00:00+01:00,353.6950358724113
2030,sc01,01-02 12:00:00+01:00,371.6300151118331
2030,sc01,01-02 13:00:00+01:00,362.44784897182666
2030,sc01,01-02 14:00:00+01:00,352.483540861939
2030,sc01,01-02 15:00:00+01:00,389.68006707638955
2030,sc01,01-02 16:00:00+01:00,492.14504394328105
2030,sc01,01-02 17:00:00+01:00,1967.270380770858
2030,sc01,01-02 18:00:00+01:00,5254.932461110692
2030,sc01,01-02 19:00:00+01:00,5515.830702983406
2030,sc01,01-02 20:00:00+01:00,5064.184993289658
2030,sc01,01-02 21:00:00+01:00,4329.295306448926
2030,sc01,01-02 22:00:00+01:00,3466.4275695855945
2030,sc01,01-02 23:00:00+01:00,2357.6564259724387
2030,sc01,01-03 00:00:00+01:00,1472.2694686548075
2030,sc01,01-03 01:00:00+01:00,897.6000797078581
2030,sc01,01-03 02:00:00+01:00,576.6217344794294
2030,sc01,01-03 03:00:00+01:00,283.4542043317791
2030,sc01,01-03 04:00:00+01:00,256.9851589174458
2030,sc01,01-03 05:00:00+01:00,484.4333949298357
2030,sc01,01-03 06:00:00+01:00,1681.4529760572543
2030,sc01,01-03 07:00:00+01:00,3586.5733048200714
2030,sc01,01-03 08:00:00+01:00,5014.534084368236
2030,sc01,01-03 09:00:00+01:00,4245.987683438941
2030,sc01,01-03 10:00:00+01:00,1448.4374262666124
2030,sc01,01-03 11:00:00+01:00,943.13204927158
2030,sc01,01-03 12:00:00+01:00,888.6995321701564
2030,sc01,01-03 13:00:00+01:00,230.1456957006253
2030,sc01,01-03 14:00:00+01:00,223.7348853735523
2030,sc01,01-03 15:00:00+01:00,253.6449466069721
2030,sc01,01-03 16:00:00+01:00,578.5009980040309
2030,sc01,01-03 17:00:00+01:00,4640.784959635747
2030,sc01,01-03 18:00:00+01:00,6738.1611781452375
2030,sc01,01-03 19:00:00+01:00,6667.397286868931
2030,sc01,01-03 20:00:00+01:00,5841.6401333545155
2030,sc01,01-03 21:00:00+01:00,4577.365645616372
2030,sc01,01-03 22:00:00+01:00,3486.853866969591
2030,sc01,01-03 23:00:00+01:00,2206.7430453871466
2030,sc01,01-04 00:00:00+01:00,1494.7150351215591
2030,sc01,01-04 01:00:00+01:00,934.7121927714888
2030,sc01,01-04 02:00:00+01:00,533.3156258032495
2030,sc01,01-04 03:00:00+01:00,305.40657619976264
2030,sc01,01-04 04:00:00+01:00,216.76804474659684
2030,sc01,01-04 05:00:00+01:00,415.1978756157846
2030,sc01,01-04 06:00:00+01:00,1233.8791386598302
2030,sc01,01-04 07:00:00+01:00,2995.541972748482
2030,sc01,01-04 08:00:00+01:00,4368.320995732733
2030,sc01,01-04 09:00:00+01:00,3761.874070393779
2030,sc01,01-04 10:00:00+01:00,319.1696624808126
2030,sc01,01-04 11:00:00+01:00,302.03113880045646
2030,sc01,01-04 12:00:00+01:00,335.9835040146347
2030,sc01,01-04 13:00:00+01:00,346.66850302678483
2030,sc01,01-04 14:00:00+01:00,283.8224512408434
2030,sc01,01-04 15:00:00+01:00,324.86313767763244
2030,sc01,01-04 16:00:00+01:00,511.88874206826495
2030,sc01,01-04 17:00:00+01:00,1807.7038173332555
2030,sc01,01-04 18:00:00+01:00,4637.52018309744
2030,sc01,01-04 19:00:00+01:00,5977.295116943757
2030,sc01,01-04 20:00:00+01:00,5041.5491535544525
2030,sc01,01-04 21:00:00+01:00,3855.6648692275803
2030,sc01,01-04 22:00:00+01:00,2760.400770787711
2030,sc01,01-04 23:00:00+01:00,1987.3251114178042
