Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Solar,47.462799999999994
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,EnergyDemand,-7.80569345605
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,PowerFlowOut,-39.657106543950015
2030,sc01,01-06 12:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Solar,3.381177273880894
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,EnergyDemand,-7.0106691207
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_102,PowerFlowIn,19.244523349207803
2030,sc01,01-06 12:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-06 12:00:00+01:00,Area_11,N_103,Oil,0.0
