Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-21 18:00:00+01:00,Solar 50,0.0
2030,sc01,01-21 18:00:00+01:00,CC NG 11,24.7989084
2030,sc01,01-21 18:00:00+01:00,Solar 46,0.0
2030,sc01,01-21 18:00:00+01:00,CC NG 34,18.95035596435731
2030,sc01,01-21 18:00:00+01:00,ST Coal 01,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 53,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 41,0.8520333349891602
2030,sc01,01-21 18:00:00+01:00,Solar 31,0.0
2030,sc01,01-21 18:00:00+01:00,Solar 69,0.0
2030,sc01,01-21 18:00:00+01:00,CC NG 22,28.183601799999998
2030,sc01,01-21 18:00:00+01:00,CT NG 74,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 75,0.0
2030,sc01,01-21 18:00:00+01:00,Solar 39,0.0
2030,sc01,01-21 18:00:00+01:00,Solar 21,0.0
2030,sc01,01-21 18:00:00+01:00,CC NG 07,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 72,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 14,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 44,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 48,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 08,0.0
2030,sc01,01-21 18:00:00+01:00,Wind 06,0.0
2030,sc01,01-21 18:00:00+01:00,Solar 25,0.0
2030,sc01,01-21 18:00:00+01:00,CT NG 68,0.0
2030,sc01,01-21 18:00:00+01:00,Hydro 21,0.73655259
2030,sc01,01-21 18:00:00+01:00,CC NG 16,39.2316735
2030,sc01,01-21 18:00:00+01:00,CT NG 02,0.0
2030,sc01,01-21 18:00:00+01:00,CC NG 18,19.665847927911056
2030,sc01,01-21 18:00:00+01:00,CC NG 40,31.231489099999997
2030,sc01,01-21 18:00:00+01:00,Solar 73,0.0
2030,sc01,01-21 18:00:00+01:00,Solar 75,0.0
2030,sc01,01-21 18:00:00+01:00,Hydro 40,0.13514684999999999
