,Weight
sti1,124
sti10,225
sti11,56
sti12,149
sti13,62
sti14,141
sti15,171
sti16,139
sti17,66
sti18,122
sti19,176
sti2,83
sti20,116
sti21,75
sti22,74
sti23,69
sti24,116
sti25,53
sti26,20
sti27,121
sti28,186
sti29,108
sti3,140
sti30,46
sti31,68
sti32,97
sti33,120
sti34,195
sti35,72
sti36,72
sti37,108
sti38,57
sti39,91
sti4,66
sti40,229
sti41,78
sti42,72
sti43,114
sti44,94
sti45,81
sti46,49
sti47,87
sti48,86
sti49,125
sti5,70
sti50,137
sti51,161
sti52,87
sti53,111
sti54,61
sti55,113
sti56,106
sti57,127
sti58,96
sti59,177
sti6,66
sti60,173
sti61,80
sti62,136
sti63,133
sti64,72
sti65,64
sti66,144
sti67,76
sti68,101
sti69,55
sti7,68
sti70,134
sti71,44
sti72,79
sti73,152
sti74,61
sti75,64
sti76,65
sti77,88
sti78,59
sti79,39
sti8,54
sti80,162
sti81,64
sti82,90
sti83,26
sti84,69
sti85,44
sti86,76
sti87,24
sti88,96
sti89,77
sti9,102
sti90,54
