,Weight
sti1,53
sti10,2
sti100,1
sti101,103
sti102,13
sti103,6
sti104,10
sti105,6
sti106,128
sti107,133
sti108,6
sti109,11
sti11,10
sti110,21
sti111,15
sti112,15
sti113,7
sti114,63
sti115,7
sti116,6
sti117,10
sti118,20
sti119,56
sti12,48
sti120,12
sti121,13
sti122,15
sti123,174
sti124,16
sti125,8
sti126,78
sti127,21
sti128,8
sti129,2
sti13,61
sti130,52
sti131,11
sti132,7
sti133,11
sti134,12
sti135,37
sti136,7
sti137,10
sti138,8
sti139,4
sti14,9
sti140,147
sti141,11
sti142,10
sti143,58
sti144,15
sti145,13
sti146,7
sti147,112
sti148,14
sti149,5
sti15,5
sti150,12
sti151,5
sti152,13
sti153,12
sti154,14
sti155,14
sti156,13
sti157,10
sti158,66
sti159,8
sti16,13
sti160,8
sti161,13
sti162,56
sti163,99
sti164,13
sti165,14
sti166,11
sti167,14
sti168,50
sti169,12
sti17,13
sti170,12
sti171,10
sti172,1
sti173,2
sti174,52
sti175,17
sti176,114
sti177,7
sti178,65
sti179,5
sti18,110
sti180,68
sti181,5
sti182,12
sti183,44
sti184,5
sti185,19
sti186,11
sti187,9
sti188,109
sti189,36
sti19,10
sti190,58
sti191,6
sti192,20
sti193,93
sti194,5
sti195,105
sti196,16
sti197,5
sti198,7
sti199,15
sti2,86
sti20,8
sti200,12
sti201,5
sti202,96
sti203,5
sti204,2
sti205,5
sti206,11
sti207,6
sti208,15
sti209,11
sti21,15
sti210,95
sti211,11
sti212,5
sti213,13
sti214,84
sti215,14
sti216,32
sti217,110
sti218,9
sti219,12
sti22,9
sti220,2
sti221,4
sti222,86
sti223,13
sti224,89
sti225,62
sti226,5
sti227,10
sti228,8
sti229,63
sti23,18
sti230,11
sti231,10
sti232,3
sti233,54
sti234,8
sti235,9
sti236,15
sti237,107
sti238,69
sti239,2
sti24,10
sti240,37
sti241,11
sti242,30
sti243,79
sti244,15
sti245,75
sti246,10
sti247,3
sti248,61
sti249,14
sti25,89
sti250,6
sti251,10
sti252,107
sti253,78
sti254,5
sti255,12
sti256,113
sti257,8
sti258,58
sti259,10
sti26,70
sti260,83
sti261,5
sti262,93
sti263,14
sti264,11
sti265,1
sti266,28
sti267,5
sti268,10
sti269,40
sti27,63
sti270,8
sti271,5
sti272,9
sti273,69
sti274,6
sti275,7
sti276,8
sti277,17
sti278,4
sti279,7
sti28,10
sti280,49
sti281,15
sti282,14
sti283,8
sti284,4
sti285,8
sti286,1
sti287,12
sti288,11
sti289,5
sti29,6
sti290,9
sti291,11
sti292,65
sti293,39
sti294,6
sti295,8
sti296,7
sti297,8
sti298,5
sti299,5
sti3,4
sti30,8
sti300,37
sti31,12
sti32,11
sti33,89
sti34,11
sti35,11
sti36,19
sti37,5
sti38,22
sti39,13
sti4,9
sti40,69
sti41,122
sti42,12
sti43,9
sti44,14
sti45,13
sti46,145
sti47,10
sti48,17
sti49,16
sti5,14
sti50,8
sti51,19
sti52,15
sti53,8
sti54,8
sti55,11
sti56,112
sti57,88
sti58,75
sti59,110
sti6,65
sti60,80
sti61,7
sti62,9
sti63,12
sti64,5
sti65,6
sti66,5
sti67,3
sti68,13
sti69,78
sti7,129
sti70,10
sti71,10
sti72,12
sti73,13
sti74,5
sti75,129
sti76,15
sti77,10
sti78,43
sti79,9
sti8,10
sti80,6
sti81,14
sti82,1
sti83,83
sti84,12
sti85,7
sti86,25
sti87,87
sti88,136
sti89,9
sti9,3
sti90,28
sti91,11
sti92,6
sti93,11
sti94,5
sti95,10
sti96,15
sti97,15
sti98,130
sti99,10
