Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Coal,13.108479999999998
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Solar,15.277676339200001
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,EnergyDemand,-6.42728767208
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Coal,0.08625091020606929
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Solar,1.538702362912
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,EnergyDemand,-6.659635532
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_102,PowerFlowIn,13.915536787296782
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Solar,1.8591393972799999
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,EnergyDemand,-13.3018501
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_103,PowerFlowIn,0.6462873100599402
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Solar,0.068572376224
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,EnergyDemand,-5.197223488160001
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_104,PowerFlowIn,4.438961176746743
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,EnergyDemand,-4.63943631184
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_105,PowerFlowIn,7.397044569763274
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,ENS,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,EnergyDemand,-7.37945384
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,PowerFlowOut,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_106,PowerFlowIn,4.4418933516681065
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Gas,24.509334863200003
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Oil,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Solar,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Wind,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Coal,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Gas,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Nuclear,0.0
2030,sc01,01-04 16:00:00+01:00,Area_11,N_107,Oil,0.0
