,Weight
sti1,43
sti10,13
sti100,18
sti101,17
sti102,10
sti103,29
sti104,28
sti105,17
sti106,20
sti107,11
sti108,15
sti109,9
sti11,16
sti110,51
sti111,13
sti112,16
sti113,9
sti114,15
sti115,14
sti116,22
sti117,3
sti118,18
sti119,17
sti12,10
sti120,15
sti121,38
sti122,42
sti123,21
sti124,14
sti125,10
sti126,27
sti127,16
sti128,30
sti129,39
sti13,14
sti130,24
sti131,8
sti132,22
sti133,16
sti134,13
sti135,13
sti136,15
sti137,23
sti138,39
sti139,31
sti14,19
sti140,26
sti141,35
sti142,11
sti143,18
sti144,10
sti145,23
sti146,19
sti147,18
sti148,12
sti149,23
sti15,14
sti150,23
sti151,30
sti152,30
sti153,17
sti154,18
sti155,22
sti156,27
sti157,35
sti158,27
sti159,20
sti16,15
sti160,6
sti161,5
sti162,16
sti163,13
sti164,12
sti165,14
sti166,31
sti167,9
sti168,30
sti169,7
sti17,26
sti170,30
sti171,20
sti172,17
sti173,18
sti174,10
sti175,7
sti176,22
sti177,7
sti178,17
sti179,21
sti18,33
sti180,25
sti181,25
sti182,14
sti183,15
sti184,21
sti185,14
sti186,27
sti187,18
sti188,20
sti189,11
sti19,5
sti190,16
sti191,8
sti192,41
sti193,9
sti194,40
sti195,23
sti196,13
sti197,6
sti198,17
sti199,23
sti2,15
sti20,34
sti200,6
sti201,23
sti202,29
sti203,13
sti204,25
sti205,26
sti206,20
sti207,24
sti208,17
sti209,9
sti21,17
sti210,14
sti211,29
sti212,8
sti213,26
sti214,8
sti215,8
sti216,21
sti217,7
sti218,13
sti219,17
sti22,18
sti220,26
sti221,12
sti222,14
sti223,15
sti224,35
sti225,8
sti226,7
sti227,13
sti228,32
sti229,13
sti23,14
sti230,21
sti231,20
sti232,19
sti233,22
sti234,9
sti235,10
sti236,13
sti237,12
sti238,22
sti239,9
sti24,14
sti240,19
sti241,17
sti242,9
sti243,11
sti244,21
sti245,17
sti246,14
sti247,9
sti248,15
sti249,7
sti25,14
sti250,28
sti251,14
sti252,18
sti253,26
sti254,13
sti255,14
sti256,13
sti257,6
sti258,10
sti259,13
sti26,22
sti260,29
sti261,23
sti262,20
sti263,18
sti264,18
sti265,22
