Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 01:00:00+01:00,1.1084466677857563e-12
2030,sc01,01-01 02:00:00+01:00,-1.2789769243681803e-13
2030,sc01,01-01 03:00:00+01:00,4.263256414560601e-14
2030,sc01,01-01 04:00:00+01:00,2.8421709430404007e-13
2030,sc01,01-01 05:00:00+01:00,8.526512829121202e-14
2030,sc01,01-01 06:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-01 07:00:00+01:00,-5.684341886080802e-14
2030,sc01,01-01 08:00:00+01:00,-2.842170943040401e-14
2030,sc01,01-01 09:00:00+01:00,36.524415307920925
2030,sc01,01-01 10:00:00+01:00,3.772701908967946
2030,sc01,01-01 11:00:00+01:00,-5.684341886080802e-14
2030,sc01,01-01 12:00:00+01:00,0.0
2030,sc01,01-01 13:00:00+01:00,9.379164112033322e-13
2030,sc01,01-01 14:00:00+01:00,-8.242295734817162e-13
2030,sc01,01-01 15:00:00+01:00,46.85083519155886
2030,sc01,01-01 16:00:00+01:00,274.7235796060962
2030,sc01,01-01 17:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-01 18:00:00+01:00,7.105427357601002e-14
2030,sc01,01-01 19:00:00+01:00,-5.115907697472721e-13
2030,sc01,01-01 20:00:00+01:00,-3.979039320256561e-13
2030,sc01,01-01 21:00:00+01:00,5.684341886080802e-14
2030,sc01,01-01 22:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-01 23:00:00+01:00,-3.268496584496461e-13
2030,sc01,01-02 00:00:00+01:00,3.694822225952521e-13
2030,sc01,01-02 01:00:00+01:00,-8.242295734817162e-13
2030,sc01,01-02 02:00:00+01:00,6.252776074688882e-13
2030,sc01,01-02 03:00:00+01:00,-7.105427357601002e-14
2030,sc01,01-02 04:00:00+01:00,-1.5631940186722204e-13
2030,sc01,01-02 05:00:00+01:00,8.526512829121202e-14
2030,sc01,01-02 06:00:00+01:00,-7.105427357601002e-14
2030,sc01,01-02 07:00:00+01:00,1.1368683772161603e-13
2030,sc01,01-02 08:00:00+01:00,767.7068051565394
2030,sc01,01-02 09:00:00+01:00,660.8516302537357
2030,sc01,01-02 10:00:00+01:00,544.0027610411079
2030,sc01,01-02 11:00:00+01:00,423.57766770061653
2030,sc01,01-02 12:00:00+01:00,352.7637625274565
2030,sc01,01-02 13:00:00+01:00,345.24404607079776
2030,sc01,01-02 14:00:00+01:00,410.67023905971723
2030,sc01,01-02 15:00:00+01:00,688.086913954
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,125.97817504504664
2030,sc01,01-02 19:00:00+01:00,219.83128172588863
2030,sc01,01-02 20:00:00+01:00,176.76921266999994
2030,sc01,01-02 21:00:00+01:00,58.65474965000004
2030,sc01,01-02 22:00:00+01:00,19.421072196791215
2030,sc01,01-02 23:00:00+01:00,13.563800985872753
2030,sc01,01-03 00:00:00+01:00,2.1316282072803006e-14
2030,sc01,01-03 01:00:00+01:00,2.842170943040401e-14
2030,sc01,01-03 02:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-03 03:00:00+01:00,-5.400124791776761e-13
2030,sc01,01-03 04:00:00+01:00,-5.329070518200751e-13
2030,sc01,01-03 05:00:00+01:00,-9.379164112033322e-13
2030,sc01,01-03 06:00:00+01:00,8.526512829121202e-14
2030,sc01,01-03 07:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.5891942839999
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,71.39144786975046
2030,sc01,01-03 19:00:00+01:00,55.04383679452023
2030,sc01,01-03 20:00:00+01:00,35.85489420457969
2030,sc01,01-03 21:00:00+01:00,36.46484712642355
2030,sc01,01-03 22:00:00+01:00,33.65499024631681
2030,sc01,01-03 23:00:00+01:00,27.43051510043876
2030,sc01,01-04 00:00:00+01:00,6.907629558255756
2030,sc01,01-04 01:00:00+01:00,1.8474111129762605e-13
2030,sc01,01-04 02:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-04 03:00:00+01:00,-1.5631940186722204e-13
2030,sc01,01-04 04:00:00+01:00,4.192202140984591e-13
2030,sc01,01-04 05:00:00+01:00,9.947598300641403e-14
2030,sc01,01-04 06:00:00+01:00,-1.1368683772161603e-13
2030,sc01,01-04 07:00:00+01:00,5.968558980384842e-13
2030,sc01,01-04 08:00:00+01:00,1059.015391222047
2030,sc01,01-04 09:00:00+01:00,1044.6682362344054
2030,sc01,01-04 10:00:00+01:00,1063.09580395438
2030,sc01,01-04 11:00:00+01:00,930.9081461864557
2030,sc01,01-04 12:00:00+01:00,862.348498736472
2030,sc01,01-04 13:00:00+01:00,824.0289230084184
2030,sc01,01-04 14:00:00+01:00,843.0780577996286
2030,sc01,01-04 15:00:00+01:00,788.0290257578981
2030,sc01,01-04 16:00:00+01:00,1005.2294049787863
2030,sc01,01-04 17:00:00+01:00,326.3476408076384
2030,sc01,01-04 18:00:00+01:00,25.353598113142397
2030,sc01,01-04 19:00:00+01:00,35.411899360078664
2030,sc01,01-04 20:00:00+01:00,42.98061398616407
2030,sc01,01-04 21:00:00+01:00,35.46505075641867
2030,sc01,01-04 22:00:00+01:00,33.00551491488068
2030,sc01,01-04 23:00:00+01:00,30.784886597553893
2030,sc01,01-05 00:00:00+01:00,12.747925578273154
2030,sc01,01-05 01:00:00+01:00,3.481659405224491e-13
2030,sc01,01-05 02:00:00+01:00,1.3358203432289883e-12
2030,sc01,01-05 03:00:00+01:00,-6.536993168992922e-13
2030,sc01,01-05 04:00:00+01:00,2.7000623958883807e-13
2030,sc01,01-05 05:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-05 06:00:00+01:00,2.7000623958883807e-13
2030,sc01,01-05 07:00:00+01:00,-1.4210854715202004e-13
2030,sc01,01-05 08:00:00+01:00,208.05516528518018
2030,sc01,01-05 09:00:00+01:00,998.4685926660001
2030,sc01,01-05 10:00:00+01:00,1100.624975286
2030,sc01,01-05 11:00:00+01:00,1170.6833892779998
