Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-03 17:00:00+01:00,N_110,31.720471286292952
2030,sc01,01-03 17:00:00+01:00,N_113,30.1834798244647
2030,sc01,01-03 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_120,28.33723079450535
2030,sc01,01-03 17:00:00+01:00,N_124,45.88385005282543
2030,sc01,01-03 17:00:00+01:00,N_119,27.071282790357756
2030,sc01,01-03 17:00:00+01:00,N_112,30.825215104978607
2030,sc01,01-03 17:00:00+01:00,N_117,16.953324846483977
2030,sc01,01-03 17:00:00+01:00,N_109,32.62223900419594
2030,sc01,01-03 17:00:00+01:00,N_118,10.379217767733168
2030,sc01,01-03 17:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-03 17:00:00+01:00,N_105,32.92202889545714
2030,sc01,01-03 17:00:00+01:00,N_104,33.20780026202659
2030,sc01,01-03 17:00:00+01:00,N_122,8.63841813983951
2030,sc01,01-03 17:00:00+01:00,N_103,39.20432195331602
2030,sc01,01-03 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-03 17:00:00+01:00,N_123,29.027747887676764
2030,sc01,01-03 17:00:00+01:00,N_106,32.95421350420742
2030,sc01,01-03 17:00:00+01:00,N_114,28.18618748017406
2030,sc01,01-03 17:00:00+01:00,N_111,30.17773113575555
2030,sc01,01-03 17:00:00+01:00,N_101,34.071877343638036
2030,sc01,01-03 17:00:00+01:00,N_116,26.332813121271666
2030,sc01,01-03 17:00:00+01:00,N_102,33.923235280031825
2030,sc01,01-03 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-04 08:00:00+01:00,N_110,68.69944863442883
2030,sc01,01-04 08:00:00+01:00,N_113,58.536857457771234
2030,sc01,01-04 08:00:00+01:00,N_108,73.19326051530355
2030,sc01,01-04 08:00:00+01:00,N_120,44.92465067357044
2030,sc01,01-04 08:00:00+01:00,N_124,174.4406582479921
2030,sc01,01-04 08:00:00+01:00,N_119,35.59094447745531
2030,sc01,01-04 08:00:00+01:00,N_112,63.26830657288016
2030,sc01,01-04 08:00:00+01:00,N_117,18.90889908801274
2030,sc01,01-04 08:00:00+01:00,N_109,77.68707239617824
2030,sc01,01-04 08:00:00+01:00,N_118,11.39423525982926
2030,sc01,01-04 08:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-04 08:00:00+01:00,N_105,77.30320687482124
2030,sc01,01-04 08:00:00+01:00,N_104,80.6549662915497
2030,sc01,01-04 08:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-04 08:00:00+01:00,N_103,125.193175250857
2030,sc01,01-04 08:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-04 08:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-04 08:00:00+01:00,N_106,72.43287884243607
2030,sc01,01-04 08:00:00+01:00,N_114,43.81102364130931
2030,sc01,01-04 08:00:00+01:00,N_111,58.49447295915947
2030,sc01,01-04 08:00:00+01:00,N_101,85.5367014536792
2030,sc01,01-04 08:00:00+01:00,N_116,30.14628252972149
2030,sc01,01-04 08:00:00+01:00,N_102,84.28112016371523
2030,sc01,01-04 08:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-04 09:00:00+01:00,N_110,53.57751200258619
2030,sc01,01-04 09:00:00+01:00,N_113,46.95860783289879
2030,sc01,01-04 09:00:00+01:00,N_108,56.504335455292924
2030,sc01,01-04 09:00:00+01:00,N_120,38.09296612042522
2030,sc01,01-04 09:00:00+01:00,N_124,122.44685064395246
2030,sc01,01-04 09:00:00+01:00,N_119,32.013915434808546
2030,sc01,01-04 09:00:00+01:00,N_112,50.040204615871836
2030,sc01,01-04 09:00:00+01:00,N_117,17.927497457310015
2030,sc01,01-04 09:00:00+01:00,N_109,59.43115890799967
2030,sc01,01-04 09:00:00+01:00,N_118,10.884850445496582
2030,sc01,01-04 09:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-04 09:00:00+01:00,N_105,59.181146971502116
2030,sc01,01-04 09:00:00+01:00,N_104,61.36415069501403
2030,sc01,01-04 09:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-04 09:00:00+01:00,N_103,90.37192360122661
2030,sc01,01-04 09:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-04 09:00:00+01:00,N_123,41.4088119489434
2030,sc01,01-04 09:00:00+01:00,N_106,56.00909823305218
2030,sc01,01-04 09:00:00+01:00,N_114,37.36765989889385
2030,sc01,01-04 09:00:00+01:00,N_111,46.93100277335105
2030,sc01,01-04 09:00:00+01:00,N_101,64.54362890664817
2030,sc01,01-04 09:00:00+01:00,N_116,28.46780253486549
2030,sc01,01-04 09:00:00+01:00,N_102,63.72586775783679
2030,sc01,01-04 09:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-07 09:00:00+01:00,N_110,59.175283304507424
2030,sc01,01-07 09:00:00+01:00,N_113,54.193158187257474
2030,sc01,01-07 09:00:00+01:00,N_108,61.37833690124433
2030,sc01,01-07 09:00:00+01:00,N_120,47.519887941324725
2030,sc01,01-07 09:00:00+01:00,N_124,111.01402474223943
2030,sc01,01-07 09:00:00+01:00,N_119,42.944116736092475
2030,sc01,01-07 09:00:00+01:00,N_112,56.51271144563493
2030,sc01,01-07 09:00:00+01:00,N_117,34.7658838526576
2030,sc01,01-07 09:00:00+01:00,N_109,63.58139049798124
2030,sc01,01-07 09:00:00+01:00,N_118,30.90458866559554
2030,sc01,01-07 09:00:00+01:00,N_121,26.737607609557728
2030,sc01,01-07 09:00:00+01:00,N_105,63.393203644613386
2030,sc01,01-07 09:00:00+01:00,N_104,65.03637559621346
2030,sc01,01-07 09:00:00+01:00,N_122,29.882131753302215
2030,sc01,01-07 09:00:00+01:00,N_103,86.87085911289402
2030,sc01,01-07 09:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-07 09:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-07 09:00:00+01:00,N_106,61.00556616145593
2030,sc01,01-07 09:00:00+01:00,N_114,46.97394162583971
2030,sc01,01-07 09:00:00+01:00,N_111,54.17237954218111
2030,sc01,01-07 09:00:00+01:00,N_101,67.42960532908626
2030,sc01,01-07 09:00:00+01:00,N_116,40.27491686637367
2030,sc01,01-07 09:00:00+01:00,N_102,66.81406712896198
2030,sc01,01-07 09:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-07 10:00:00+01:00,N_110,56.915515530906454
2030,sc01,01-07 10:00:00+01:00,N_113,52.473705464428804
2030,sc01,01-07 10:00:00+01:00,N_108,58.879646381232675
2030,sc01,01-07 10:00:00+01:00,N_120,46.52415617429166
2030,sc01,01-07 10:00:00+01:00,N_124,103.13230819121291
2030,sc01,01-07 10:00:00+01:00,N_119,42.444630645932904
2030,sc01,01-07 10:00:00+01:00,N_112,54.54170150433541
2030,sc01,01-07 10:00:00+01:00,N_117,34.6793438251299
2030,sc01,01-07 10:00:00+01:00,N_109,60.8437772315589
2030,sc01,01-07 10:00:00+01:00,N_118,30.90458866559554
2030,sc01,01-07 10:00:00+01:00,N_121,26.830998722598043
2030,sc01,01-07 10:00:00+01:00,N_105,60.67599937773222
2030,sc01,01-07 10:00:00+01:00,N_104,62.14096814985323
