Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-09 08:00:00+01:00,N_101,1.0133462532387028
2030,sc01,01-09 08:00:00+01:00,N_102,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_109,1.013346253238699
2030,sc01,01-09 08:00:00+01:00,N_123,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_110,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_112,1.013346253238699
2030,sc01,01-09 08:00:00+01:00,N_104,1.013346253238699
2030,sc01,01-09 08:00:00+01:00,N_106,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_108,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_115,1.0133462532386985
2030,sc01,01-09 08:00:00+01:00,N_124,1.0133462532386985
2030,sc01,01-09 08:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_120,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_103,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_119,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_121,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_107,1.0133462532386996
2030,sc01,01-09 08:00:00+01:00,N_114,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_113,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_116,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_118,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_111,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_117,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_105,1.0133462532386996
2030,sc01,01-10 22:00:00+01:00,N_101,2.896627447689665
2030,sc01,01-10 22:00:00+01:00,N_102,2.8947756296289766
2030,sc01,01-10 22:00:00+01:00,N_109,2.8847117562407907
2030,sc01,01-10 22:00:00+01:00,N_123,2.844377851136922
2030,sc01,01-10 22:00:00+01:00,N_110,2.872165690119826
2030,sc01,01-10 22:00:00+01:00,N_112,2.8638533440577745
2030,sc01,01-10 22:00:00+01:00,N_104,2.8892413728655955
2030,sc01,01-10 22:00:00+01:00,N_106,2.8775831211705327
2030,sc01,01-10 22:00:00+01:00,N_108,2.8763477121601473
2030,sc01,01-10 22:00:00+01:00,N_115,3.049419140862681
2030,sc01,01-10 22:00:00+01:00,N_124,3.0270345756851804
2030,sc01,01-10 22:00:00+01:00,N_122,1.013346253238699
2030,sc01,01-10 22:00:00+01:00,N_120,2.8368961231641725
2030,sc01,01-10 22:00:00+01:00,N_103,2.9546621279629317
2030,sc01,01-10 22:00:00+01:00,N_119,2.8231796218807976
2030,sc01,01-10 22:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-10 22:00:00+01:00,N_107,2.8763477121601473
2030,sc01,01-10 22:00:00+01:00,N_114,2.8352595742632047
2030,sc01,01-10 22:00:00+01:00,N_113,2.8569001652779864
2030,sc01,01-10 22:00:00+01:00,N_116,2.815178329465496
2030,sc01,01-10 22:00:00+01:00,N_118,2.863065715773587
2030,sc01,01-10 22:00:00+01:00,N_111,2.856837878441719
2030,sc01,01-10 22:00:00+01:00,N_117,2.6286655017029164
2030,sc01,01-10 22:00:00+01:00,N_105,2.884665534989136
2030,sc01,01-15 01:00:00+01:00,N_101,2.8966274476896645
2030,sc01,01-15 01:00:00+01:00,N_102,2.8947756296289757
2030,sc01,01-15 01:00:00+01:00,N_109,2.88471175624079
2030,sc01,01-15 01:00:00+01:00,N_123,2.844377851136922
2030,sc01,01-15 01:00:00+01:00,N_110,2.8721656901198247
2030,sc01,01-15 01:00:00+01:00,N_112,2.863853344057774
2030,sc01,01-15 01:00:00+01:00,N_104,2.889241372865594
2030,sc01,01-15 01:00:00+01:00,N_106,2.8775831211705323
2030,sc01,01-15 01:00:00+01:00,N_108,2.876347712160147
2030,sc01,01-15 01:00:00+01:00,N_115,3.0494191408626823
2030,sc01,01-15 01:00:00+01:00,N_124,3.027034575685181
2030,sc01,01-15 01:00:00+01:00,N_122,1.013346253238699
2030,sc01,01-15 01:00:00+01:00,N_120,2.836896123164172
2030,sc01,01-15 01:00:00+01:00,N_103,2.9546621279629313
2030,sc01,01-15 01:00:00+01:00,N_119,2.823179621880798
2030,sc01,01-15 01:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-15 01:00:00+01:00,N_107,2.876347712160147
2030,sc01,01-15 01:00:00+01:00,N_114,2.8352595742632043
2030,sc01,01-15 01:00:00+01:00,N_113,2.8569001652779846
2030,sc01,01-15 01:00:00+01:00,N_116,2.815178329465496
2030,sc01,01-15 01:00:00+01:00,N_118,2.8630657157735873
2030,sc01,01-15 01:00:00+01:00,N_111,2.8568378784417177
2030,sc01,01-15 01:00:00+01:00,N_117,2.6286655017029164
2030,sc01,01-15 01:00:00+01:00,N_105,2.8846655349891352
2030,sc01,01-15 13:00:00+01:00,N_101,1.0133462532387012
2030,sc01,01-15 13:00:00+01:00,N_102,1.0133462532386992
2030,sc01,01-15 13:00:00+01:00,N_109,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_123,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_110,1.0133462532386992
2030,sc01,01-15 13:00:00+01:00,N_112,1.013346253238699
2030,sc01,01-15 13:00:00+01:00,N_104,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_106,1.0133462532386992
2030,sc01,01-15 13:00:00+01:00,N_108,1.0133462532386992
2030,sc01,01-15 13:00:00+01:00,N_115,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_124,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_120,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_103,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_119,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_121,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_107,1.0133462532386992
2030,sc01,01-15 13:00:00+01:00,N_114,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_113,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_116,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_118,1.0133462532386983
2030,sc01,01-15 13:00:00+01:00,N_111,1.0133462532386988
2030,sc01,01-15 13:00:00+01:00,N_117,1.0133462532386983
2030,sc01,01-15 13:00:00+01:00,N_105,1.0133462532386992
2030,sc01,01-17 04:00:00+01:00,N_101,27.687305984259933
2030,sc01,01-17 04:00:00+01:00,N_102,27.60852216868091
2030,sc01,01-17 04:00:00+01:00,N_109,27.18036436967404
2030,sc01,01-17 04:00:00+01:00,N_123,25.464397229736072
2030,sc01,01-17 04:00:00+01:00,N_110,26.64660407188924
2030,sc01,01-17 04:00:00+01:00,N_112,26.292963315767565
2030,sc01,01-17 04:00:00+01:00,N_104,27.37307254570274
2030,sc01,01-17 04:00:00+01:00,N_106,26.877083457457147
2030,sc01,01-17 04:00:00+01:00,N_108,26.82452417115085
2030,sc01,01-17 04:00:00+01:00,N_115,34.18768138964609
2030,sc01,01-17 04:00:00+01:00,N_124,33.23535162669671
2030,sc01,01-17 04:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-17 04:00:00+01:00,N_120,25.146094320108777
2030,sc01,01-17 04:00:00+01:00,N_103,30.15633555303766
2030,sc01,01-17 04:00:00+01:00,N_119,24.56253898579206
2030,sc01,01-17 04:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-17 04:00:00+01:00,N_107,26.82452417115085
2030,sc01,01-17 04:00:00+01:00,N_114,25.076468923566328
2030,sc01,01-17 04:00:00+01:00,N_113,25.997147022415707
2030,sc01,01-17 04:00:00+01:00,N_116,24.222131707440642
2030,sc01,01-17 04:00:00+01:00,N_118,11.641081898186938
2030,sc01,01-17 04:00:00+01:00,N_111,25.99449708896617
2030,sc01,01-17 04:00:00+01:00,N_117,16.2871231137206
2030,sc01,01-17 04:00:00+01:00,N_105,27.178397931046256
2030,sc01,01-26 06:00:00+01:00,N_101,27.687305984259936
2030,sc01,01-26 06:00:00+01:00,N_102,27.608522168680917
2030,sc01,01-26 06:00:00+01:00,N_109,27.18036436967406
2030,sc01,01-26 06:00:00+01:00,N_123,25.464397229736097
2030,sc01,01-26 06:00:00+01:00,N_110,26.646604071889247
2030,sc01,01-26 06:00:00+01:00,N_112,26.292963315767576
2030,sc01,01-26 06:00:00+01:00,N_104,27.373072545702755
2030,sc01,01-26 06:00:00+01:00,N_106,26.87708345745715
2030,sc01,01-26 06:00:00+01:00,N_108,26.82452417115084
2030,sc01,01-26 06:00:00+01:00,N_115,34.18768138964607
2030,sc01,01-26 06:00:00+01:00,N_124,33.235351626696705
2030,sc01,01-26 06:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-26 06:00:00+01:00,N_120,25.146094320108794
2030,sc01,01-26 06:00:00+01:00,N_103,30.156335553037668
2030,sc01,01-26 06:00:00+01:00,N_119,24.56253898579208
2030,sc01,01-26 06:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-26 06:00:00+01:00,N_107,26.82452417115084
2030,sc01,01-26 06:00:00+01:00,N_114,25.07646892356635
2030,sc01,01-26 06:00:00+01:00,N_113,25.997147022415724
2030,sc01,01-26 06:00:00+01:00,N_116,24.222131707440663
2030,sc01,01-26 06:00:00+01:00,N_118,11.641081898186947
2030,sc01,01-26 06:00:00+01:00,N_111,25.994497088966188
2030,sc01,01-26 06:00:00+01:00,N_117,16.287123113720614
2030,sc01,01-26 06:00:00+01:00,N_105,27.17839793104626
2030,sc01,02-05 07:00:00+01:00,N_101,1.0133462532386996
2030,sc01,02-05 07:00:00+01:00,N_102,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_109,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_123,1.0133462532386996
2030,sc01,02-05 07:00:00+01:00,N_110,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_112,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_104,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_106,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_108,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_115,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_124,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_122,1.0133462532386988
2030,sc01,02-05 07:00:00+01:00,N_120,1.0133462532386996
2030,sc01,02-05 07:00:00+01:00,N_103,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_119,1.0133462532386996
2030,sc01,02-05 07:00:00+01:00,N_121,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_107,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_114,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_113,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_116,1.0133462532386996
2030,sc01,02-05 07:00:00+01:00,N_118,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_111,1.0133462532386999
2030,sc01,02-05 07:00:00+01:00,N_117,1.0133462532386994
2030,sc01,02-05 07:00:00+01:00,N_105,1.0133462532386999
2030,sc01,02-06 21:00:00+01:00,N_101,46.77459588742215
2030,sc01,02-06 21:00:00+01:00,N_102,47.22534483262667
2030,sc01,02-06 21:00:00+01:00,N_109,40.92419634135647
2030,sc01,02-06 21:00:00+01:00,N_123,42.683999051957784
2030,sc01,02-06 21:00:00+01:00,N_110,44.3257549845232
2030,sc01,02-06 21:00:00+01:00,N_112,42.65025036832104
2030,sc01,02-06 21:00:00+01:00,N_104,43.76026013712349
2030,sc01,02-06 21:00:00+01:00,N_106,58.702474389208014
2030,sc01,02-06 21:00:00+01:00,N_108,26.82452417115085
2030,sc01,02-06 21:00:00+01:00,N_115,42.75463143807457
2030,sc01,02-06 21:00:00+01:00,N_124,42.79342119356836
2030,sc01,02-06 21:00:00+01:00,N_122,42.74340550482394
2030,sc01,02-06 21:00:00+01:00,N_120,42.696963985448015
2030,sc01,02-06 21:00:00+01:00,N_103,42.91883392905698
2030,sc01,02-06 21:00:00+01:00,N_119,42.720733030180114
2030,sc01,02-06 21:00:00+01:00,N_121,42.749130309855644
2030,sc01,02-06 21:00:00+01:00,N_107,26.824524171150852
2030,sc01,02-06 21:00:00+01:00,N_114,42.69979992759024
2030,sc01,02-06 21:00:00+01:00,N_113,42.66229938971744
2030,sc01,02-06 21:00:00+01:00,N_116,42.734598306273845
2030,sc01,02-06 21:00:00+01:00,N_118,42.74259400154812
2030,sc01,02-06 21:00:00+01:00,N_111,42.66240732530297
2030,sc01,02-06 21:00:00+01:00,N_117,42.73895991507599
2030,sc01,02-06 21:00:00+01:00,N_105,45.57710134867816
2030,sc01,02-11 10:00:00+01:00,N_101,0.6755641688257997
