Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-05 08:00:00+01:00,113_PV_1,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_1,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-05 08:00:00+01:00,122_WIND_1,2485.3816922
2030,sc01,01-05 08:00:00+01:00,118_RTPV_9,0.0
2030,sc01,01-05 08:00:00+01:00,103_PV_1,0.0
2030,sc01,01-05 08:00:00+01:00,101_PV_1,0.0
2030,sc01,01-05 08:00:00+01:00,101_PV_3,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-05 08:00:00+01:00,119_PV_1,0.0
2030,sc01,01-05 08:00:00+01:00,101_PV_4,0.0
2030,sc01,01-05 08:00:00+01:00,104_PV_1,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-05 08:00:00+01:00,101_PV_2,0.0
2030,sc01,01-05 08:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-05 08:00:00+01:00,102_PV_2,0.0
2030,sc01,01-05 08:00:00+01:00,102_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,113_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_1,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-10 00:00:00+01:00,122_WIND_1,1491.3244130946225
2030,sc01,01-10 00:00:00+01:00,118_RTPV_9,0.0
2030,sc01,01-10 00:00:00+01:00,103_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,101_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,101_PV_3,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-10 00:00:00+01:00,119_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,101_PV_4,0.0
2030,sc01,01-10 00:00:00+01:00,104_PV_1,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-10 00:00:00+01:00,101_PV_2,0.0
2030,sc01,01-10 00:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-10 00:00:00+01:00,102_PV_2,0.0
2030,sc01,01-10 00:00:00+01:00,102_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,113_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_1,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-15 13:00:00+01:00,122_WIND_1,601.0060917400002
2030,sc01,01-15 13:00:00+01:00,118_RTPV_9,0.0
2030,sc01,01-15 13:00:00+01:00,103_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,101_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,101_PV_3,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-15 13:00:00+01:00,119_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,101_PV_4,0.0
2030,sc01,01-15 13:00:00+01:00,104_PV_1,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-15 13:00:00+01:00,101_PV_2,0.0
2030,sc01,01-15 13:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-15 13:00:00+01:00,102_PV_2,0.0
2030,sc01,01-15 13:00:00+01:00,102_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,113_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_1,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-25 03:00:00+01:00,122_WIND_1,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_9,0.0
2030,sc01,01-25 03:00:00+01:00,103_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,101_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,101_PV_3,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-25 03:00:00+01:00,119_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,101_PV_4,0.0
2030,sc01,01-25 03:00:00+01:00,104_PV_1,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-25 03:00:00+01:00,101_PV_2,0.0
2030,sc01,01-25 03:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-25 03:00:00+01:00,102_PV_2,0.0
2030,sc01,01-25 03:00:00+01:00,102_PV_1,0.0
2030,sc01,02-01 10:00:00+01:00,113_PV_1,164.80030924999983
2030,sc01,02-01 10:00:00+01:00,118_RTPV_1,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_3,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_5,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_7,0.0
2030,sc01,02-01 10:00:00+01:00,122_WIND_1,2784.4
2030,sc01,02-01 10:00:00+01:00,118_RTPV_9,0.0
2030,sc01,02-01 10:00:00+01:00,103_PV_1,0.0
2030,sc01,02-01 10:00:00+01:00,101_PV_1,0.0
2030,sc01,02-01 10:00:00+01:00,101_PV_3,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_10,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_4,0.0
2030,sc01,02-01 10:00:00+01:00,119_PV_1,0.0
2030,sc01,02-01 10:00:00+01:00,101_PV_4,0.0
2030,sc01,02-01 10:00:00+01:00,104_PV_1,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_8,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_2,0.0
2030,sc01,02-01 10:00:00+01:00,101_PV_2,0.0
2030,sc01,02-01 10:00:00+01:00,118_RTPV_6,0.0
2030,sc01,02-01 10:00:00+01:00,102_PV_2,0.0
2030,sc01,02-01 10:00:00+01:00,102_PV_1,0.0
2030,sc01,02-01 18:00:00+01:00,113_PV_1,0.0
2030,sc01,02-01 18:00:00+01:00,118_RTPV_1,0.0
2030,sc01,02-01 18:00:00+01:00,118_RTPV_3,0.0
2030,sc01,02-01 18:00:00+01:00,118_RTPV_5,0.0
2030,sc01,02-01 18:00:00+01:00,118_RTPV_7,0.0
2030,sc01,02-01 18:00:00+01:00,122_WIND_1,1409.8901394949949
2030,sc01,02-01 18:00:00+01:00,118_RTPV_9,0.0
2030,sc01,02-01 18:00:00+01:00,103_PV_1,0.0
