Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-07 15:00:00+01:00,CT NG 34,0.7752
2030,sc01,01-07 15:00:00+01:00,CT NG 52,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 21,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 71,0.0
2030,sc01,01-07 15:00:00+01:00,Hydro 25,0.06795359999999999
2030,sc01,01-07 15:00:00+01:00,Wind N05,3.826448532
2030,sc01,01-07 15:00:00+01:00,Hydro 19,0.026928
2030,sc01,01-07 15:00:00+01:00,CC NG 01,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 26,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 05,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 48,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 35,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 54,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 70,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 47,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 28,0.0
2030,sc01,01-07 15:00:00+01:00,Wind 08,0.34160314512
2030,sc01,01-07 15:00:00+01:00,Hydro 40,0.01242
2030,sc01,01-07 15:00:00+01:00,Solar 56,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 34,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 29,0.0
2030,sc01,01-07 15:00:00+01:00,Wind N08,3.027601476
2030,sc01,01-07 15:00:00+01:00,Wind 13,2.3103887328
2030,sc01,01-07 15:00:00+01:00,CT NG 56,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 73,0.0
2030,sc01,01-07 15:00:00+01:00,Wind 09,0.34160314512
2030,sc01,01-07 15:00:00+01:00,Solar 61,0.003100327872
2030,sc01,01-07 15:00:00+01:00,Solar 08,0.1068394072
2030,sc01,01-07 15:00:00+01:00,Solar 39,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 68,4.086288085600001
2030,sc01,01-07 15:00:00+01:00,CT NG 05,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 27,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 26,0.0
2030,sc01,01-07 15:00:00+01:00,Hydro 42,0.0208846
2030,sc01,01-07 15:00:00+01:00,CC NG 35,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 21,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 44,0.0
2030,sc01,01-07 15:00:00+01:00,Hydro 21,0.10749264
2030,sc01,01-07 15:00:00+01:00,Solar 16,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 50,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 41,0.0
2030,sc01,01-07 15:00:00+01:00,ST Other 02,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 10,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 47,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 28,0.40286236536000003
2030,sc01,01-07 15:00:00+01:00,Solar 69,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 41,0.0
2030,sc01,01-07 15:00:00+01:00,Wind 15,1.343399324
2030,sc01,01-07 15:00:00+01:00,Solar 25,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 72,0.0
2030,sc01,01-07 15:00:00+01:00,CC NG 24,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 16,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 48,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 59,0.019546229512
2030,sc01,01-07 15:00:00+01:00,Solar 24,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 33,1.0629590488190055
2030,sc01,01-07 15:00:00+01:00,Hydro 23,5.8816296
2030,sc01,01-07 15:00:00+01:00,Wind 06,0.49594191552
2030,sc01,01-07 15:00:00+01:00,CC NG 28,1.4040839999999999
2030,sc01,01-07 15:00:00+01:00,Solar 06,0.26943962064
2030,sc01,01-07 15:00:00+01:00,CC NG 25,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 51,0.42479512632976446
2030,sc01,01-07 15:00:00+01:00,Hydro 28,8.8391952
2030,sc01,01-07 15:00:00+01:00,CC NG 33,0.0
2030,sc01,01-07 15:00:00+01:00,Solar 30,0.18808370720000017
2030,sc01,01-07 15:00:00+01:00,Geo 01,0.128
2030,sc01,01-07 15:00:00+01:00,Wind 07,0.34160314512
2030,sc01,01-07 15:00:00+01:00,CC NG 19,0.0
2030,sc01,01-07 15:00:00+01:00,Wind 14,11.36274324
2030,sc01,01-07 15:00:00+01:00,Solar 11,0.09933592568
2030,sc01,01-07 15:00:00+01:00,ST NG 10,0.0
2030,sc01,01-07 15:00:00+01:00,CT NG 49,0.0
2030,sc01,01-07 15:00:00+01:00,ST NG 05,0.0
2030,sc01,01-07 15:00:00+01:00,Hydro 34,0.24693408
2030,sc01,01-07 15:00:00+01:00,Wind N04,2.0945454544
2030,sc01,01-07 15:00:00+01:00,Solar 15,0.5282865139199999
2030,sc01,01-07 15:00:00+01:00,Wind 12,3.8375281336
2030,sc01,01-07 15:00:00+01:00,Solar 71,0.0
