,Weight
sti1,67
sti10,33
sti100,32
sti101,66
sti102,17
sti103,54
sti104,38
sti105,34
sti106,27
sti107,25
sti108,44
sti109,27
sti11,65
sti110,16
sti111,27
sti112,33
sti113,21
sti114,52
sti115,34
sti116,32
sti117,36
sti118,26
sti119,48
sti12,32
sti120,52
sti121,11
sti122,36
sti123,32
sti124,34
sti125,26
sti126,21
sti127,12
sti128,15
sti129,28
sti13,42
sti130,28
sti131,23
sti132,52
sti133,19
sti134,35
sti135,34
sti136,26
sti137,40
sti138,45
sti139,23
sti14,45
sti140,51
sti141,26
sti142,18
sti143,22
sti144,17
sti145,45
sti146,29
sti147,36
sti148,37
sti149,36
sti15,31
sti150,31
sti151,50
sti152,18
sti153,27
sti154,14
sti155,30
sti156,33
sti157,14
sti158,28
sti159,27
sti16,18
sti160,29
sti161,14
sti162,14
sti163,47
sti164,27
sti165,29
sti166,45
sti167,28
sti168,6
sti169,30
sti17,28
sti170,35
sti171,31
sti172,39
sti173,61
sti174,22
sti175,28
sti176,11
sti177,27
sti178,23
sti179,27
sti18,38
sti180,38
sti181,50
sti182,27
sti183,27
sti184,39
sti185,18
sti186,28
sti187,9
sti188,11
sti189,17
sti19,46
sti190,20
sti191,18
sti192,21
sti193,18
sti194,34
sti195,16
sti196,45
sti197,35
sti198,26
sti199,34
sti2,7
sti20,26
sti200,40
sti201,21
sti202,29
sti203,24
sti204,65
sti205,52
sti206,14
sti207,17
sti208,39
sti209,29
sti21,35
sti210,26
sti211,31
sti212,36
sti213,20
sti214,20
sti215,10
sti216,35
sti217,29
sti218,26
sti219,31
sti22,11
sti220,16
sti221,32
sti222,24
sti223,20
sti224,51
sti225,18
sti226,30
sti227,15
sti228,21
sti229,18
sti23,13
sti230,17
sti231,35
sti232,14
sti233,18
sti234,6
sti235,24
sti236,34
sti237,35
sti238,8
sti239,42
sti24,81
sti240,17
sti241,18
sti242,14
sti243,29
sti244,27
sti245,34
sti246,38
sti247,11
sti248,25
sti249,33
sti25,23
sti250,25
sti251,28
sti252,21
sti253,55
sti254,29
sti255,36
sti256,27
sti257,56
sti258,20
sti259,48
sti26,20
sti260,34
sti261,36
sti262,13
sti263,14
sti264,11
sti265,30
sti266,9
sti267,10
sti268,20
sti269,26
sti27,34
sti270,27
sti271,22
sti272,19
sti273,19
sti274,25
sti275,11
sti276,7
sti277,16
sti278,27
sti279,19
sti28,21
sti280,33
sti281,22
sti282,37
sti283,17
sti284,22
sti285,20
sti286,20
sti287,6
sti288,34
sti289,18
sti29,22
sti290,24
sti291,35
sti292,29
sti293,24
sti294,20
sti295,37
sti296,14
sti297,19
sti298,24
sti299,21
sti3,11
sti30,34
sti300,31
sti31,13
sti32,21
sti33,58
sti34,45
sti35,25
sti36,43
sti37,35
sti38,35
sti39,43
sti4,62
sti40,57
sti41,12
sti42,77
sti43,21
sti44,7
sti45,41
sti46,36
sti47,36
sti48,36
sti49,44
sti5,28
sti50,23
sti51,17
sti52,19
sti53,50
sti54,31
sti55,31
sti56,32
sti57,47
sti58,31
sti59,31
sti6,30
sti60,23
sti61,21
sti62,24
sti63,32
sti64,27
sti65,23
sti66,35
sti67,35
sti68,23
sti69,31
sti7,32
sti70,35
sti71,28
sti72,15
sti73,47
sti74,31
sti75,30
sti76,24
sti77,26
sti78,39
sti79,35
sti8,24
sti80,14
sti81,41
sti82,20
sti83,42
sti84,24
sti85,52
sti86,24
sti87,31
sti88,51
sti89,39
sti9,37
sti90,44
sti91,16
sti92,15
sti93,23
sti94,29
sti95,18
sti96,72
sti97,38
sti98,16
sti99,11
