Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,146.32178918619374
2030,sc01,01-01 01:00:00+01:00,14.8709794272703
2030,sc01,01-01 02:00:00+01:00,-5.222489107836736e-12
2030,sc01,01-01 03:00:00+01:00,-1.3287149158713873e-12
2030,sc01,01-01 04:00:00+01:00,-2.0250467969162855e-12
2030,sc01,01-01 05:00:00+01:00,-1.3145040611561853e-12
2030,sc01,01-01 06:00:00+01:00,-2.2936319510336034e-11
2030,sc01,01-01 07:00:00+01:00,-1.6910917111090384e-12
2030,sc01,01-01 08:00:00+01:00,-1.4168222151056398e-11
2030,sc01,01-01 09:00:00+01:00,-2.7000623958883807e-13
2030,sc01,01-01 10:00:00+01:00,-9.663381206337363e-13
2030,sc01,01-01 11:00:00+01:00,1.1297629498585593e-12
2030,sc01,01-01 12:00:00+01:00,1.8474111129762605e-13
2030,sc01,01-01 13:00:00+01:00,1.0942358130705543e-12
2030,sc01,01-01 14:00:00+01:00,-1.7834622667578515e-12
2030,sc01,01-01 15:00:00+01:00,-8.881784197001252e-13
2030,sc01,01-01 16:00:00+01:00,8.526512829121202e-14
2030,sc01,01-01 17:00:00+01:00,1.3557155398302712e-11
2030,sc01,01-01 18:00:00+01:00,501.6245729492191
2030,sc01,01-01 19:00:00+01:00,874.2463287695028
2030,sc01,01-01 20:00:00+01:00,881.3642343512296
2030,sc01,01-01 21:00:00+01:00,786.2502448476839
2030,sc01,01-01 22:00:00+01:00,622.0810182047114
2030,sc01,01-01 23:00:00+01:00,293.9165436132495
2030,sc01,01-02 00:00:00+01:00,41.2997840273052
2030,sc01,01-02 01:00:00+01:00,-5.222489107836736e-12
2030,sc01,01-02 02:00:00+01:00,-3.112177182629239e-12
2030,sc01,01-02 03:00:00+01:00,-3.524291969370097e-12
2030,sc01,01-02 04:00:00+01:00,-1.3358203432289883e-12
2030,sc01,01-02 05:00:00+01:00,-3.595346242946107e-12
2030,sc01,01-02 06:00:00+01:00,3.510468474093649
2030,sc01,01-02 07:00:00+01:00,688.331460044601
2030,sc01,01-02 08:00:00+01:00,1454.7569375710352
2030,sc01,01-02 09:00:00+01:00,632.8235924094303
2030,sc01,01-02 10:00:00+01:00,347.96681261666095
2030,sc01,01-02 11:00:00+01:00,380.4616681377574
2030,sc01,01-02 12:00:00+01:00,397.50057160532447
2030,sc01,01-02 13:00:00+01:00,386.5301612206846
2030,sc01,01-02 14:00:00+01:00,372.22194122517055
2030,sc01,01-02 15:00:00+01:00,408.6336614421218
2030,sc01,01-02 16:00:00+01:00,526.1571022969727
2030,sc01,01-02 17:00:00+01:00,1967.2961006779115
2030,sc01,01-02 18:00:00+01:00,5254.92432055853
2030,sc01,01-02 19:00:00+01:00,5515.824208725004
2030,sc01,01-02 20:00:00+01:00,5064.16847364334
2030,sc01,01-02 21:00:00+01:00,4329.272311883782
2030,sc01,01-02 22:00:00+01:00,3491.716179437715
2030,sc01,01-02 23:00:00+01:00,2357.724336913589
2030,sc01,01-03 00:00:00+01:00,1309.7906321648638
2030,sc01,01-03 01:00:00+01:00,781.5085805047752
2030,sc01,01-03 02:00:00+01:00,488.2267878184472
2030,sc01,01-03 03:00:00+01:00,240.3719361118357
2030,sc01,01-03 04:00:00+01:00,222.9041733209574
2030,sc01,01-03 05:00:00+01:00,407.62543294908016
2030,sc01,01-03 06:00:00+01:00,1681.5702977853143
2030,sc01,01-03 07:00:00+01:00,3586.6058476325657
2030,sc01,01-03 08:00:00+01:00,5014.555659600616
2030,sc01,01-03 09:00:00+01:00,4246.001521775583
2030,sc01,01-03 10:00:00+01:00,1439.1947584237464
2030,sc01,01-03 11:00:00+01:00,1171.3128423594083
2030,sc01,01-03 12:00:00+01:00,1140.171713168367
2030,sc01,01-03 13:00:00+01:00,487.25497157900463
2030,sc01,01-03 14:00:00+01:00,418.3652279631256
2030,sc01,01-03 15:00:00+01:00,403.7070801106881
2030,sc01,01-03 16:00:00+01:00,710.0663428007143
2030,sc01,01-03 17:00:00+01:00,4640.838643714063
2030,sc01,01-03 18:00:00+01:00,6738.330697338413
2030,sc01,01-03 19:00:00+01:00,6667.568244911475
2030,sc01,01-03 20:00:00+01:00,5838.508872386861
2030,sc01,01-03 21:00:00+01:00,4572.967363747437
2030,sc01,01-03 22:00:00+01:00,3491.0198901077674
2030,sc01,01-03 23:00:00+01:00,2175.931378400972
2030,sc01,01-04 00:00:00+01:00,1328.172621027464
2030,sc01,01-04 01:00:00+01:00,813.6369500984221
2030,sc01,01-04 02:00:00+01:00,448.15608982580846
2030,sc01,01-04 03:00:00+01:00,271.26294915288327
2030,sc01,01-04 04:00:00+01:00,220.6183884946686
2030,sc01,01-04 05:00:00+01:00,345.25964883006577
2030,sc01,01-04 06:00:00+01:00,1148.5192385831301
2030,sc01,01-04 07:00:00+01:00,2995.615416717416
2030,sc01,01-04 08:00:00+01:00,4341.819704603193
2030,sc01,01-04 09:00:00+01:00,3762.016988730669
2030,sc01,01-04 10:00:00+01:00,639.4247229085815
2030,sc01,01-04 11:00:00+01:00,562.5151966385768
2030,sc01,01-04 12:00:00+01:00,533.0976144508123
2030,sc01,01-04 13:00:00+01:00,488.30741669089923
2030,sc01,01-04 14:00:00+01:00,372.89553350887627
2030,sc01,01-04 15:00:00+01:00,383.2014726099615
2030,sc01,01-04 16:00:00+01:00,642.5030290598122
2030,sc01,01-04 17:00:00+01:00,1816.2371128821449
2030,sc01,01-04 18:00:00+01:00,4576.828700360733
2030,sc01,01-04 19:00:00+01:00,5980.268844926367
2030,sc01,01-04 20:00:00+01:00,5041.573559694681
2030,sc01,01-04 21:00:00+01:00,3855.671482976576
2030,sc01,01-04 22:00:00+01:00,2706.3932195314087
2030,sc01,01-04 23:00:00+01:00,1842.0293768610911
2030,sc01,01-05 00:00:00+01:00,1215.079254356499
2030,sc01,01-05 01:00:00+01:00,721.2927790818933
2030,sc01,01-05 02:00:00+01:00,362.9371322332103
2030,sc01,01-05 03:00:00+01:00,204.0051541155106
2030,sc01,01-05 04:00:00+01:00,138.31760976488965
2030,sc01,01-05 05:00:00+01:00,157.04975845567589
2030,sc01,01-05 06:00:00+01:00,266.3852341517005
2030,sc01,01-05 07:00:00+01:00,652.1970613784785
2030,sc01,01-05 08:00:00+01:00,1196.5059227513877
2030,sc01,01-05 09:00:00+01:00,505.7493340974019
2030,sc01,01-05 10:00:00+01:00,310.6021517984228
2030,sc01,01-05 11:00:00+01:00,387.16129787191494
2030,sc01,01-05 12:00:00+01:00,377.5365634794818
2030,sc01,01-05 13:00:00+01:00,297.5563894439624
2030,sc01,01-05 14:00:00+01:00,224.68284419586433
2030,sc01,01-05 15:00:00+01:00,267.61258440169627
2030,sc01,01-05 16:00:00+01:00,392.44164355714094
2030,sc01,01-05 17:00:00+01:00,2238.9780834968064
2030,sc01,01-05 18:00:00+01:00,5470.082774585099
2030,sc01,01-05 19:00:00+01:00,5655.647463218355
2030,sc01,01-05 20:00:00+01:00,3738.0212908920635
2030,sc01,01-05 21:00:00+01:00,2910.623366200102
2030,sc01,01-05 22:00:00+01:00,2162.6859807769015
2030,sc01,01-05 23:00:00+01:00,1680.8421026346816
2030,sc01,01-06 00:00:00+01:00,1177.9912581093074
2030,sc01,01-06 01:00:00+01:00,717.055548634659
2030,sc01,01-06 02:00:00+01:00,405.1386752728504
2030,sc01,01-06 03:00:00+01:00,188.5107120844682
2030,sc01,01-06 04:00:00+01:00,94.21777211841693
2030,sc01,01-06 05:00:00+01:00,63.211315058076
2030,sc01,01-06 06:00:00+01:00,156.9251141050627
2030,sc01,01-06 07:00:00+01:00,339.6642824432438
2030,sc01,01-06 08:00:00+01:00,1014.0458238023512
2030,sc01,01-06 09:00:00+01:00,246.68834183811038
2030,sc01,01-06 10:00:00+01:00,91.15040502499174
2030,sc01,01-06 11:00:00+01:00,-9.663381206337363e-13
