Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Solar,11.209188972680002
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,EnergyDemand,-4.49830192943
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Solar,5.85795479488
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,EnergyDemand,-3.2321549001600003
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_102,PowerFlowIn,2.5263301796825224
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Solar,7.0778825143
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,EnergyDemand,-8.244700897900001
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,PowerFlowOut,0.0
2030,sc01,01-03 13:00:00+01:00,Area_11,N_103,PowerFlowIn,0.06274842312640566
