LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,109.62359253120034,165.48512601517763,0.0
01-01 01:00:00+01:00,0.0,92.67201042502955,141.1649082041231,0.0
01-01 02:00:00+01:00,0.0,84.47618831960277,129.6653595759139,0.0
01-01 03:00:00+01:00,0.0,80.24662690137646,123.69064122866205,0.0
01-01 04:00:00+01:00,0.0,81.68170508903948,125.92017536549574,0.0
01-01 05:00:00+01:00,0.0,89.54805927898599,137.18554273063612,0.0
01-01 06:00:00+01:00,0.0,99.3582144838985,150.77412677168698,0.0
01-01 07:00:00+01:00,0.0,65.57569094076673,107.2693447983836,0.0
01-01 08:00:00+01:00,0.0,45.23156276781564,75.3887592403431,0.0
01-01 09:00:00+01:00,0.0,29.74351234276909,48.136348137120606,0.0
01-01 10:00:00+01:00,0.0,29.838584145194464,48.29033473331057,0.0
01-01 11:00:00+01:00,0.0,30.2870920060789,49.01677724413024,0.0
01-01 12:00:00+01:00,0.0,30.16031672029725,48.8114409168438,0.0
01-01 13:00:00+01:00,0.0,30.019516300105767,48.58338825670389,0.0
01-01 14:00:00+01:00,0.0,31.91531271331694,51.65398573452799,0.0
01-01 15:00:00+01:00,0.0,33.59329304416654,54.37178925807086,0.0
01-01 16:00:00+01:00,0.0,72.7973226840445,118.52654960112966,0.0
01-01 17:00:00+01:00,0.0,235.8818275160464,363.9013643559084,680.0710844756628
01-01 18:00:00+01:00,0.0,231.27804995018585,357.50817993937545,563.6102776409999
01-01 19:00:00+01:00,0.0,225.0271990821322,347.7863997037722,380.7746079980892
01-01 20:00:00+01:00,0.0,216.55921689043333,334.68442359857534,172.51754363665515
01-01 21:00:00+01:00,0.0,172.59099787696442,266.18008080015136,0.0
01-01 22:00:00+01:00,0.0,133.17707187259128,201.449679242911,0.0
01-01 23:00:00+01:00,0.0,106.2798754074982,159.5445433989007,0.0
01-02 00:00:00+01:00,0.0,67.96838590939277,103.12326742432396,0.0
01-02 01:00:00+01:00,0.0,61.30604588283483,93.31790183319464,0.0
01-02 02:00:00+01:00,0.0,53.322085393953145,79.27539034222893,0.0
01-02 03:00:00+01:00,0.0,53.48341497253803,78.02484648844353,0.0
01-02 04:00:00+01:00,0.0,55.7535635344318,81.28688880333027,0.0
01-02 05:00:00+01:00,0.0,63.31195021256021,93.3440866112314,0.0
01-02 06:00:00+01:00,0.0,74.3800726431728,110.4243590456786,0.0
01-02 07:00:00+01:00,0.0,42.01548404134397,70.37549904619577,0.0
01-02 08:00:00+01:00,0.0,40.39984950951911,67.64495372249907,0.0
01-02 09:00:00+01:00,0.0,56.104275751076734,92.650360669672,0.0
01-02 10:00:00+01:00,0.0,49.117340945267,81.65073779293017,0.0
01-02 11:00:00+01:00,0.0,55.10218627262225,91.058889442539,0.0
01-02 12:00:00+01:00,0.0,55.7391244080546,92.05476129957854,0.0
01-02 13:00:00+01:00,0.0,70.51804386248429,114.50652804260798,0.0
01-02 14:00:00+01:00,0.0,74.90280309621393,120.8404619155803,0.0
01-02 15:00:00+01:00,0.0,85.30486448388181,136.32772117652482,0.0
01-02 16:00:00+01:00,0.0,128.8484179120019,210.92043653558653,0.0
01-02 17:00:00+01:00,0.0,224.25834280238928,348.5890987051549,669.9424625887777
01-02 18:00:00+01:00,0.0,229.0083896164513,354.44141787325964,873.7982824580719
01-02 19:00:00+01:00,0.0,221.783420008695,344.40103432265795,810.6005337859883
01-02 20:00:00+01:00,0.0,207.56842731431672,324.5311192806012,469.9213485945711
01-02 21:00:00+01:00,0.0,197.5049129144476,309.444336186971,23.250618977594023
01-02 22:00:00+01:00,0.0,139.43402773796254,221.3953650031877,0.0
