LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,119.02204542285304,182.0528739628938,0.0
01-01 01:00:00+01:00,0.0,100.13286962479228,152.26199822263905,0.0
01-01 02:00:00+01:00,0.0,91.4874430259133,139.16032051323597,0.0
01-01 03:00:00+01:00,0.0,87.46703329067114,133.41667108504478,0.0
01-01 04:00:00+01:00,0.0,89.13044636656991,135.91517946614866,0.0
01-01 05:00:00+01:00,0.0,98.3291944475166,149.8617616295917,0.0
01-01 06:00:00+01:00,0.0,109.9805631748696,167.80385805568156,0.0
01-01 07:00:00+01:00,0.0,72.10642266377583,116.05405405455868,0.0
01-01 08:00:00+01:00,0.0,51.84082806446651,84.26605004811711,0.0
01-01 09:00:00+01:00,0.0,36.10211098666178,59.25168936928951,0.0
01-01 10:00:00+01:00,0.0,33.08905233336785,53.65319663113531,0.0
01-01 11:00:00+01:00,0.0,33.872809864086165,54.922638792898304,0.0
01-01 12:00:00+01:00,0.0,33.85311948797569,54.89074653970017,0.0
01-01 13:00:00+01:00,0.0,34.20806926081976,55.35596308468005,0.0
01-01 14:00:00+01:00,0.0,39.13265154016214,64.93888310797624,0.0
01-01 15:00:00+01:00,0.0,42.769855109624594,70.92413397107919,0.0
01-01 16:00:00+01:00,0.0,87.51844364890358,141.48194206773329,0.0
01-01 17:00:00+01:00,0.0,301.0783567580547,463.450763458916,903.6444964365528
01-01 18:00:00+01:00,0.0,298.62008064143845,460.5263272840347,799.4782623812804
01-01 19:00:00+01:00,0.0,270.4244662416503,421.8604842661988,676.2779981403718
01-01 20:00:00+01:00,0.0,265.6066428432585,413.3148464728238,483.9904435080263
01-01 21:00:00+01:00,0.0,254.07902122214372,393.90630548491146,60.01448014256189
01-01 22:00:00+01:00,0.0,147.42808555291728,223.4597715979096,0.0
01-01 23:00:00+01:00,0.0,117.16815765545384,175.18469966900722,0.0
01-02 00:00:00+01:00,0.0,77.45288694599525,117.26396770864618,0.0
01-02 01:00:00+01:00,0.0,71.68172798591915,109.19948102485056,0.0
01-02 02:00:00+01:00,0.0,63.68875727245143,97.22274192431742,0.0
01-02 03:00:00+01:00,0.0,63.62926032476628,96.39719883981584,0.0
01-02 04:00:00+01:00,0.0,65.879664285284,99.44605213825156,0.0
01-02 05:00:00+01:00,0.0,73.18689940200811,110.0197847515729,0.0
01-02 06:00:00+01:00,0.0,83.81821014858224,124.66430071780374,0.0
01-02 07:00:00+01:00,0.0,48.65169828022578,79.58624354347573,0.0
01-02 08:00:00+01:00,0.0,49.20759735441991,80.40050907187104,0.0
01-02 09:00:00+01:00,0.0,63.88727562590488,103.21031635469706,0.0
01-02 10:00:00+01:00,0.0,56.344874926326,90.69189846590407,0.0
01-02 11:00:00+01:00,0.0,62.68878391107623,101.31122507145624,0.0
01-02 12:00:00+01:00,0.0,61.71035332394297,99.77237520879982,0.0
01-02 13:00:00+01:00,0.0,77.26900154967167,124.22881790420644,0.0
01-02 14:00:00+01:00,0.0,81.24158837888962,130.81059361155133,0.0
01-02 15:00:00+01:00,0.0,92.10815267462232,149.16414367936946,0.0
01-02 16:00:00+01:00,0.0,149.46925170296225,239.63452860254108,0.0
01-02 17:00:00+01:00,0.0,269.9021846386626,419.41206485635263,594.838320766854
01-02 18:00:00+01:00,0.0,276.9352636059033,424.7940668580548,706.1883683901984
01-02 19:00:00+01:00,0.0,272.5322947109756,417.6893843437605,634.6907514267469
01-02 20:00:00+01:00,0.0,267.2447631245733,404.4714013393253,342.5505027635055
01-02 21:00:00+01:00,0.0,249.62837694595763,379.6126491016179,0.0
01-02 22:00:00+01:00,0.0,150.1076230206655,238.7703179139797,0.0
01-02 23:00:00+01:00,0.0,116.15761611449544,183.5776064494939,0.0
01-03 00:00:00+01:00,0.0,113.78994059593566,178.7935886531735,0.0
01-03 01:00:00+01:00,0.0,106.46496149438948,168.01275935615186,0.0
01-03 02:00:00+01:00,0.0,113.79764810983671,178.39429258630798,0.0
01-03 03:00:00+01:00,0.0,139.57697233066543,221.63629905905773,0.0
01-03 04:00:00+01:00,0.0,214.6493703089916,326.8467696979145,0.0
