LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,120.39428463810872,183.71619607251276,0.0
01-01 01:00:00+01:00,0.0,101.72506442148918,155.25030197446748,0.0
01-01 02:00:00+01:00,0.0,92.76906954994234,142.2636658734945,0.0
01-01 03:00:00+01:00,0.0,88.21896046866259,135.37875308699753,0.0
01-01 04:00:00+01:00,0.0,90.0336775701925,138.31903193348745,0.0
01-01 05:00:00+01:00,0.0,99.0780660633232,151.21158539635397,0.0
01-01 06:00:00+01:00,0.0,110.7721207881101,168.70459451657007,0.0
01-01 07:00:00+01:00,0.0,72.70484767493917,116.99216976639065,0.0
01-01 08:00:00+01:00,0.0,52.35571172010986,85.0114632034479,0.0
01-01 09:00:00+01:00,0.0,36.68572688327887,60.46048072396252,0.0
01-01 10:00:00+01:00,0.0,34.062709879612626,55.224666763788726,0.0
01-01 11:00:00+01:00,0.0,34.755276173655595,56.46211100521232,0.0
01-01 12:00:00+01:00,0.0,34.742335443147205,56.435308028712925,0.0
01-01 13:00:00+01:00,0.0,35.14075584129319,57.26052052822822,0.0
01-01 14:00:00+01:00,0.0,40.12018054954858,66.54821882994577,0.0
01-01 15:00:00+01:00,0.0,43.66951297135216,72.25086126965549,0.0
01-01 16:00:00+01:00,0.0,87.1754198084966,140.9137858804214,0.0
01-01 17:00:00+01:00,0.0,298.6938284936448,462.6422759403238,942.361832313353
01-01 18:00:00+01:00,0.0,296.40079189762605,459.4743695404274,837.2591310210028
01-01 19:00:00+01:00,0.0,277.23812797979326,431.98164223577055,692.6880740369153
01-01 20:00:00+01:00,0.0,270.3638797422407,420.1164187594635,499.45123969037184
01-01 21:00:00+01:00,0.0,247.54300089963397,383.72872550915343,92.82084733844616
01-01 22:00:00+01:00,0.0,147.48577957330295,223.14282890572227,0.0
01-01 23:00:00+01:00,0.0,117.88528460451496,175.2102401725286,0.0
01-02 00:00:00+01:00,0.0,77.4993607926244,116.5312926463252,0.0
01-02 01:00:00+01:00,0.0,71.22522761396274,108.51398604283568,0.0
01-02 02:00:00+01:00,0.0,63.360229922125086,96.67601858921591,0.0
01-02 03:00:00+01:00,0.0,63.25639258155776,95.85063091602215,0.0
01-02 04:00:00+01:00,0.0,65.46852784887696,98.76295538712095,0.0
01-02 05:00:00+01:00,0.0,72.65477474073552,109.13476551543953,0.0
01-02 06:00:00+01:00,0.0,83.04760614845434,123.5080188658698,0.0
01-02 07:00:00+01:00,0.0,48.8595643130527,79.8928390662285,0.0
01-02 08:00:00+01:00,0.0,49.44009702781064,80.73677852545154,0.0
01-02 09:00:00+01:00,0.0,64.18417807131048,103.67571811853752,0.0
01-02 10:00:00+01:00,0.0,56.66657430860517,91.15733739272494,0.0
01-02 11:00:00+01:00,0.0,63.00365964551814,101.804301210226,0.0
01-02 12:00:00+01:00,0.0,62.02753452128277,100.26868825562428,0.0
01-02 13:00:00+01:00,0.0,77.18789387174942,124.1023061115993,0.0
01-02 14:00:00+01:00,0.0,81.54165971222,131.09711588488614,0.0
01-02 15:00:00+01:00,0.0,93.1114221015276,150.6025851534036,0.0
01-02 16:00:00+01:00,0.0,150.66965381710958,237.93902470881173,0.0
01-02 17:00:00+01:00,0.0,286.0139853846336,442.463801831204,764.1788042017921
01-02 18:00:00+01:00,0.0,286.3336994370497,444.3725557950074,926.0826108562984
01-02 19:00:00+01:00,0.0,280.3986657316584,436.9212510010467,859.4133542029776
01-02 20:00:00+01:00,0.0,270.9943476137681,422.09533055908094,551.6907380171289
01-02 21:00:00+01:00,0.0,257.89942089338564,397.7569427893092,176.89614411810825
01-02 22:00:00+01:00,0.0,152.8057135665581,242.5601660975402,0.0
01-02 23:00:00+01:00,0.0,118.06107230399842,186.5775183420274,0.0
01-03 00:00:00+01:00,0.0,115.66234541454588,182.0615198773208,0.0
01-03 01:00:00+01:00,0.0,108.33295058520714,169.81578627129883,0.0
01-03 02:00:00+01:00,0.0,115.3903792601666,181.1954551932419,0.0
01-03 03:00:00+01:00,0.0,141.41457963451802,224.333982879144,0.0
01-03 04:00:00+01:00,0.0,248.1722117659241,384.57638062536114,0.0
01-03 05:00:00+01:00,0.0,292.2438280526832,448.6472244912245,382.403321892577
01-03 06:00:00+01:00,0.0,301.8699327493979,466.2120388853419,604.4138916003042
01-03 07:00:00+01:00,0.0,240.3694017389271,365.1560099082304,196.6687252929952
01-03 08:00:00+01:00,0.0,132.42042202433257,214.6542588844894,0.0
01-03 09:00:00+01:00,0.0,94.97086835535976,153.60693441959597,0.0
01-03 10:00:00+01:00,0.0,120.97537434756022,198.07707045228676,0.0
01-03 11:00:00+01:00,0.0,186.08589513427648,284.4518610460776,0.0
01-03 12:00:00+01:00,0.0,91.494489715517,147.38547543392409,0.0
01-03 13:00:00+01:00,0.0,93.34967465047642,151.02435418171856,0.0
01-03 14:00:00+01:00,0.0,108.37696336281682,178.17298545756398,0.0
01-03 15:00:00+01:00,0.0,186.86819247964144,275.224257615924,523.3443717688605
01-03 16:00:00+01:00,0.0,267.20484624864105,407.8469970193296,1407.248731286496
01-03 17:00:00+01:00,0.0,355.11366508816263,568.4905625636239,2498.757677954093
01-03 18:00:00+01:00,0.0,344.1344332366934,555.7659654226679,1734.1931134639804
01-03 19:00:00+01:00,0.0,309.01559533351013,476.21227913895694,899.1399150867217
01-03 20:00:00+01:00,0.0,281.7917413882365,426.0536705638974,166.6147274550589
01-03 21:00:00+01:00,0.0,181.3416694585752,278.7156041912148,0.0
01-03 22:00:00+01:00,0.0,146.91416824461913,230.65964725379715,0.0
01-03 23:00:00+01:00,0.0,131.45968959484142,207.58127612969983,0.0
01-04 00:00:00+01:00,0.0,142.9018422119116,223.4598328357948,0.0
01-04 01:00:00+01:00,0.0,124.46949792618544,189.82934398062108,0.0
01-04 02:00:00+01:00,0.0,117.80542598425494,179.38971367668586,0.0
01-04 03:00:00+01:00,0.0,115.38494549594344,176.99369453093846,0.0
01-04 04:00:00+01:00,0.0,122.88842449769828,188.21330961790963,0.0
01-04 05:00:00+01:00,0.0,143.00597065309924,222.6417000277465,0.0
01-04 06:00:00+01:00,0.0,191.90050523408868,292.2015237593273,0.0
01-04 07:00:00+01:00,0.0,114.93061584980929,189.7697445348292,0.0
01-04 08:00:00+01:00,0.0,74.50541126861641,119.61845645782005,0.0
01-04 09:00:00+01:00,0.0,64.6529196420604,104.30501643976466,0.0
01-04 10:00:00+01:00,0.0,60.38989652193453,97.77435924963444,0.0
01-04 11:00:00+01:00,0.0,64.31112037034968,103.19971344359293,0.0
01-04 12:00:00+01:00,0.0,62.75867969976548,100.91837342304304,0.0
01-04 13:00:00+01:00,0.0,64.6190979178714,103.70396087722996,0.0
01-04 14:00:00+01:00,0.0,69.62550049074139,111.19111913421808,0.0
01-04 15:00:00+01:00,0.0,81.67436696249615,131.3936632317019,0.0
01-04 16:00:00+01:00,0.0,142.39928824074903,230.2695518584408,0.0
01-04 17:00:00+01:00,0.0,340.56277699104714,513.6447913662507,2800.931560514583
01-04 18:00:00+01:00,0.0,333.4830320797081,506.1517445182092,2480.447693087722
01-04 19:00:00+01:00,0.0,345.2877670788743,557.3217590247175,1767.3138716453898
01-04 20:00:00+01:00,0.0,316.3541281236355,487.1290064262369,1076.5936115265938
01-04 21:00:00+01:00,0.0,290.1498969779201,443.6134501674108,432.2577578146708
01-04 22:00:00+01:00,0.0,208.70693864437865,314.1856024674571,0.0
01-04 23:00:00+01:00,0.0,158.3930402547581,246.35058126734293,0.0
01-05 00:00:00+01:00,0.0,147.33850525503436,230.65712688912816,0.0
01-05 01:00:00+01:00,0.0,141.50040940334452,222.31148334101087,0.0
01-05 02:00:00+01:00,0.0,134.8233284068021,208.34255973492628,0.0
01-05 03:00:00+01:00,0.0,135.95829968997546,209.5543703427448,0.0
01-05 04:00:00+01:00,0.0,145.47236575241936,225.2632878882388,0.0
01-05 05:00:00+01:00,0.0,172.64688170814404,266.3385778957552,0.0
01-05 06:00:00+01:00,0.0,261.5016349298901,391.50112022706935,0.0
01-05 07:00:00+01:00,0.0,234.02596456983295,357.41315075262713,81.84120741790272
01-05 08:00:00+01:00,0.0,145.38298876571318,232.11484395162648,0.0
01-05 09:00:00+01:00,0.0,84.01250467964175,134.9665761265359,0.0
01-05 10:00:00+01:00,0.0,78.82232149919393,126.56237820824006,36.31915938217499
01-05 11:00:00+01:00,0.0,95.85356390927258,154.8764081004309,61.20243827808867
01-05 12:00:00+01:00,0.0,124.092496701159,202.2192418410196,64.50390768049148
01-05 13:00:00+01:00,0.0,165.30823324919857,244.87281878084605,39.48978495276343
01-05 14:00:00+01:00,0.0,91.3691361545348,147.3090700458218,34.48803291263487
01-05 15:00:00+01:00,0.0,207.8172138576311,314.75905803490457,340.601933535139
01-05 16:00:00+01:00,0.0,248.42691574782825,379.1383007404717,1182.7547218825134
01-05 17:00:00+01:00,0.0,333.7172991316576,497.2136502794865,7088.247478816898
01-05 18:00:00+01:00,0.0,340.6680939276058,508.8995723929697,6413.638924899165
01-05 19:00:00+01:00,0.0,340.8076938241761,508.4193895786871,5255.721081227424
01-05 20:00:00+01:00,0.0,336.95027060812714,501.426094694267,4035.119153364432
01-05 21:00:00+01:00,0.0,331.12596790080266,495.86408944378667,2638.787154781702
01-05 22:00:00+01:00,0.0,303.31882319452774,467.44757562899673,1006.83478633494
01-05 23:00:00+01:00,0.0,268.9220545507648,405.69615144105137,0.0
01-06 00:00:00+01:00,0.0,157.02534784757844,246.4029930348058,0.0
01-06 01:00:00+01:00,0.0,139.13875356878145,218.14615351842707,0.0
01-06 02:00:00+01:00,0.0,138.0003659101088,217.2365375455824,0.0
01-06 03:00:00+01:00,0.0,150.03092026360193,236.36307524606528,0.0
01-06 04:00:00+01:00,0.0,202.4166081424268,317.2365992368349,0.0
01-06 05:00:00+01:00,0.0,280.70123391746074,430.335337872254,489.3233286822369
01-06 06:00:00+01:00,0.0,315.4043993271829,506.3324986259309,1347.25951073677
01-06 07:00:00+01:00,0.0,255.1581609688826,406.4337909775308,1864.2068335530944
01-06 08:00:00+01:00,0.0,231.2920250672903,352.47570790317656,328.94263477443883
01-06 09:00:00+01:00,0.0,128.26790663163987,208.5571165523131,15.65504262228815
01-06 10:00:00+01:00,0.0,85.13086704374676,136.8512121830745,0.0
01-06 11:00:00+01:00,0.0,80.22356399806331,128.74012642519423,0.0
01-06 12:00:00+01:00,0.0,72.91083352132114,116.87856960350032,0.0
01-06 13:00:00+01:00,0.0,92.76120568448653,149.7533173915963,0.0
01-06 14:00:00+01:00,0.0,131.06675186677143,212.68954751843864,0.0
01-06 15:00:00+01:00,0.0,205.68968615543645,311.4742051390657,322.7953314629696
01-06 16:00:00+01:00,0.0,257.0125662483424,409.4713996408019,1252.410202484028
01-06 17:00:00+01:00,0.0,333.1568880724585,527.127641778979,3425.6501270199587
01-06 18:00:00+01:00,0.0,324.9531941368114,514.4839652748769,5386.628596254396
01-06 19:00:00+01:00,0.0,316.0125918638879,504.13283370217175,4503.690113984928
01-06 20:00:00+01:00,0.0,319.17131271785564,511.5494315867181,2987.608996463913
01-06 21:00:00+01:00,0.0,285.2515826247874,448.01349530657546,1467.7616748123266
01-06 22:00:00+01:00,0.0,258.06145750167616,410.1122720778844,515.0817697346253
01-06 23:00:00+01:00,0.0,248.99953495511696,396.19629711833306,5.227610152531369
01-07 00:00:00+01:00,0.0,144.18309625260133,232.6656728132859,0.0
01-07 01:00:00+01:00,0.0,135.4281888178667,219.5188089190461,0.0
01-07 02:00:00+01:00,0.0,127.22418191313322,207.22866163730504,0.0
01-07 03:00:00+01:00,0.0,125.7543020412616,204.9563299886464,0.0
01-07 04:00:00+01:00,0.0,138.3326731068957,223.4989031376794,0.0
01-07 05:00:00+01:00,0.0,234.48521648731557,368.8215698575698,0.0
01-07 06:00:00+01:00,0.0,241.90941434881947,386.492080032961,916.8949792350472
01-07 07:00:00+01:00,0.0,260.73602523688874,396.0853701426015,290.8366642270073
01-07 08:00:00+01:00,0.0,153.56242576214456,243.0965663290106,0.0
01-07 09:00:00+01:00,0.0,109.79223574895096,175.35572361871905,0.0
01-07 10:00:00+01:00,0.0,88.11819798913118,141.5625469266654,0.0
01-07 11:00:00+01:00,0.0,82.08674701210059,131.39420270112137,0.0
01-07 12:00:00+01:00,0.0,94.28964001861002,152.03345828170632,0.0
01-07 13:00:00+01:00,0.0,93.77392028737368,151.71593947307986,0.0
01-07 14:00:00+01:00,0.0,118.5110604672184,194.51815797950047,0.0
01-07 15:00:00+01:00,0.0,145.32444518223377,230.85861931657377,49.92526783876542
01-07 16:00:00+01:00,0.0,237.41013771838743,363.2558627160218,587.9362205443919
01-07 17:00:00+01:00,0.0,280.4372620654109,440.0453153880843,2790.410485486242
01-07 18:00:00+01:00,0.0,300.7321604174101,461.2841708008932,3756.2803852467887
01-07 19:00:00+01:00,0.0,289.8596898754993,455.87989696818863,3068.1698698326422
01-07 20:00:00+01:00,0.0,284.19264036656807,451.2357747482589,1800.6623408165942
01-07 21:00:00+01:00,0.0,264.49508358221107,421.9056905510142,687.1976371701769
01-07 22:00:00+01:00,0.0,199.2714397647898,320.9842136445859,0.0
01-07 23:00:00+01:00,0.0,132.6686922027418,216.78314357050127,0.0
01-08 00:00:00+01:00,0.0,113.8050641098423,188.73127401109008,0.0
01-08 01:00:00+01:00,0.0,102.9196481397336,168.17240186060252,0.0
01-08 02:00:00+01:00,0.0,105.33622501452314,173.7709048877292,0.0
01-08 03:00:00+01:00,0.0,119.80115004818306,197.11219597478657,0.0
01-08 04:00:00+01:00,0.0,173.84755605471764,281.8203159541282,0.0
01-08 05:00:00+01:00,0.0,257.14878952613736,409.9919099707918,707.2496486379202
01-08 06:00:00+01:00,0.0,269.93442856053895,429.40689253060737,1154.2833845268055
01-08 07:00:00+01:00,0.0,213.6785822416084,324.7686951444673,177.0805239984454
01-08 08:00:00+01:00,0.0,133.20484222909732,206.92033741670255,54.09288605569101
01-08 09:00:00+01:00,0.0,125.47190237819368,201.2302458224,116.80762383009392
01-08 10:00:00+01:00,0.0,118.05762454349431,190.75636591360023,125.46585699494916
01-08 11:00:00+01:00,0.0,117.30288793457774,191.00505381501745,61.97581717613923
01-08 12:00:00+01:00,0.0,114.1165167398266,188.0698216997228,0.0
01-08 13:00:00+01:00,0.0,98.35454739550246,160.04253247113363,0.0
01-08 14:00:00+01:00,0.0,101.37641414481666,165.44463356316336,0.0
01-08 15:00:00+01:00,0.0,217.1421319058428,329.2655534126212,729.5661229090595
01-08 16:00:00+01:00,0.0,250.2597826090328,378.1312459421248,1314.7305197094358
01-08 17:00:00+01:00,0.0,271.80430029623386,413.1775889969594,5998.823882706094
01-08 18:00:00+01:00,0.0,275.59794362281826,418.9079940701268,5707.452793602743
01-08 19:00:00+01:00,0.0,279.0342811278264,426.7698615340987,4070.6117282712544
01-08 20:00:00+01:00,0.0,259.0693320606053,412.06602529249545,1910.8970494596097
01-08 21:00:00+01:00,0.0,242.08600258646604,386.4455398988642,718.697801347126
