LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,114.01077197042623,174.4485118718577,0.0
01-01 01:00:00+01:00,0.0,94.9131592446243,144.2474396402803,0.0
01-01 02:00:00+01:00,0.0,85.94684064934,131.12628188236167,0.0
01-01 03:00:00+01:00,0.0,81.25110259420364,124.2880796456803,0.0
01-01 04:00:00+01:00,0.0,83.24759307018252,127.23198692857652,0.0
01-01 05:00:00+01:00,0.0,92.06554717663754,140.22139457271896,0.0
01-01 06:00:00+01:00,0.0,104.21347126448376,159.22950656509488,0.0
01-01 07:00:00+01:00,0.0,72.38297474312309,116.48658130322669,0.0
01-01 08:00:00+01:00,0.0,52.27809511917735,84.89946083008081,0.0
01-01 09:00:00+01:00,0.0,36.33769108219598,59.7396253293369,0.0
01-01 10:00:00+01:00,0.0,33.59408114484008,54.471185410905406,0.0
01-01 11:00:00+01:00,0.0,34.42706406517863,55.78231465023697,0.0
01-01 12:00:00+01:00,0.0,34.40351542207967,55.733540454130754,0.0
01-01 13:00:00+01:00,0.0,34.73354320352376,56.417097449963016,0.0
01-01 14:00:00+01:00,0.0,39.741031378617855,65.92863341787198,0.0
01-01 15:00:00+01:00,0.0,43.35569445911878,71.78830018360081,0.0
01-01 16:00:00+01:00,0.0,87.40253907093916,141.40522143312802,0.0
01-01 17:00:00+01:00,0.0,299.4835930180047,461.82352854985993,903.6444964365528
01-01 18:00:00+01:00,0.0,297.28973227262026,459.0511095347394,799.1372210941415
01-01 19:00:00+01:00,0.0,268.5487442022693,417.3361446185452,675.345778011644
01-01 20:00:00+01:00,0.0,261.6789769121086,405.5300960742368,483.0582233793004
01-01 21:00:00+01:00,0.0,246.29536863686204,380.3521957056365,59.24297615848168
01-01 22:00:00+01:00,0.0,144.00002790647747,220.30033519526725,0.0
01-01 23:00:00+01:00,0.0,112.889462895764,170.88650003861744,0.0
01-02 00:00:00+01:00,0.0,71.9598810306461,108.40194967676965,0.0
01-02 01:00:00+01:00,0.0,65.83767461911205,99.61310997948355,0.0
01-02 02:00:00+01:00,0.0,57.60345045965161,87.27258340178149,0.0
01-02 03:00:00+01:00,0.0,57.76058654902869,86.94857441896006,0.0
01-02 04:00:00+01:00,0.0,60.20716517464392,90.44013004280536,0.0
01-02 05:00:00+01:00,0.0,68.04689534792813,102.0909378205584,0.0
01-02 06:00:00+01:00,0.0,79.28895122234951,118.07643228624896,0.0
01-02 07:00:00+01:00,0.0,48.781419445905314,79.77771458337669,0.0
01-02 08:00:00+01:00,0.0,49.39488875570834,80.6716242619445,0.0
01-02 09:00:00+01:00,0.0,64.02201556236825,103.42099805488908,0.0
01-02 10:00:00+01:00,0.0,56.62949493000684,91.10389850883202,0.0
01-02 11:00:00+01:00,0.0,62.91072177507918,101.65831715738923,0.0
01-02 12:00:00+01:00,0.0,61.98612480792773,100.2036431049895,0.0
01-02 13:00:00+01:00,0.0,77.13244678436992,124.01521146981958,0.0
01-02 14:00:00+01:00,0.0,81.35023799452124,130.9920920686483,0.0
01-02 15:00:00+01:00,0.0,92.9049445686809,150.49534447967338,0.0
01-02 16:00:00+01:00,0.0,149.1633020772855,235.78594029179345,0.0
01-02 17:00:00+01:00,0.0,283.5724364769867,441.85054590846886,723.7768703785302
01-02 18:00:00+01:00,0.0,284.06619582252506,443.01433996706027,885.1149342858805
01-02 19:00:00+01:00,0.0,277.3958126463368,433.8867326410845,818.9473013664636
01-02 20:00:00+01:00,0.0,264.60167005849314,412.9707668647516,520.1473912454081
01-02 21:00:00+01:00,0.0,260.76281076006893,399.5939775861141,126.60743113426162
01-02 22:00:00+01:00,0.0,147.39654235352285,234.02930497796712,0.0
01-02 23:00:00+01:00,0.0,111.54408338841434,176.34144672171712,0.0
01-03 00:00:00+01:00,0.0,109.3214993135092,171.6950632601644,0.0
01-03 01:00:00+01:00,0.0,101.47248562520689,158.4636335457608,0.0
01-03 02:00:00+01:00,0.0,108.7832817926106,170.59019173629162,0.0
01-03 03:00:00+01:00,0.0,136.2232988925687,216.4409889298432,0.0
01-03 04:00:00+01:00,0.0,234.7966070188796,366.7380650761819,0.0
01-03 05:00:00+01:00,0.0,294.11893556896206,447.95808540393216,340.60787994892786
01-03 06:00:00+01:00,0.0,302.1433749355065,465.482779298149,567.4232383928949
01-03 07:00:00+01:00,0.0,242.27462122562085,368.96722341596944,155.31478051439078
01-03 08:00:00+01:00,0.0,132.25790951914584,214.38890211819472,0.0
01-03 09:00:00+01:00,0.0,94.14959248832876,152.22572590278554,0.0
01-03 10:00:00+01:00,0.0,119.9953372575122,196.6647083711113,0.0
01-03 11:00:00+01:00,0.0,176.2797499044277,269.479032580308,0.0
01-03 12:00:00+01:00,0.0,90.308304076085,145.38977069873337,0.0
01-03 13:00:00+01:00,0.0,92.20982976161211,149.19422716150547,0.0
01-03 14:00:00+01:00,0.0,107.53894283494324,176.37959185088903,0.0
01-03 15:00:00+01:00,0.0,185.61824567323072,273.4788733801142,496.5507330057087
01-03 16:00:00+01:00,0.0,268.4183150229392,410.1138548254568,1370.237509642875
01-03 17:00:00+01:00,0.0,357.45501082551993,532.9014684363451,2442.603423018976
01-03 18:00:00+01:00,0.0,348.1398909254769,558.1288043663827,1611.7458065142498
01-03 19:00:00+01:00,0.0,313.7507484211723,484.26998740656506,848.3340975145198
01-03 20:00:00+01:00,0.0,286.9686534624974,432.2510972643641,112.6046341417587
01-03 21:00:00+01:00,0.0,181.2160431132532,278.40335212380785,0.0
01-03 22:00:00+01:00,0.0,145.38686284449895,228.5878013345497,0.0
01-03 23:00:00+01:00,0.0,129.02822134104517,205.45748900235392,0.0
01-04 00:00:00+01:00,0.0,141.78712350383518,222.66975166582603,0.0
01-04 01:00:00+01:00,0.0,119.2490641154868,184.10671270123424,0.0
01-04 02:00:00+01:00,0.0,112.50904975908456,172.20839755514763,0.0
01-04 03:00:00+01:00,0.0,109.71165378603354,167.73572398105236,0.0
01-04 04:00:00+01:00,0.0,116.24426765459508,178.89667666030465,0.0
01-04 05:00:00+01:00,0.0,138.82815100043507,217.96086846762896,0.0
01-04 06:00:00+01:00,0.0,195.6483999814605,297.7044105283872,0.0
01-04 07:00:00+01:00,0.0,114.96118123419504,189.77631783346615,0.0
01-04 08:00:00+01:00,0.0,74.48336108821286,119.57241257752096,0.0
01-04 09:00:00+01:00,0.0,64.37405359505956,103.94184348233594,0.0
01-04 10:00:00+01:00,0.0,59.91585450533701,97.4013859881954,0.0
01-04 11:00:00+01:00,0.0,63.85009315210377,103.0321868403935,0.0
