Period,Scenario,LoadLevel,mEUR
2030,sc01,01-14 23:00:00+01:00,405179.6432977774
2030,sc01,01-19 14:00:00+01:00,212222.2477261604
2030,sc01,01-23 11:00:00+01:00,192572.36897601726
2030,sc01,01-24 09:00:00+01:00,11465.98418266954
2030,sc01,01-26 13:00:00+01:00,175400.68829196223
2030,sc01,01-28 16:00:00+01:00,199004.54803915395
2030,sc01,01-29 10:00:00+01:00,93631.07840806959
2030,sc01,02-15 11:00:00+01:00,102293.07563500642
2030,sc01,02-15 22:00:00+01:00,357377.7089587849
2030,sc01,02-27 18:00:00+01:00,269091.1256404399
2030,sc01,03-18 22:00:00+01:00,424977.9377482862
2030,sc01,04-03 06:00:00+02:00,63413.11165325151
2030,sc01,04-08 07:00:00+02:00,394157.47088411753
2030,sc01,04-12 07:00:00+02:00,16968.754345050085
2030,sc01,04-18 21:00:00+02:00,313496.18419825926
2030,sc01,05-15 21:00:00+02:00,274892.6917190539
2030,sc01,05-20 19:00:00+02:00,190083.41026722765
2030,sc01,06-10 15:00:00+02:00,199538.09174051997
2030,sc01,06-16 19:00:00+02:00,77867.42680071447
2030,sc01,06-25 07:00:00+02:00,107770.05880829535
2030,sc01,07-05 21:00:00+02:00,252075.0903933934
2030,sc01,07-12 19:00:00+02:00,77603.48645442177
2030,sc01,07-26 19:00:00+02:00,130608.44578226817
2030,sc01,07-31 22:00:00+02:00,189117.70717799634
2030,sc01,08-14 18:00:00+02:00,182625.72776805915
2030,sc01,08-25 20:00:00+02:00,254326.94217403614
2030,sc01,09-07 06:00:00+02:00,90596.14699876722
2030,sc01,09-23 21:00:00+02:00,308024.3414711317
2030,sc01,09-25 06:00:00+02:00,74027.1393235204
2030,sc01,10-18 10:00:00+02:00,114293.03467971219
2030,sc01,10-23 20:00:00+02:00,293076.3346983335
2030,sc01,11-08 14:00:00+01:00,91883.46848068721
2030,sc01,11-18 14:00:00+01:00,216664.1896224996
2030,sc01,11-18 15:00:00+01:00,218070.25450896632
2030,sc01,11-18 16:00:00+01:00,74048.97305295186
2030,sc01,11-22 06:00:00+01:00,236529.6153422646
2030,sc01,11-25 11:00:00+01:00,112616.13569176932
2030,sc01,11-30 10:00:00+01:00,209800.81026781502
2030,sc01,12-19 06:00:00+01:00,201860.36370653484
2030,sc01,12-20 16:00:00+01:00,107883.76653702522
