,Weight
sti1,14
sti10,22
sti100,38
sti101,15
sti102,33
sti103,39
sti104,21
sti105,21
sti106,41
sti107,12
sti108,33
sti109,41
sti11,16
sti110,11
sti111,16
sti112,12
sti113,23
sti114,19
sti115,21
sti116,33
sti117,16
sti118,53
sti119,40
sti12,21
sti120,7
sti121,34
sti122,37
sti123,18
sti124,12
sti125,30
sti126,30
sti127,20
sti128,18
sti129,17
sti13,25
sti130,31
sti131,37
sti132,28
sti133,20
sti134,31
sti135,28
sti136,17
sti137,18
sti138,21
sti139,26
sti14,8
sti140,23
sti141,16
sti142,12
sti143,27
sti144,21
sti145,13
sti146,24
sti147,28
sti148,22
sti149,15
sti15,39
sti150,36
sti151,16
sti152,9
sti153,15
sti154,33
sti155,22
sti156,18
sti157,13
sti158,25
sti159,25
sti16,27
sti160,13
sti161,9
sti162,22
sti163,34
sti164,14
sti165,18
sti166,11
sti167,23
sti168,29
sti169,32
sti17,18
sti170,13
sti171,9
sti172,20
sti173,23
sti174,19
sti175,24
sti176,55
sti177,17
sti178,17
sti179,26
sti18,16
sti180,34
sti181,34
sti182,19
sti183,8
sti184,26
sti185,9
sti186,9
sti187,16
sti188,18
sti189,18
sti19,37
sti190,8
sti191,34
sti192,21
sti193,35
sti194,16
sti195,21
sti196,17
sti197,20
sti198,26
sti199,27
sti2,27
sti20,10
sti200,24
sti201,10
sti202,13
sti203,18
sti204,24
sti205,34
sti206,14
sti207,39
sti208,23
sti209,25
sti21,21
sti210,54
sti211,13
sti212,27
sti213,20
sti214,21
sti215,11
sti216,5
sti217,17
sti218,27
sti219,12
sti22,21
sti220,14
sti221,20
sti222,19
sti223,9
sti224,51
sti225,22
sti226,22
sti227,26
sti228,39
sti229,30
sti23,30
sti230,10
sti231,35
sti232,18
sti233,19
sti234,16
sti235,15
sti236,19
sti237,26
sti238,22
sti239,14
sti24,10
sti240,12
sti241,13
sti242,13
sti243,31
sti244,21
sti245,42
sti246,26
sti247,19
sti248,21
sti249,28
sti25,17
sti250,19
sti251,17
sti252,11
sti253,18
sti254,17
sti255,22
sti256,12
sti257,20
sti258,12
sti259,27
sti26,35
sti260,20
sti261,25
sti262,52
sti263,8
sti264,22
sti265,13
sti266,14
sti267,13
sti268,21
sti269,14
sti27,37
sti270,11
sti271,14
sti272,24
sti273,6
sti274,19
sti275,12
sti276,16
sti277,15
sti278,23
sti279,21
sti28,27
sti280,14
sti281,12
sti282,20
sti283,13
sti284,13
sti285,22
sti286,34
sti287,12
sti288,8
sti289,15
sti29,47
sti290,43
sti291,10
sti292,6
sti293,14
sti294,16
sti295,10
sti296,12
sti297,10
sti298,17
sti299,22
sti3,10
sti30,29
sti300,9
sti301,15
sti302,21
sti303,27
sti304,14
sti305,14
sti306,20
sti307,24
sti308,10
sti309,10
sti31,27
sti310,23
sti311,35
sti312,22
sti313,10
sti314,32
sti315,25
sti316,19
sti317,24
sti318,9
sti319,25
sti32,17
sti320,18
sti321,12
sti322,22
sti323,16
sti324,16
sti325,13
sti326,8
sti327,8
sti328,27
sti329,17
sti33,19
sti330,27
sti331,28
sti332,15
sti333,12
sti334,7
sti335,14
sti336,8
sti337,14
sti338,10
sti339,19
sti34,31
sti340,28
sti341,17
sti342,18
sti343,6
sti344,18
sti345,13
sti346,16
sti347,16
sti348,20
sti349,35
sti35,8
sti350,12
sti351,19
sti352,20
sti353,17
sti354,21
sti355,27
sti356,15
sti357,20
sti358,19
sti359,8
sti36,12
sti360,20
sti361,6
sti362,6
sti363,35
sti364,20
sti365,16
sti366,9
sti367,31
sti368,22
sti369,14
sti37,20
sti38,21
sti39,29
sti4,14
sti40,24
sti41,23
sti42,15
sti43,39
sti44,21
sti45,18
sti46,16
sti47,31
sti48,40
sti49,41
sti5,29
sti50,25
sti51,9
sti52,29
sti53,16
sti54,30
sti55,25
sti56,33
sti57,19
sti58,19
sti59,11
sti6,40
sti60,24
sti61,42
sti62,20
sti63,14
sti64,16
sti65,32
sti66,14
sti67,39
sti68,18
sti69,14
sti7,21
sti70,30
sti71,12
sti72,19
sti73,28
sti74,29
sti75,32
sti76,22
sti77,37
sti78,33
sti79,62
sti8,13
sti80,37
sti81,5
sti82,17
sti83,15
sti84,28
sti85,16
sti86,13
sti87,43
sti88,12
sti89,22
sti9,42
sti90,17
sti91,28
sti92,21
sti93,22
sti94,31
sti95,12
sti96,28
sti97,51
sti98,20
sti99,14
stn1,11
stn10,29
stn11,33
stn12,39
stn13,12
stn14,25
stn15,19
stn16,15
stn17,23
stn18,10
stn19,12
stn2,19
stn20,14
stn21,22
stn22,22
stn23,7
stn24,12
stn25,10
stn26,4
stn27,12
stn28,6
stn29,12
stn3,28
stn30,15
stn31,50
stn32,24
stn33,30
stn34,22
stn35,14
stn36,14
stn37,19
stn4,39
stn5,20
stn6,49
stn7,29
stn8,16
stn9,33
stp1,61
stp2,3
stp3,17
stp4,16
stp5,7
