Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,02-20 07:00:00+01:00,WT-Onshore,2027.8644500973674
2030,sc01,02-20 07:00:00+01:00,Oil,0.0
2030,sc01,02-20 07:00:00+01:00,DG-BTM,2.548375664824
2030,sc01,02-20 07:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-20 07:00:00+01:00,Geothermal,5.984
2030,sc01,02-20 07:00:00+01:00,Battery,0.0
2030,sc01,02-20 07:00:00+01:00,SolarPV-NonTracking,26.143464662194
2030,sc01,02-20 07:00:00+01:00,Hydro,2248.5082117080005
2030,sc01,02-20 07:00:00+01:00,SolarPV-Tracking,27.671145158359998
2030,sc01,02-20 07:00:00+01:00,Coal,0.0
2030,sc01,02-20 07:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-20 07:00:00+01:00,Biomass,0.0
2030,sc01,02-20 07:00:00+01:00,Natural gas,1314.8613956530824
2030,sc01,02-21 18:00:00+01:00,WT-Onshore,1801.2127310413607
2030,sc01,02-21 18:00:00+01:00,Oil,0.0
2030,sc01,02-21 18:00:00+01:00,DG-BTM,51.952695414556
2030,sc01,02-21 18:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-21 18:00:00+01:00,Geothermal,5.5360000000000005
2030,sc01,02-21 18:00:00+01:00,Battery,0.0
2030,sc01,02-21 18:00:00+01:00,SolarPV-NonTracking,322.68015991276985
2030,sc01,02-21 18:00:00+01:00,Hydro,1319.36907878
2030,sc01,02-21 18:00:00+01:00,SolarPV-Tracking,212.61397749278
2030,sc01,02-21 18:00:00+01:00,Coal,0.0
2030,sc01,02-21 18:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-21 18:00:00+01:00,Biomass,0.0
2030,sc01,02-21 18:00:00+01:00,Natural gas,2117.7024637840304
2030,sc01,02-25 16:00:00+01:00,WT-Onshore,2258.388438520015
2030,sc01,02-25 16:00:00+01:00,Oil,0.0
2030,sc01,02-25 16:00:00+01:00,DG-BTM,281.5481030593155
2030,sc01,02-25 16:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-25 16:00:00+01:00,Geothermal,6.6080000000000005
2030,sc01,02-25 16:00:00+01:00,Battery,0.0
2030,sc01,02-25 16:00:00+01:00,SolarPV-NonTracking,984.354395563049
2030,sc01,02-25 16:00:00+01:00,Hydro,1591.1713974240001
2030,sc01,02-25 16:00:00+01:00,SolarPV-Tracking,836.9203159127037
2030,sc01,02-25 16:00:00+01:00,Coal,0.0
2030,sc01,02-25 16:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-25 16:00:00+01:00,Biomass,0.0
2030,sc01,02-25 16:00:00+01:00,Natural gas,130.4621903814455
2030,sc01,02-28 00:00:00+01:00,WT-Onshore,2207.406734064459
2030,sc01,02-28 00:00:00+01:00,Oil,0.0
2030,sc01,02-28 00:00:00+01:00,DG-BTM,3.1602954023759997
2030,sc01,02-28 00:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-28 00:00:00+01:00,Geothermal,5.216
2030,sc01,02-28 00:00:00+01:00,Battery,0.0
2030,sc01,02-28 00:00:00+01:00,SolarPV-NonTracking,21.74372617171401
2030,sc01,02-28 00:00:00+01:00,Hydro,781.783300584
2030,sc01,02-28 00:00:00+01:00,SolarPV-Tracking,7.414480617124001
2030,sc01,02-28 00:00:00+01:00,Coal,0.0
2030,sc01,02-28 00:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-28 00:00:00+01:00,Biomass,0.0
2030,sc01,02-28 00:00:00+01:00,Natural gas,132.55026205387128
2030,sc01,03-05 13:00:00+01:00,WT-Onshore,1792.6970283632722
2030,sc01,03-05 13:00:00+01:00,Oil,0.0
2030,sc01,03-05 13:00:00+01:00,DG-BTM,106.76739524963635
2030,sc01,03-05 13:00:00+01:00,SynchCompensator,0.0
2030,sc01,03-05 13:00:00+01:00,Geothermal,0.0
2030,sc01,03-05 13:00:00+01:00,Battery,0.0
2030,sc01,03-05 13:00:00+01:00,SolarPV-NonTracking,241.21198991442785
2030,sc01,03-05 13:00:00+01:00,Hydro,886.0522835522125
2030,sc01,03-05 13:00:00+01:00,SolarPV-Tracking,427.13444271358003
2030,sc01,03-05 13:00:00+01:00,Coal,0.0
2030,sc01,03-05 13:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,03-05 13:00:00+01:00,Biomass,0.0
2030,sc01,03-05 13:00:00+01:00,Natural gas,93.04875479294837
2030,sc01,03-12 04:00:00+01:00,WT-Onshore,2816.4334358202427
2030,sc01,03-12 04:00:00+01:00,Oil,0.0
2030,sc01,03-12 04:00:00+01:00,DG-BTM,4.524117311274
2030,sc01,03-12 04:00:00+01:00,SynchCompensator,0.0
2030,sc01,03-12 04:00:00+01:00,Geothermal,8.016
2030,sc01,03-12 04:00:00+01:00,Battery,0.0
2030,sc01,03-12 04:00:00+01:00,SolarPV-NonTracking,31.127206620435004
2030,sc01,03-12 04:00:00+01:00,Hydro,1394.031648407646
