Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-02 17:00:00+01:00,N_101,32.41711915558743
2030,sc01,01-02 17:00:00+01:00,N_110,30.35392961354962
2030,sc01,01-02 17:00:00+01:00,N_111,29.103440634379954
2030,sc01,01-02 17:00:00+01:00,N_118,11.246706762201129
2030,sc01,01-02 17:00:00+01:00,N_115,47.04415397569429
2030,sc01,01-02 17:00:00+01:00,N_103,37.27651177092478
2030,sc01,01-02 17:00:00+01:00,N_104,31.81892507715746
2030,sc01,01-02 17:00:00+01:00,N_113,29.108634311473175
2030,sc01,01-02 17:00:00+01:00,N_120,27.440632827934873
2030,sc01,01-02 17:00:00+01:00,N_109,31.45524771764146
2030,sc01,01-02 17:00:00+01:00,N_106,30.811413636850727
2030,sc01,01-02 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 17:00:00+01:00,N_124,43.31115964264909
2030,sc01,01-02 17:00:00+01:00,N_114,27.304172107688114
2030,sc01,01-02 17:00:00+01:00,N_122,8.715089021049213
2030,sc01,01-02 17:00:00+01:00,N_102,32.26326376038482
2030,sc01,01-02 17:00:00+01:00,N_116,25.629733215623222
2030,sc01,01-02 17:00:00+01:00,N_123,28.06448341208051
2030,sc01,01-02 17:00:00+01:00,N_119,26.2969067570012
2030,sc01,01-02 17:00:00+01:00,N_105,31.408209917727504
2030,sc01,01-02 17:00:00+01:00,N_112,29.688412760948967
2030,sc01,01-02 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_117,17.149073069749452
2030,sc01,01-02 18:00:00+01:00,N_101,0.8964908146594606
2030,sc01,01-02 18:00:00+01:00,N_110,1.610751525573919
2030,sc01,01-02 18:00:00+01:00,N_111,3.2506908485580235
2030,sc01,01-02 18:00:00+01:00,N_118,3.2838337784255125
2030,sc01,01-02 18:00:00+01:00,N_115,3.29132468833139
2030,sc01,01-02 18:00:00+01:00,N_103,3.3803189977274295
2030,sc01,01-02 18:00:00+01:00,N_104,2.9754358745304774
2030,sc01,01-02 18:00:00+01:00,N_113,3.250643528263479
2030,sc01,01-02 18:00:00+01:00,N_120,3.265840915410457
2030,sc01,01-02 18:00:00+01:00,N_109,4.857809164834937
2030,sc01,01-02 18:00:00+01:00,N_106,-5.861288627613208
2030,sc01,01-02 18:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 18:00:00+01:00,N_124,3.3253365046616876
2030,sc01,01-02 18:00:00+01:00,N_114,3.267084227491659
2030,sc01,01-02 18:00:00+01:00,N_122,3.284096657778177
2030,sc01,01-02 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-02 18:00:00+01:00,N_116,3.2823402667385113
2030,sc01,01-02 18:00:00+01:00,N_123,3.260156928350075
2030,sc01,01-02 18:00:00+01:00,N_119,3.2762615583544914
2030,sc01,01-02 18:00:00+01:00,N_105,1.2457676090591814
2030,sc01,01-02 18:00:00+01:00,N_112,3.245361088383708
2030,sc01,01-02 18:00:00+01:00,N_108,16.240107489823064
2030,sc01,01-02 18:00:00+01:00,N_107,16.240107489823064
2030,sc01,01-02 18:00:00+01:00,N_117,3.283220885645968
2030,sc01,01-03 17:00:00+01:00,N_101,34.74193802365253
2030,sc01,01-03 17:00:00+01:00,N_110,32.43515667900318
2030,sc01,01-03 17:00:00+01:00,N_111,30.862225092601136
2030,sc01,01-03 17:00:00+01:00,N_118,11.787686818208977
2030,sc01,01-03 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-03 17:00:00+01:00,N_103,39.57171859957685
2030,sc01,01-03 17:00:00+01:00,N_104,33.802034501678506
2030,sc01,01-03 17:00:00+01:00,N_113,30.867778428173306
2030,sc01,01-03 17:00:00+01:00,N_120,29.084269017270724
2030,sc01,01-03 17:00:00+01:00,N_109,33.14104603256665
2030,sc01,01-03 17:00:00+01:00,N_106,34.0058234196727
2030,sc01,01-03 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 17:00:00+01:00,N_124,46.02426158405471
