Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-15 22:00:00+01:00,CT NG 54,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 70,0.0
2030,sc01,01-15 22:00:00+01:00,Wind 08,0.13679888610399998
2030,sc01,01-15 22:00:00+01:00,CC NG 06,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 15,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 15,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 27,0.32164469999999995
2030,sc01,01-15 22:00:00+01:00,CC NG 34,0.0
2030,sc01,01-15 22:00:00+01:00,Wind 02,0.21343174483199998
2030,sc01,01-15 22:00:00+01:00,CC NG 37,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 22,14.891218755823287
2030,sc01,01-15 22:00:00+01:00,Wind 04,0.0
2030,sc01,01-15 22:00:00+01:00,ST NG 08,0.0
2030,sc01,01-15 22:00:00+01:00,Wind N01,21.6385812955
2030,sc01,01-15 22:00:00+01:00,Solar 34,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 20,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 58,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 21,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 05,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 10,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 64,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 68,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 50,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 27,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 45,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 24,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 23,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 14,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 22,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 49,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 19,0.0164835
2030,sc01,01-15 22:00:00+01:00,Solar 15,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 35,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 23,27.202536900000002
2030,sc01,01-15 22:00:00+01:00,Solar 38,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 03,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 65,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 22,24.251006199999996
2030,sc01,01-15 22:00:00+01:00,Wind 09,0.100564316648
2030,sc01,01-15 22:00:00+01:00,Solar 31,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 74,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 53,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 28,40.88127780000001
2030,sc01,01-15 22:00:00+01:00,CT NG 11,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 21,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 30,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 09,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 18,22.147201000000003
2030,sc01,01-15 22:00:00+01:00,CC NG 32,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 01,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 56,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 66,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 24,0.0
2030,sc01,01-15 22:00:00+01:00,ST NG 01,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 75,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 02,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 07,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 43,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 69,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 34,1.3568097899158764
2030,sc01,01-15 22:00:00+01:00,CT NG 45,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 26,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 28,6.4938885
2030,sc01,01-15 22:00:00+01:00,Hydro 20,28.050155099999998
2030,sc01,01-15 22:00:00+01:00,CC NG 39,0.0
2030,sc01,01-15 22:00:00+01:00,Hydro 29,40.88127780000001
2030,sc01,01-15 22:00:00+01:00,CT NG 74,0.0
2030,sc01,01-15 22:00:00+01:00,ST NG 06,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 55,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 40,0.0
2030,sc01,01-15 22:00:00+01:00,CC NG 03,4.54321742
2030,sc01,01-15 22:00:00+01:00,Geo 01,0.592
2030,sc01,01-15 22:00:00+01:00,ST NG 07,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 09,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 14,0.0
2030,sc01,01-15 22:00:00+01:00,ST NG 02,0.0
2030,sc01,01-15 22:00:00+01:00,Wind 11,0.49447897346
2030,sc01,01-15 22:00:00+01:00,CT Oil 02,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 48,0.0
2030,sc01,01-15 22:00:00+01:00,Wind 14,0.139494358008
2030,sc01,01-15 22:00:00+01:00,Solar 70,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 46,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 73,0.0
2030,sc01,01-15 22:00:00+01:00,Solar 48,0.0
2030,sc01,01-15 22:00:00+01:00,CT NG 53,0.0
