,Weight
sti1,13
sti10,56
sti100,37
sti101,38
sti102,14
sti103,19
sti104,12
sti105,52
sti106,28
sti107,10
sti108,25
sti109,22
sti11,40
sti110,43
sti111,41
sti112,23
sti113,36
sti114,18
sti115,27
sti116,32
sti117,76
sti118,40
sti119,32
sti12,11
sti120,33
sti121,40
sti122,32
sti123,14
sti124,42
sti125,26
sti126,57
sti127,36
sti128,26
sti129,13
sti13,18
sti130,31
sti131,18
sti132,43
sti133,33
sti134,38
sti135,52
sti136,29
sti137,15
sti138,47
sti139,19
sti14,42
sti140,43
sti141,32
sti142,33
sti143,19
sti144,28
sti145,14
sti146,45
sti147,58
sti148,55
sti149,43
sti15,24
sti150,14
sti151,17
sti152,24
sti153,13
sti154,39
sti155,4
sti156,41
sti157,21
sti158,13
sti159,34
sti16,16
sti160,23
sti161,18
sti162,31
sti163,40
sti164,14
sti165,9
sti166,56
sti167,13
sti168,24
sti169,15
sti17,24
sti170,43
sti171,40
sti172,6
sti173,24
sti174,39
sti175,36
sti176,25
sti177,17
sti178,21
sti179,28
sti18,27
sti180,34
sti181,14
sti182,23
sti183,37
sti184,16
sti185,13
sti186,12
sti187,25
sti188,10
sti189,47
sti19,15
sti190,33
sti191,26
sti192,58
sti193,25
sti194,20
sti195,22
sti196,27
sti197,19
sti198,21
sti199,12
sti2,14
sti20,15
sti200,30
sti201,26
sti202,21
sti203,14
sti204,50
sti205,32
sti206,17
sti207,30
sti208,12
sti209,19
sti21,31
sti210,38
sti211,29
sti212,12
sti213,33
sti214,18
sti215,14
sti216,36
sti217,13
sti218,14
sti219,13
sti22,46
sti220,27
sti221,31
sti222,33
sti223,17
sti224,21
sti225,22
sti226,37
sti227,25
sti228,28
sti229,24
sti23,21
sti230,17
sti231,10
sti232,12
sti233,30
sti234,20
sti235,17
sti236,51
sti237,30
sti238,17
sti239,16
sti24,17
sti240,17
sti241,8
sti242,13
sti243,25
sti244,21
sti245,24
sti246,13
sti247,28
sti248,32
sti249,28
sti25,50
sti250,32
sti251,14
sti252,29
sti253,34
sti254,13
sti255,34
sti256,19
sti257,29
sti258,26
sti259,5
sti26,23
sti260,24
sti261,20
sti262,29
sti263,31
sti264,19
sti265,36
sti266,25
sti267,23
sti268,43
sti269,18
sti27,21
sti270,24
sti271,15
sti272,23
sti273,21
sti274,29
sti275,37
sti276,23
sti277,11
sti278,18
sti279,15
sti28,15
sti280,9
sti281,16
sti282,20
sti283,33
sti284,22
sti285,7
sti286,14
sti287,15
sti288,26
sti289,19
sti29,20
sti290,11
sti291,25
sti292,13
sti293,14
sti294,15
sti295,13
sti296,8
sti297,16
sti3,51
sti30,60
sti31,28
sti32,25
sti33,26
sti34,14
sti35,46
sti36,21
sti37,21
sti38,41
sti39,7
sti4,18
sti40,26
sti41,22
sti42,20
sti43,14
sti44,33
sti45,18
sti46,36
sti47,27
sti48,29
sti49,55
sti5,50
sti50,14
sti51,41
sti52,18
sti53,41
sti54,29
sti55,28
sti56,34
sti57,65
sti58,21
sti59,30
sti6,16
sti60,43
sti61,37
sti62,19
sti63,34
sti64,23
sti65,30
sti66,22
sti67,43
sti68,19
sti69,9
sti7,30
sti70,21
sti71,32
sti72,30
sti73,23
sti74,27
sti75,16
sti76,30
sti77,39
sti78,20
sti79,27
sti8,37
sti80,20
sti81,11
sti82,24
sti83,38
sti84,23
sti85,25
sti86,34
sti87,61
sti88,34
sti89,11
sti9,20
sti90,15
sti91,30
sti92,39
sti93,38
sti94,14
sti95,36
sti96,29
sti97,20
sti98,42
sti99,48
stn1,31
stn10,36
stn11,35
stn12,22
stn13,20
stn14,19
stn15,26
stn16,23
stn17,11
stn18,53
stn19,6
stn2,37
stn20,25
stn21,35
stn22,27
stn23,7
stn24,16
stn25,4
stn26,18
stn27,17
stn28,22
stn29,32
stn3,42
stn30,15
stn4,32
stn5,6
stn6,33
stn7,48
stn8,29
stn9,43
stp1,20
stp2,9
stp3,3
stp4,72
