,Weight
sti1,137
sti10,136
sti11,86
sti12,189
sti13,234
sti14,167
sti15,131
sti16,250
sti17,263
sti18,130
sti19,103
sti2,199
sti20,205
sti21,210
sti22,205
sti23,253
sti24,114
sti25,126
sti26,121
sti27,149
sti28,170
sti29,125
sti3,219
sti30,134
sti31,147
sti32,201
sti33,178
sti34,113
sti35,179
sti36,166
sti37,246
sti38,151
sti39,235
sti4,180
sti40,122
sti41,138
sti42,129
sti43,72
sti44,192
sti45,226
sti5,121
sti6,193
sti7,152
sti8,393
sti9,272
stn1,148
stn2,236
stn3,137
stn4,122
stn5,127
stp1,104
