Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,92.76013585018993
2030,sc01,01-01 01:00:00+01:00,-3.979039320256561e-13
2030,sc01,01-01 02:00:00+01:00,-8.739675649849232e-13
2030,sc01,01-01 03:00:00+01:00,-4.796163466380676e-12
2030,sc01,01-01 04:00:00+01:00,-3.61666252501891e-12
2030,sc01,01-01 05:00:00+01:00,6.608047442568932e-13
2030,sc01,01-01 06:00:00+01:00,-2.0179413695586845e-12
2030,sc01,01-01 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-01 08:00:00+01:00,1.7479351299698465e-12
2030,sc01,01-01 09:00:00+01:00,-2.7000623958883807e-13
2030,sc01,01-01 10:00:00+01:00,-9.663381206337363e-13
2030,sc01,01-01 11:00:00+01:00,-6.892264536872972e-13
2030,sc01,01-01 12:00:00+01:00,-1.3500311979441904e-12
2030,sc01,01-01 13:00:00+01:00,1.7763568394002505e-12
2030,sc01,01-01 14:00:00+01:00,1.9113599591946695e-12
2030,sc01,01-01 15:00:00+01:00,7.034373084024992e-13
2030,sc01,01-01 16:00:00+01:00,2.0179413695586845e-12
2030,sc01,01-01 17:00:00+01:00,-2.1884716261411086e-12
2030,sc01,01-01 18:00:00+01:00,436.09990954072885
2030,sc01,01-01 19:00:00+01:00,820.5520753518315
2030,sc01,01-01 20:00:00+01:00,843.6961103428089
2030,sc01,01-01 21:00:00+01:00,765.504348254026
2030,sc01,01-01 22:00:00+01:00,597.6935586513043
2030,sc01,01-01 23:00:00+01:00,286.40050858769956
2030,sc01,01-02 00:00:00+01:00,-7.794653811288299e-12
2030,sc01,01-02 01:00:00+01:00,1.2008172234345693e-12
2030,sc01,01-02 02:00:00+01:00,-5.3859139370615594e-12
2030,sc01,01-02 03:00:00+01:00,-2.0463630789890885e-12
2030,sc01,01-02 04:00:00+01:00,-2.8848035071860068e-12
2030,sc01,01-02 05:00:00+01:00,9.521272659185342e-13
2030,sc01,01-02 06:00:00+01:00,-2.4655832930875476e-12
2030,sc01,01-02 07:00:00+01:00,483.4257978241272
2030,sc01,01-02 08:00:00+01:00,1256.4497633280462
2030,sc01,01-02 09:00:00+01:00,539.4592479063582
2030,sc01,01-02 10:00:00+01:00,340.33891212175234
2030,sc01,01-02 11:00:00+01:00,374.82469813544924
2030,sc01,01-02 12:00:00+01:00,392.2832405699728
2030,sc01,01-02 13:00:00+01:00,382.6777259113305
2030,sc01,01-02 14:00:00+01:00,371.49457524908655
2030,sc01,01-02 15:00:00+01:00,408.15776664399544
2030,sc01,01-02 16:00:00+01:00,524.8088681598733
2030,sc01,01-02 17:00:00+01:00,1967.3388605805608
2030,sc01,01-02 18:00:00+01:00,5254.95833706382
2030,sc01,01-02 19:00:00+01:00,5515.846786029033
2030,sc01,01-02 20:00:00+01:00,5064.19385386986
2030,sc01,01-02 21:00:00+01:00,4329.28016832984
2030,sc01,01-02 22:00:00+01:00,3490.141515817837
2030,sc01,01-02 23:00:00+01:00,2357.7309816906045
2030,sc01,01-03 00:00:00+01:00,1325.996396601844
2030,sc01,01-03 01:00:00+01:00,797.1492730723426
2030,sc01,01-03 02:00:00+01:00,502.8878100021954
2030,sc01,01-03 03:00:00+01:00,251.03707302198464
2030,sc01,01-03 04:00:00+01:00,233.09151203074686
2030,sc01,01-03 05:00:00+01:00,421.75743367648477
2030,sc01,01-03 06:00:00+01:00,1681.5667050480265
2030,sc01,01-03 07:00:00+01:00,3586.5936150991975
2030,sc01,01-03 08:00:00+01:00,5014.542137790482
