Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-01 07:00:00+01:00,122_WIND_1,0.0
2030,sc01,01-01 07:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-01 07:00:00+01:00,101_CT_2,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_8,0.0
2030,sc01,01-01 07:00:00+01:00,113_CT_4,0.0
2030,sc01,01-01 07:00:00+01:00,121_NUCLEAR_1,0.0
2030,sc01,01-01 07:00:00+01:00,101_PV_3,0.005358032344
2030,sc01,01-01 07:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-01 07:00:00+01:00,113_CT_2,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_7,0.0
2030,sc01,01-01 07:00:00+01:00,119_PV_1,0.0
2030,sc01,01-01 07:00:00+01:00,123_CT_1,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_5,0.0
2030,sc01,01-01 07:00:00+01:00,113_CT_3,0.0
2030,sc01,01-01 07:00:00+01:00,118_CC_1,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_2,0.0
2030,sc01,01-01 07:00:00+01:00,102_PV_1,2.3552
2030,sc01,01-01 07:00:00+01:00,118_RTPV_10,0.0
2030,sc01,01-01 07:00:00+01:00,102_STEAM_3,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_6,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_9,0.9476
2030,sc01,01-01 07:00:00+01:00,113_CT_1,0.0
2030,sc01,01-01 07:00:00+01:00,104_PV_1,0.053766979204000004
2030,sc01,01-01 07:00:00+01:00,101_STEAM_3,0.0
2030,sc01,01-01 07:00:00+01:00,102_STEAM_4,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_4,0.0
2030,sc01,01-01 07:00:00+01:00,123_CT_5,0.0
2030,sc01,01-01 07:00:00+01:00,101_PV_1,0.005296680856
2030,sc01,01-01 07:00:00+01:00,102_PV_2,2.3276
2030,sc01,01-01 07:00:00+01:00,113_PV_1,8.6112
2030,sc01,01-01 07:00:00+01:00,103_PV_1,5.6579999999999995
2030,sc01,01-01 07:00:00+01:00,101_CT_1,0.0
2030,sc01,01-01 07:00:00+01:00,101_PV_2,0.005460284916000001
2030,sc01,01-01 07:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-01 07:00:00+01:00,123_STEAM_2,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_3,0.0
2030,sc01,01-01 07:00:00+01:00,123_STEAM_3,0.0
2030,sc01,01-01 07:00:00+01:00,101_PV_4,0.00527623036
2030,sc01,01-01 07:00:00+01:00,102_CT_2,0.0
2030,sc01,01-01 07:00:00+01:00,118_RTPV_1,0.049987176960010926
2030,sc01,01-01 07:00:00+01:00,115_STEAM_3,0.0
2030,sc01,01-01 07:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-01 07:00:00+01:00,102_CT_1,0.0
2030,sc01,01-01 07:00:00+01:00,107_CC_1,0.0
2030,sc01,01-01 07:00:00+01:00,123_CT_4,0.0
2030,sc01,01-05 11:00:00+01:00,122_WIND_1,5.947205831800001
2030,sc01,01-05 11:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-05 11:00:00+01:00,101_CT_2,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_8,0.02257122526
2030,sc01,01-05 11:00:00+01:00,113_CT_4,0.0
2030,sc01,01-05 11:00:00+01:00,121_NUCLEAR_1,8.096
2030,sc01,01-05 11:00:00+01:00,101_PV_3,1.07517842216
2030,sc01,01-05 11:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-05 11:00:00+01:00,113_CT_2,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_7,0.023780398003999996
2030,sc01,01-05 11:00:00+01:00,119_PV_1,0.38597246818
2030,sc01,01-05 11:00:00+01:00,123_CT_1,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_5,0.018339120472
2030,sc01,01-05 11:00:00+01:00,113_CT_3,0.0
2030,sc01,01-05 11:00:00+01:00,118_CC_1,7.895554999999999
2030,sc01,01-05 11:00:00+01:00,118_RTPV_2,0.019548293308
2030,sc01,01-05 11:00:00+01:00,102_PV_1,0.9568987629200001
2030,sc01,01-05 11:00:00+01:00,118_RTPV_10,0.009068795856
2030,sc01,01-05 11:00:00+01:00,102_STEAM_3,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_6,0.019548293308
2030,sc01,01-05 11:00:00+01:00,118_RTPV_9,0.020757466052
2030,sc01,01-05 11:00:00+01:00,113_CT_1,0.0
2030,sc01,01-05 11:00:00+01:00,104_PV_1,0.8013840094599999
2030,sc01,01-05 11:00:00+01:00,101_STEAM_3,0.0
2030,sc01,01-05 11:00:00+01:00,102_STEAM_4,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_4,0.018339120472
2030,sc01,01-05 11:00:00+01:00,123_CT_5,0.0
2030,sc01,01-05 11:00:00+01:00,101_PV_1,1.06286721952
2030,sc01,01-05 11:00:00+01:00,102_PV_2,0.9456851055600001
2030,sc01,01-05 11:00:00+01:00,113_PV_1,0.18863095376800001
2030,sc01,01-05 11:00:00+01:00,103_PV_1,2.29879976248
2030,sc01,01-05 11:00:00+01:00,101_CT_1,0.0
2030,sc01,01-05 11:00:00+01:00,101_PV_2,1.09569709476
2030,sc01,01-05 11:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-05 11:00:00+01:00,123_STEAM_2,1.3689600000000002
2030,sc01,01-05 11:00:00+01:00,118_RTPV_3,0.018943706936
2030,sc01,01-05 11:00:00+01:00,123_STEAM_3,0.0
2030,sc01,01-05 11:00:00+01:00,101_PV_4,1.058763485
2030,sc01,01-05 11:00:00+01:00,102_CT_2,0.0
2030,sc01,01-05 11:00:00+01:00,118_RTPV_1,0.8556000000000001
2030,sc01,01-05 11:00:00+01:00,115_STEAM_3,3.4571280571440153
2030,sc01,01-05 11:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-05 11:00:00+01:00,102_CT_1,0.0
2030,sc01,01-05 11:00:00+01:00,107_CC_1,6.108074896250001
2030,sc01,01-05 11:00:00+01:00,123_CT_4,0.0
2030,sc01,01-07 07:00:00+01:00,122_WIND_1,22.432673304
2030,sc01,01-07 07:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-07 07:00:00+01:00,101_CT_2,0.0
2030,sc01,01-07 07:00:00+01:00,118_RTPV_8,1.6128
2030,sc01,01-07 07:00:00+01:00,113_CT_4,0.0
2030,sc01,01-07 07:00:00+01:00,121_NUCLEAR_1,1.288529997021061
2030,sc01,01-07 07:00:00+01:00,101_PV_3,0.016772970816000002
2030,sc01,01-07 07:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-07 07:00:00+01:00,113_CT_2,0.0
2030,sc01,01-07 07:00:00+01:00,118_RTPV_7,1.6992000000000003
2030,sc01,01-07 07:00:00+01:00,119_PV_1,0.014991540624
