,Weight
sti1,70
sti10,38
sti100,32
sti101,58
sti102,18
sti103,54
sti104,47
sti105,37
sti106,32
sti107,44
sti108,47
sti109,27
sti11,75
sti110,26
sti111,27
sti112,45
sti113,31
sti114,56
sti115,43
sti116,35
sti117,37
sti118,31
sti119,51
sti12,32
sti120,50
sti121,19
sti122,34
sti123,40
sti124,34
sti125,44
sti126,21
sti127,12
sti128,65
sti129,58
sti13,59
sti130,30
sti131,25
sti132,54
sti133,19
sti134,37
sti135,36
sti136,29
sti137,56
sti138,45
sti139,28
sti14,44
sti140,51
sti141,26
sti142,20
sti143,22
sti144,27
sti145,47
sti146,33
sti147,37
sti148,50
sti149,38
sti15,36
sti150,41
sti151,52
sti152,19
sti153,33
sti154,14
sti155,32
sti156,33
sti157,15
sti158,33
sti159,30
sti16,21
sti160,35
sti161,20
sti162,14
sti163,49
sti164,26
sti165,48
sti166,59
sti167,31
sti168,7
sti169,30
sti17,36
sti170,37
sti171,33
sti172,48
sti173,77
sti174,26
sti175,29
sti176,11
sti177,29
sti178,30
sti179,27
sti18,59
sti180,38
sti181,50
sti182,28
sti183,29
sti184,39
sti185,19
sti186,29
sti187,9
sti188,21
sti189,18
sti19,57
sti190,23
sti191,19
sti192,21
sti193,18
sti194,36
sti195,15
sti196,40
sti197,38
sti198,30
sti199,41
sti2,11
sti20,26
sti200,45
sti201,21
sti202,30
sti203,28
sti204,67
sti205,52
sti206,14
sti207,18
sti208,39
sti209,29
sti21,42
sti210,28
sti211,31
sti212,40
sti213,23
sti214,21
sti215,25
sti216,36
sti217,32
sti218,33
sti219,39
sti22,11
sti220,14
sti221,30
sti222,27
sti223,19
sti224,49
sti225,23
sti226,37
sti227,15
sti228,21
sti229,27
sti23,26
sti230,17
sti231,35
sti232,15
sti233,17
sti234,6
sti235,36
sti236,38
sti237,37
sti238,9
sti239,42
sti24,104
sti240,18
sti241,26
sti242,14
sti243,32
sti244,33
sti245,35
sti246,40
sti247,13
sti248,26
sti249,32
sti25,31
sti250,26
sti26,28
sti27,34
sti28,27
sti29,26
sti3,11
sti30,50
sti31,19
sti32,23
sti33,98
sti34,49
sti35,48
sti36,45
sti37,38
sti38,34
sti39,47
sti4,63
sti40,71
sti41,13
sti42,109
sti43,55
sti44,8
sti45,58
sti46,36
sti47,42
sti48,36
sti49,44
sti5,37
sti50,28
sti51,20
sti52,19
sti53,52
sti54,33
sti55,33
sti56,33
sti57,59
sti58,51
sti59,65
sti6,31
sti60,22
sti61,45
sti62,25
sti63,38
sti64,28
sti65,24
sti66,35
sti67,40
sti68,44
sti69,34
sti7,34
sti70,39
sti71,28
sti72,24
sti73,51
sti74,31
sti75,40
sti76,25
sti77,30
sti78,39
sti79,38
sti8,38
sti80,19
sti81,54
sti82,25
sti83,42
sti84,32
sti85,64
sti86,26
sti87,36
sti88,68
sti89,46
sti9,47
sti90,44
sti91,28
sti92,15
sti93,23
sti94,33
sti95,18
sti96,77
sti97,35
sti98,26
sti99,21
