,Weight
sti1,29
sti10,21
sti100,40
sti101,16
sti102,52
sti103,46
sti104,25
sti105,8
sti106,51
sti107,38
sti108,32
sti109,17
sti11,37
sti110,15
sti111,27
sti112,15
sti113,35
sti114,26
sti115,31
sti116,17
sti117,17
sti118,52
sti119,38
sti12,9
sti120,17
sti121,57
sti122,12
sti123,17
sti124,12
sti125,35
sti126,25
sti127,22
sti128,23
sti129,23
sti13,23
sti130,28
sti131,30
sti132,45
sti133,32
sti134,54
sti135,25
sti136,34
sti137,21
sti138,33
sti139,36
sti14,26
sti140,42
sti141,35
sti142,19
sti143,38
sti144,40
sti145,22
sti146,18
sti147,25
sti148,50
sti149,20
sti15,59
sti150,17
sti151,29
sti152,27
sti153,28
sti154,18
sti155,21
sti156,45
sti157,33
sti158,47
sti159,42
sti16,43
sti160,28
sti161,15
sti162,26
sti163,24
sti164,38
sti165,11
sti166,53
sti167,17
sti168,19
sti169,20
sti17,60
sti170,19
sti171,15
sti172,25
sti173,16
sti174,40
sti175,18
sti176,26
sti177,24
sti178,11
sti179,24
sti18,26
sti180,36
sti181,15
sti182,31
sti183,10
sti184,32
sti185,53
sti186,14
sti187,21
sti188,47
sti189,22
sti19,24
sti190,23
sti191,29
sti192,43
sti193,29
sti194,26
sti195,34
sti196,29
sti197,21
sti198,39
sti199,56
sti2,19
sti20,32
sti200,25
sti201,23
sti202,21
sti203,13
sti204,11
sti205,24
sti206,42
sti207,27
sti208,35
sti209,10
sti21,14
sti210,16
sti211,49
sti212,18
sti213,27
sti214,29
sti215,9
sti216,26
sti217,15
sti218,11
sti219,26
sti22,19
sti220,14
sti221,30
sti222,31
sti223,24
sti224,23
sti225,15
sti226,17
sti227,28
sti228,48
sti229,13
sti23,38
sti230,24
sti231,25
sti232,14
sti233,41
sti234,31
sti235,22
sti236,41
sti237,21
sti238,44
sti239,28
sti24,23
sti240,6
sti241,19
sti242,17
sti243,23
sti244,28
sti245,30
sti246,15
sti247,14
sti248,24
sti249,22
sti25,30
sti250,12
sti251,25
sti252,15
sti253,12
sti254,14
sti255,31
sti256,18
sti257,39
sti258,50
sti259,22
sti26,36
sti260,26
sti261,14
sti262,10
sti263,28
sti264,27
sti265,27
sti266,18
sti267,23
sti268,21
sti269,28
sti27,34
sti270,14
sti271,25
sti272,21
sti273,20
sti274,18
sti275,12
sti276,40
sti277,22
sti278,41
sti279,37
sti28,13
sti29,32
sti3,25
sti30,28
sti31,21
sti32,21
sti33,30
sti34,44
sti35,45
sti36,30
sti37,23
sti38,41
sti39,37
sti4,26
sti40,23
sti41,14
sti42,24
sti43,32
sti44,44
sti45,29
sti46,28
sti47,55
sti48,18
sti49,21
sti5,50
sti50,33
sti51,63
sti52,103
sti53,50
sti54,69
sti55,16
sti56,13
sti57,24
sti58,29
sti59,51
sti6,50
sti60,15
sti61,20
sti62,36
sti63,25
sti64,22
sti65,40
sti66,30
sti67,43
sti68,39
sti69,28
sti7,43
sti70,42
sti71,26
sti72,52
sti73,55
sti74,38
sti75,15
sti76,26
sti77,12
sti78,12
sti79,27
sti8,26
sti80,36
sti81,27
sti82,35
sti83,26
sti84,35
sti85,49
sti86,10
sti87,16
sti88,33
sti89,24
sti9,26
sti90,18
sti91,18
sti92,29
sti93,15
sti94,16
sti95,17
sti96,45
sti97,28
sti98,32
sti99,25
stn1,43
stn10,33
stn11,24
stn12,47
stn13,19
stn14,31
stn15,32
stn16,49
stn17,11
stn18,53
stn19,25
stn2,25
stn20,43
stn21,7
stn22,27
stn23,36
stn24,36
stn25,6
stn26,18
stn27,7
stn28,28
stn3,26
stn4,12
stn5,26
stn6,15
stn7,31
stn8,29
stn9,31
stp1,3
stp2,66
stp3,17
stp4,18
