,Weight
sti1,47
sti10,1
sti100,1
sti101,4
sti102,52
sti103,127
sti104,106
sti105,2
sti106,2
sti107,50
sti108,1
sti109,2
sti11,1
sti110,96
sti111,1
sti112,216
sti113,127
sti114,2
sti115,4
sti116,1
sti117,1
sti118,1
sti119,1
sti12,58
sti120,1
sti121,1
sti122,1
sti123,87
sti124,41
sti125,53
sti126,1
sti127,1
sti128,2
sti129,1
sti13,1
sti130,1
sti131,1
sti132,1
sti133,1
sti134,61
sti135,1
sti136,1
sti137,1
sti138,22
sti139,1
sti14,2
sti140,1
sti141,15
sti142,1
sti143,1
sti144,45
sti145,26
sti146,108
sti147,44
sti148,1
sti149,41
sti15,1
sti150,50
sti151,2
sti152,2
sti153,2
sti154,1
sti155,53
sti156,21
sti157,2
sti158,1
sti159,81
sti16,1
sti160,71
sti161,90
sti162,1
sti163,22
sti164,40
sti165,1
sti166,136
sti167,1
sti168,92
sti169,24
sti17,1
sti170,1
sti171,71
sti172,13
sti173,38
sti174,1
sti175,2
sti176,67
sti177,2
sti178,54
sti179,67
sti18,1
sti180,1
sti181,1
sti182,1
sti183,83
sti184,51
sti185,1
sti186,4
sti187,125
sti188,68
sti189,99
sti19,79
sti190,1
sti191,60
sti192,1
sti193,1
sti194,41
sti195,53
sti196,1
sti197,4
sti198,2
sti199,37
sti2,2
sti20,2
sti200,1
sti201,1
sti202,1
sti203,100
sti204,1
sti205,1
sti206,3
sti207,66
sti208,9
sti209,19
sti21,2
sti210,28
sti211,22
sti212,83
sti213,68
sti214,11
sti215,50
sti216,1
sti217,54
sti218,2
sti219,89
sti22,66
sti220,1
sti221,33
sti222,4
sti223,89
sti224,122
sti225,32
sti226,1
sti227,3
sti228,1
sti229,51
sti23,1
sti230,30
sti231,1
sti232,1
sti233,1
sti234,1
sti235,5
sti236,1
sti237,102
sti238,45
sti239,1
sti24,64
sti240,81
sti241,1
sti242,68
sti243,59
sti244,1
sti245,1
sti246,25
sti247,1
sti248,2
sti249,90
sti25,106
sti250,2
sti251,1
sti252,1
sti253,31
sti254,72
sti255,1
sti256,52
sti257,1
sti258,1
sti259,47
sti26,1
sti260,1
sti261,1
sti262,1
sti263,32
sti264,1
sti265,1
sti266,1
sti267,1
sti268,27
sti269,1
sti27,1
sti270,86
sti271,93
sti272,55
sti273,39
sti274,18
sti275,95
sti276,27
sti277,39
sti278,121
sti279,79
sti28,1
sti280,1
sti281,80
sti282,1
sti283,80
sti284,52
sti285,1
sti286,1
sti287,46
sti288,27
sti289,85
sti29,2
sti290,1
sti291,63
sti292,1
sti293,37
sti294,29
sti295,1
sti296,79
sti297,1
sti298,1
sti299,71
sti3,60
sti30,1
sti300,36
sti31,1
sti32,1
sti33,43
sti34,1
sti35,204
sti36,1
sti37,1
sti38,1
sti39,1
sti4,1
sti40,127
sti41,3
sti42,1
sti43,1
sti44,34
sti45,63
sti46,1
sti47,5
sti48,55
sti49,78
sti5,3
sti50,89
sti51,1
sti52,1
sti53,3
sti54,1
sti55,86
sti56,1
sti57,1
sti58,41
sti59,1
sti6,122
sti60,68
sti61,25
sti62,1
sti63,106
sti64,1
sti65,45
sti66,1
sti67,147
sti68,2
sti69,2
sti7,1
sti70,1
sti71,68
sti72,1
sti73,1
sti74,1
sti75,1
sti76,2
sti77,3
sti78,1
sti79,2
sti8,1
sti80,90
sti81,4
sti82,80
sti83,1
sti84,141
sti85,20
sti86,1
sti87,54
sti88,1
sti89,1
sti9,67
sti90,100
sti91,1
sti92,1
sti93,1
sti94,1
sti95,1
sti96,1
sti97,22
sti98,1
sti99,101
